Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ОСНОВА,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська обл.,41977097,"Житомирська обл., м. Житомир, вул. Велика Бердичівська, 13","Житомирська обл., м. Житомир, вул. Велика Бердичівська, 13",
ОСНОВА,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська обл.,42927419,"Львівська обл., м. Львів, просп. Чорновола В., 67","Львівська обл., м. Львів, просп. Чорновола В., 67",
ОСНОВА,ВОЛИНСЬКА ОБЛАСНА організація,Волинська обл.,44184343,"Волинська обл., м. Луцьк, просп. Перемоги, 11","Волинська обл., м. Луцьк, просп. Перемоги, 11",
ОСНОВА,ОДЕСЬКА ОБЛАСНА організація,Одеська обл.,42644554,"Одеська обл., м. Одеса, вул. Інглезі, 2","Одеська обл., м. Одеса, вул. Інглезі, 2",
ОСНОВА,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська обл.,42729130,"Івано-франківська обл., м. Івано-Франківськ, вул. Карпатська, 14","Івано-франківська обл., м. Івано-Франківськ, вул. Карпатська, 14",
ОСНОВА,ВІННИЦЬКА ОБЛАСНА організація,Вінницька обл.,42724634,"Вінницька обл.,  Вінницький р-н, вул. Цегельна, 28","Вінницька обл.,  Вінницький р-н, вул. Цегельна, 28",
ОСНОВА,ОДЕСЬКА МІСЬКА організація,Одеська обл.,42856317,"Одеська обл., м. Одеса, вул. Інглезі, 2","Одеська обл., м. Одеса, вул. Інглезі, 2",
ОСНОВА,ЧЕРКАСЬКА ОБЛАСНА організація,Черкаська обл.,42615806,"Черкаська обл., м. Черкаси, вул. Дахнівська, 29","Черкаська обл., м. Черкаси, вул. Дахнівська, 29",
ОСНОВА,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,Хмельницька обл.,42566445,"Хмельницька обл., м. Хмельницький, вул. Загребельного Павла, 28","Хмельницька обл., м. Хмельницький, вул. Загребельного Павла, 28",
ОСНОВА,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська обл.,42562304,"Чернігівська обл., м. Чернігів, вул. Шевченка, 11","Чернігівська обл., м. Чернігів, вул. Шевченка, 11",
ОСНОВА,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,Дніпропетровська обл.,42495212,"Дніпропетровська обл., м. Дніпро, вул. Глинки, 16","Дніпропетровська обл., м. Дніпро, вул. Глинки, 16","АТ АБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA083052990000026005050316991"
ОСНОВА,ХЕРСОНСЬКА ОБЛАСНА організація,Херсонська обл.,42384811,"Херсонська обл., м. Херсон, вул. Олеся Гончара, 15","Херсонська обл., м. Херсон, вул. Олеся Гончара, 15",
ОСНОВА,ЗАКАРПАТСЬКА ОБЛАСНА організація,Закарпатська обл.,42193450,"Закарпатська обл., м. Ужгород, вул. Швабська, 71","Закарпатська обл., м. Ужгород, вул. Швабська, 71",
ОСНОВА,ЗАПОРІЗЬКА ОБЛАСНА організація,Запорізька обл.,42046241,"Запорізька обл., м. Запоріжжя, вул. Фортечна, 2","Запорізька обл., м. Запоріжжя, вул. Фортечна, 2",
ОСНОВА,ЛИМАНСЬКА МІСЬКА організація,Донецька обл.,42028589,"Донецька обл., м. Лиман, вул. Комунальна, 7","Донецька обл., м. Лиман, вул. Комунальна, 7",
ОСНОВА,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська обл.,41976072,"Миколаївська обл., м. Миколаїв, бульв. Бузький, 1","Миколаївська обл., м. Миколаїв, бульв. Бузький, 1",
ОСНОВА,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська обл.,41971184,"Тернопільська обл., м. Тернопіль, вул. Кульчицької О., 1","Тернопільська обл., м. Тернопіль, вул. Кульчицької О., 1",
ОСНОВА,КІРОВОГРАДСЬКА ОБЛАСНА організація,Кіровоградська обл.,41801094,"Кіровоградська обл., м. Кропивницький, вул. Дворцова, 10","Кіровоградська обл., м. Кропивницький, вул. Дворцова, 10",
ОСНОВА,КАМʼЯНСЬКА МІСЬКА організація,Дніпропетровська обл.,41637661,"Дніпропетровська обл., м. Кам'янське, просп. Аношкіна, 105","Дніпропетровська обл., м. Кам'янське, просп. Аношкіна, 105","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA213052990000026002050293385"
ОСНОВА,ХЕРСОНСЬКА МІСЬКА організація,Херсонська обл.,36945299,"Херсонська обл., м. Херсон, вул. Олеся Гончара, 15","Херсонська обл., м. Херсон, вул. Олеся Гончара, 15",
ОСНОВА,ЛІТИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ДЕРЖАВНОГО НЕЙТРАЛІТЕТУ,Вінницька обл.,33918896,"Вінницька обл.,  Літинський р-н, вул. Садова, 24","Вінницька обл.,  Літинський р-н, вул. Садова, 24",
ОСНОВА,ХАРКІВСЬКА ОБЛАСНА організація,Харківська обл.,34017970,"Харківська обл., м. Харків, вул. Чернишевська, 15","Харківська обл., м. Харків, вул. Чернишевська, 15",
