Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
"Обʼєднання ""Самопоміч""",Вінницька обласна організація,Вінницька область,39983473,"21000, Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, кв. 109",,"Вінницька філія ПАТ «Приватбанк», МФО 302689, Р/р № 26007055327455"
"Обʼєднання ""Самопоміч""",Вінницька міська організація,Вінницька область,39916686,"21000, Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72",,"Вінницька філія ПАТ КБ ""Приватбанк"" (ЄДРПОУ 14360570, МФО 302689) р.р. №26001055325259 ПАТ АБ ""Укргазбанк"" МФО 320478  р/р: 26009924419253.980"
"Обʼєднання ""Самопоміч""",Козятинська міська організація,Вінницька область,39921836,"22120, Вінницька обл., м. Козятин, вул. П.Орлика, 12",,"ПАТ КБ ""Приватбанк"", МФО 302689, № 26006055322365"
"Обʼєднання ""Самопоміч""",Жмеринська міська організація,Вінницька область,39956958,"23100, Вінницька обл., м. Жмеринка, вул. ШЕВЧЕНКА, буд. 2",,"ПАТ КБ ""Приватбанк"" (ЄДРПОУ 14360570, МФО 302689), р.р. № 26426055300581"
"Обʼєднання ""Самопоміч""",Шаргородська районна організація,Вінницька область,39956717,"23500, Вінницька обл.,  Шаргородський р-н, м. Шаргород, вул. БУДІВЕЛЬНИКІВ, буд. 1",,"Вінницька філія ПАТ КБ ""Приватбанк"" (ЄДРПОУ 14360570, МФО 302689) № 26006055326037"
"Обʼєднання ""Самопоміч""",Барська районна організація,Вінницька область,39919455,"23000, Вінницька обл., Барський р-н, м. Бар, вул. РОЗИ ЛЮКСЕМБУРГ, буд. 52","Вінницька обл., Барський р-н, м.  Бар, вул. Героїв Майдану, 6, офіс 7 (4 поверх)","Філія - Вінницьке обласне управління АТ ""Ощадбанку ТВБВ 10001/056 (ЄДРПОУ 09302607, МФО 302076) р.р, № 2600171311565"
"Обʼєднання ""Самопоміч""",Тростянецька районна організація,Вінницька область,39919738,"24300, Вінницька обл.( Тростянецький р-н, смт. Тростя нець, вул. XX ПАРТЗ'ЇЗДУ, буд. 43","Вінницька обл., Тростянецький р-н, смт Тростянець, вул. Соборна, 30","Філія - Вінницьке обласне управління ПАТ ""Державний ощадний банк України"" ТВБВ 10001/0106 (ЄДРПОУ 09302607, МФО 302076), р.р. № 26001300325699"
"Обʼєднання ""Самопоміч""",Гайсинська районна організація,Вінницька область,39927487,"23700, Вінницька обл.г Гайсинський р-н, м. Гайсин, ПІВНІЧНА, буд. 14",,"Відділення №260/01 ПАТ АБ ""Укргазбанк"" {МФО 320478, ЄДРПОУ 23697280), р.р. № 26003288682.980"
"Обʼєднання ""Самопоміч""",Тиврівська районна організація,Вінницька область,39916648,"23310, Вінницька обл., Тиврівський р-н, м. Гнівань, вул. ЛУНАЧАРСЬКОҐО, буд. 4 А",,"Відділення № 245/01 ПАТ АБ ""Укргазбанк"" (МФО 320478, ЄДРПОУ 23697280), р.р. № 26009288727.980"
"Обʼєднання ""Самопоміч""",Волинська обласна організація,Волинська область,39923587,"43000, Волинська обл., м. Луцьк, вул. СТРІЛЕЦЬКА, буд. 27, кв. ЗО",,"Філія Волинське головне регіональне управління ПАТ КБ ""Приватбанк"" (МФО 303440, ЄДРПОУ 13369965), р.р. № 26002055509934 ПАТ АБ ""Укргазбанк"" відділення №102/02 МФО 320478 р/р №26000924419122"
