Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ЛИПОВЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ,Вінницька обл.,26339457,"Вінницька обл.,  Вінницький р-н, вул. Свято-Покровська, 26","Вінницька обл.,  Вінницький р-н, вул. Свято-Покровська, 26",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ЗАКАРПАТСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ (ЗОО НДН),Закарпатська обл.,22088580,"Закарпатська обл., м. Ужгород, вул. Гойди Юрія, 8","Закарпатська обл., м. Ужгород, вул. Гойди Юрія, 8",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ,Черкаська обл.,24412055,"Черкаська обл., м. Черкаси, вул. Благовісна, 269","Черкаська обл., м. Черкаси, вул. Благовісна, 269",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ІЛЛІНЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ НАРОДНО - ДЕМОКРАТИЧНОЇ ПАРТІЇ (ІЛЛІНЕЦЬКА РО НДП),Вінницька обл.,26142520,"Вінницька обл.,  Вінницький р-н, вул. Незалежності, 20","Вінницька обл.,  Вінницький р-н, вул. Незалежності, 20",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ЖМЕРИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ (ЖРОНДП),Вінницька обл.,26119514,"Вінницька обл.,  Жмеринський р-н, вул. Павлова, 11","Вінницька обл.,  Жмеринський р-н, вул. Павлова, 11",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ВОЛИНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ (ВОО НДП),Волинська обл.,21749274,"Волинська обл., м. Луцьк, вул. Глушець, 49","Волинська обл., м. Луцьк, вул. Глушець, 49",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ,Житомирська обл.,20419379,"Житомирська обл., м. Житомир, вул. Старовільська, 2","Житомирська обл., м. Житомир, вул. Старовільська, 2",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ЛУЦЬКА МІСЬКА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ (ЛМО НДП),Волинська обл.,25788087,"Волинська обл.,  Луцький р-н, вул. Грибоєдова, 6","Волинська обл.,  Луцький р-н, вул. Грибоєдова, 6",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),КУЙБИШЕВСЬКА РАЙОННА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ,Донецька обл.,25917633,"Донецька обл., м. Донецьк, вул. Артемівська, 379","Донецька обл., м. Донецьк, вул. Артемівська, 379",
НАРОДНО-ДЕМОКРАТИЧНА ПАРТІЯ (НДП),ДОНЕЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ НАРОДНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ (ДОО НДП),Донецька обл.,24470495,"Донецька обл., м. Донецьк, бульв. Пушкіна, 9","Донецька обл., м. Донецьк, бульв. Пушкіна, 9",
