Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НАШ КРАЙ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська область,39975897,"Чернігівська обл., Носівський р-н, вул. 40 років Перемоги, буд. 78","Чернігівська обл., Носівський р-н, вул. 40 років Перемоги, буд. 78","ПАТ ""МЕГАБАНК"", Харків, ЄДРПОУ: 09804119, р/р № UA063516290000000026003240342; АБ ""Укргазбанк"", ЄДРПОУ: 23697280, р/р № UA783204780000026005924904762"
НАШ КРАЙ,ОДЕСЬКА ОБЛАСНА організація,Одеська область,39573866,"Одеська обл., м. Одеса, вул. Хмельницького Богдана, буд. 14","Одеська обл., м. Одеса, вул. Хмельницького Богдана, буд. 14","АБ Південий, ЄДРПОУ: 20953647, р/р № UA943282090000026009010007815"
НАШ КРАЙ,БОРИСПІЛЬСЬКА МІСЬКА організація,Київська область,40030617,"Київська обл., м. Бориспіль, вул. Привокзальна, буд. 76","Київська обл., м. Бориспіль, вул. Привокзальна, буд. 76","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA713052990000026004010117733"
НАШ КРАЙ,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ НАШ,Запорізька область,39968366,"Запорізька обл., м. Запоріжжя, просп. Соборний, буд. 152","Запорізька обл., м. Запоріжжя, просп. Соборний, буд. 152","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA113139570000026000300238443"
НАШ КРАЙ,в Овідіопольському районі Одеської області організація,Одеська область,39845656,"Одеська обл., Одеський р-н, вул. Ватутіна, буд. 29","Одеська обл., Одеський р-н, вул. Ватутіна, буд. 29",
НАШ КРАЙ,У МИКОЛАЇВСЬКОМУ РАЙОНІ ОДЕСЬКОЇ ОБЛАСТІ організація,Одеська область,39965779,"Одеська обл., Березівський р-н, вул. Пушкінська, буд. 23","Одеська обл., Березівський р-н, вул. Пушкінська, буд. 23",
НАШ КРАЙ,КОМІНТЕРНІВСЬКА РАЙОННА організація ОДЕСЬКОЇ ОБЛАСТІ,Одеська область,39964225,"Одеська обл., Одеський р-н, вул. Центральна, буд. 27","Одеська обл., Одеський р-н, вул. Центральна, буд. 27",
НАШ КРАЙ,Саратська районна організація,Одеська область,39660602,"Одеська обл., Білгород-Дністровський р-н, вул. Вернера Крістіана, буд. 66","Одеська обл., Білгород-Дністровський р-н, вул. Вернера Крістіана, буд. 66",
НАШ КРАЙ,Подільська районна організація,Одеська область,39947105,"Одеська обл., Подільський р-н, пров. Незалежності, буд. 3","Одеська обл., Подільський р-н, пров. Незалежності, буд. 3",
НАШ КРАЙ,Біляївська районна організація,Одеська область,39965847,"Одеська обл., Одеський р-н, вул. Садова, буд. 5","Одеська обл., Одеський р-н, вул. Садова, буд. 5",
НАШ КРАЙ,Кілійська районна організація,Одеська область,39696980,"Одеська обл., Ізмаїльський р-н, вул. Челюскіна, буд. 1","Одеська обл., Ізмаїльський р-н, вул. Челюскіна, буд. 1",
НАШ КРАЙ,ХМІЛЬНИЦЬКА МІСЬКА організація,Вінницька область,40056923,"Вінницька обл., Хмільницький р-н, вул. Івасюка Володимира, буд. 7","Вінницька обл., Хмільницький р-н, вул. Івасюка Володимира, буд. 7",
НАШ КРАЙ,ВОЛИНСЬКА ОБЛАСНА організація,Волинська область,39999682,"Волинська обл., Ковельський р-н, вул. Луцька, буд. 2","Волинська обл., Ковельський р-н, вул. Луцька, буд. 2",
НАШ КРАЙ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,Дніпропетровська область,39984037,"Дніпропетровська обл., м. Дніпро, вул. Барикадна, буд. 16","Дніпропетровська обл., м. Дніпро, вул. Барикадна, буд. 16",
НАШ КРАЙ,ДНІПРОВСЬКА МІСЬКА організація,Дніпропетровська область,40059594,"Дніпропетровська обл., м. Дніпро, вул. Барикадна, буд. 16","Дніпропетровська обл., м. Дніпро, вул. Барикадна, буд. 16",
НАШ КРАЙ,ДОНЕЦЬКА ОБЛАСНА організація,Донецька область,39878456,"Донецька обл., Краматорський р-н, вул. Торська, буд. 14А","Донецька обл., Краматорський р-н, вул. Торська, буд. 14А",
НАШ КРАЙ,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська область,40006563,"Житомирська обл., м. Житомир, вул. Перемоги, буд. 7","Житомирська обл., м. Житомир, вул. Перемоги, буд. 7","АТ КБ ПриватБанк, ЄДРПОУ: 14360570, р/р № UA323052990000026001006412070"
НАШ КРАЙ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська область,39966023,"Луганська обл., Сєвєродонецький р-н, вул. Гагаріна, буд. 54","Луганська обл., Сєвєродонецький р-н, вул. Гагаріна, буд. 54","АТ КБ ПриватБанк, ЄДРПОУ: 14360570, р/р № UA853047950000026005053724702; АБ УКРГАЗБАНК, ЄДРПОУ: 23697280, р/р № UA273204780000000026008288858"
НАШ КРАЙ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська область,39965721,"Івано-франківська обл., Івано-Франківський р-н, вул. Сахарова Академіка, буд. 29","Івано-франківська обл., Івано-Франківський р-н, вул. Сахарова Академіка, буд. 29",
НАШ КРАЙ,КІРОВОГРАДСЬКА ОБЛАСНА організація,Кіровоградська область,39992535,"Кіровоградська обл., м. Кропивницький, вул. Гагаріна, буд. 7","Кіровоградська обл., м. Кропивницький, вул. Гагаріна, буд. 7",
НАШ КРАЙ,КРИВОРІЗЬКА МІСЬКА організація,Дніпропетровська область,40021644,"Дніпропетровська обл., м. Кривий Ріг, вул. Свято-Миколаївська, буд. 56/1","Дніпропетровська обл., м. Кривий Ріг, вул. Свято-Миколаївська, буд. 56/1",
НАШ КРАЙ,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська область,39981738,"Львівська обл., м. Львів, вул. Вороного м. ., буд. 2","Львівська обл., м. Львів, вул. Вороного м. ., буд. 2",
НАШ КРАЙ,ПОЛТАВСЬКА ОБЛАСНА організація,Полтавська область,40024231,"Полтавська обл., м. Полтава, вул. Зіньківська, буд. 19","Полтавська обл., м. Полтава, вул. Зіньківська, буд. 19",
НАШ КРАЙ,РІВНЕНСЬКА ОБЛАСНА організація,Рівненська область,39996351,"Рівненська обл., Рівненський р-н, вул. Центральної Ради, буд. 10","Рівненська обл., Рівненський р-н, вул. Центральної Ради, буд. 10",
НАШ КРАЙ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська область,40017177,"Тернопільська обл., Тернопільський р-н, вул. Бродівська, буд. 44","Тернопільська обл., Тернопільський р-н, вул. Бродівська, буд. 44",
НАШ КРАЙ,ХАРКІВСЬКА ОБЛАСНА організація,Харківська область,39972241,"Харківська обл., м. Харків, бульв. Жасминовий, буд. 11","Харківська обл., м. Харків, бульв. Жасминовий, буд. 11",
НАШ КРАЙ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,Хмельницька область,39952817,"Хмельницька обл., Хмельницький р-н, вул. Нижня Берегова, буд. 2/2","Хмельницька обл., Хмельницький р-н, вул. Нижня Берегова, буд. 2/2",
НАШ КРАЙ,ЧЕРКАСЬКА ОБЛАСНА організація,Черкаська область,39947943,"Черкаська обл., м. Черкаси, бульв. Шевченка, буд. 352","Черкаська обл., м. Черкаси, бульв. Шевченка, буд. 352",
НАШ КРАЙ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,Чернівецька область,39950280,"Чернівецька обл., Чернівецький р-н, вул. Головна, буд. 119","Чернівецька обл., Чернівецький р-н, вул. Головна, буд. 119",
НАШ КРАЙ,СУМСЬКА ОБЛАСНА організація,Сумська область,40007724,"Сумська обл., м. Глухів, вул. Есманський шлях, буд. 19","Сумська обл., м. Глухів, вул. Есманський шлях, буд. 19","АКЦІОНЕРНЕ ТОВАРИСТВО ""МЕГАБАНК"", ЄДРПОУ: 09804119, р/р № UA553516290000000002600318247"
НАШ КРАЙ,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська область,39956738,"Миколаївська обл., м. Миколаїв, вул. Громадянська (Заводський, Центральний р-ни), 16","Миколаївська обл., м. Миколаїв, вул. Громадянська (Заводський, Центральний р-ни), 16","ПАТ ""Банк Восток"", ЄДРПОУ: 26237202, р/р № UA553071230000026005020738064"
НАШ КРАЙ,КИЇВСЬКА ОБЛАСНА організація,Київська область,39863371,"Київська обл., Києво-Святошинський р-н, вул. Святошинська, буд. 27Б/70","Київська обл., Києво-Святошинський р-н, вул. Святошинська, буд. 27Б/70","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA573052990000026003026813077"
НАШ КРАЙ,ВІННИЦЬКА ОБЛАСНА організація,Вінницька область,39971832,"Вінницька обл., Вінницький р-н, вул. Пирогова, буд. 59","Вінницька обл., Вінницький р-н, вул. Пирогова, буд. 59",
НАШ КРАЙ,ЗАКАРПАТСЬКА ОБЛАСНА організація,Закарпатська область,39994726,"Закарпатська обл., Хустський р-н, вул. Жайворонкова, буд. 42","Закарпатська обл., Хустський р-н, вул. Жайворонкова, буд. 42",
НАШ КРАЙ,КРОПИВНИЦЬКА МІСЬКА організація,Кіровоградська область,39973659,"Кіровоградська обл., м. Кропивницький, вул. Шевченка, буд. 60","Кіровоградська обл., м. Кропивницький, вул. Шевченка, буд. 60",
НАШ КРАЙ,ХЕРСОНСЬКА ОБЛАСНА організація,Херсонська область,39833792,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 19","Херсонська обл., м. Херсон, вул. Перекопська, буд. 19",
