Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВСЕУКРАЇНСЬКИЙ ОПОЗИЦІЙНИЙ БЛОК,Вінницька область,39617473,"Вінницька обл., Вінницький р-н, Хмельницьке шосе, 1","Вінницька обл., Вінницький р-н, Хмельницьке шосе, 1",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПЕРСПЕКТИВА,Черкаська область,39636653,"Черкаська обл., м. Черкаси, вул. Смілянська, буд. 119","Черкаська обл., м. Черкаси, вул. Смілянська, буд. 119",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ТЕРНОПІЛЬСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Тернопільська область,39614582,"Тернопільська обл., Чортківський р-н, вул. Зелена, буд. 44","Тернопільська обл., Чортківський р-н, вул. Зелена, буд. 44",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Житомирська область,39602729,"Житомирська обл., Коростенський р-н, вул. Бельського професора, буд. 10","Житомирська обл., Коростенський р-н, вул. Бельського професора, буд. 10",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Львівська область,39632596,"Львівська обл., Стрийський р-н, вул. Франка Івана, буд. 25","Львівська обл., Стрийський р-н, вул. Франка Івана, буд. 25",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,МИКОЛАЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Миколаївська область,39648894,"Миколаївська обл., м. Миколаїв, вул. Шевченка, буд. 3А","Миколаївська обл., м. Миколаїв, вул. Шевченка, буд. 3А",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ЗМІЇВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Харківська область,39986799,"Харківська обл., Чугуївський р-н, Донецький тупик, 5","Харківська обл., Чугуївський р-н, Донецький тупик, 5",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ЗАПОРІЗЬКА ОБЛАСНА організація,Запорізька область,39648999,"Запорізька обл., м. Запоріжжя, вул. Республіканська, буд. 185","Запорізька обл., м. Запоріжжя, вул. Республіканська, буд. 185",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,КІРОВОГРАДСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Кіровоградська область,39611178,"Кіровоградська обл., Олександрійський р-н, вул. Літвінова, буд. 3","Кіровоградська обл., Олександрійський р-н, вул. Літвінова, буд. 3",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ХМЕЛЬНИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Хмельницька область,39626383,"Хмельницька обл., Хмельницький р-н, вул. Бандери Степана, буд. 22","Хмельницька обл., Хмельницький р-н, вул. Бандери Степана, буд. 22",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Чернігівська область,39609614,"Чернігівська обл., м. Чернігів, вул. Нафтовиків, буд. 1","Чернігівська обл., м. Чернігів, вул. Нафтовиків, буд. 1",
БЛОК ВІЛКУЛА УКРАЇНСЬКА ПЕРСПЕКТИВА,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКА ПЕРСПЕКТИВА,Харківська область,39665270,"Харківська обл., м. Харків, вул. Героїв Праці, буд. 50","Харківська обл., м. Харків, вул. Героїв Праці, буд. 50",
