Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ВОЛИНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ-УКРОП,Волинська область,39946248,"Волинська обл., м. Луцьк, вул. Електроапаратна, буд. 3","Волинська обл., м. Луцьк, вул. Електроапаратна, буд. 3","ПАТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA983034400000026009055518296"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Херсонська область,39904145,"Херсонська обл., м. Херсон, вул. Чорноморська, буд. 18","Херсонська обл., м. Херсон, вул. Чорноморська, буд. 18","ПАТ КБ ""Приват Банк"", ЄДРПОУ: 14360570, р/р № UA203524790000026007052206397"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ-УКРОП,Сумська область,39945637,"Сумська обл., м. Суми, вул. Прокофʼєва, буд. 25","Сумська обл., м. Суми, вул. Прокофʼєва, буд. 25","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA663375460000026000055016685"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,КІРОВОГРАДСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Кіровоградська область,39922803,"Кіровоградська обл., м. Кропивницький, вул. Пашутінська, буд. 31","Кіровоградська обл., м. Кропивницький, вул. Пашутінська, буд. 31",
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ПОЛТАВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Полтавська область,39947896,"Полтавська обл., м. Полтава, вул. Пушкіна, буд. 115","Полтавська обл., м. Полтава, вул. Пушкіна, буд. 115","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA483314010000026003054616293"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Житомирська область,39925338,"Житомирська обл., м. Житомир, вул. Пушкінська, буд. 25","Житомирська обл., м. Житомир, вул. Пушкінська, буд. 25","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA563117440000026000055804505"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,РІВНЕНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Рівненська область,39914504,"Рівненська обл., м. Рівне, вул. 16 Липня, буд. 42","Рівненська обл., м. Рівне, вул. 16 Липня, буд. 42","ПАТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA573333910000026007054729799"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Львівська область,39923503,"Львівська обл., м. Львів, просп. Свободи, буд. 24","Львівська обл., м. Львів, просп. Свободи, буд. 24","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA833052990000026008001022758"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ТЕРНОПІЛЬСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Тернопільська область,39943199,"Тернопільська обл., м. Тернопіль, вул. 15 Квітня, буд. 23","Тернопільська обл., м. Тернопіль, вул. 15 Квітня, буд. 23","Приватбанк, ЄДРПОУ: 14360570, р/р № UA623387830000026002055111187; Приватбанк, ЄДРПОУ: 14360570, р/р № UA833387830000026001055133638"
УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКЕ ОБʼЄДНАННЯ ПАТРІОТІВ - УКРОП,Запорізька область,39923938,"Запорізька обл., м. Запоріжжя, вул. Троїцька, буд. 27","Запорізька обл., м. Запоріжжя, вул. Троїцька, буд. 27","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA693133990000026004055743117"
