Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ВІЛЬНОГІРСЬКИЙ МІСЬКИЙ ОСЕРЕДОК УКРАЇНСЬКОЇ СЕЛЯНСЬКОЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНи,Дніпропетровська область,26137179,"Дніпропетровська обл., Камʼянський р-н, вул. Молодіжна, буд. 5","Дніпропетровська обл., Камʼянський р-н, вул. Молодіжна, буд. 5",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,КОЗІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ СЕЛЯНСЬКОЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Тернопільська область,26102838,"Тернопільська обл., Тернопільський р-н, вул. Хмельницького Б., буд. 16","Тернопільська обл., Тернопільський р-н, вул. Хмельницького Б., буд. 16",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ПУСТОМИТІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКОЇ СЕЛЯНСЬКОЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Львівська область,25260375,"Львівська обл., Львівський р-н, вул. Шкільна, буд. 5","Львівська обл., Львівський р-н, вул. Шкільна, буд. 5",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,НОВОСАНЖАРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Полтавська область,38549696,"Полтавська обл., Полтавський р-н, вул. Ветеринарна, буд. 32","Полтавська обл., Полтавський р-н, вул. Ветеринарна, буд. 32",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,УЖГОРОДСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇЇ УКРАЇНИ,Закарпатська область,33760876,"Закарпатська обл., Ужгородський р-н, вул. Кошицька, буд. 30","Закарпатська обл., Ужгородський р-н, вул. Кошицька, буд. 30",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Луганська область,26130319,"Луганська обл., Луганський р-н, вул. Декабристів, буд. 1","Луганська обл., Луганський р-н, вул. Декабристів, буд. 1",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ШЕПЕТІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157225,"Хмельницька обл., Шепетівський р-н, вул. Промислова, буд. 15","Хмельницька обл., Шепетівський р-н, вул. Промислова, буд. 15",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ДУНАЄВЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157207,"Хмельницька обл., Камʼянець-Подільський р-н, вул. Грушевського, буд. 16","Хмельницька обл., Камʼянець-Подільський р-н, вул. Грушевського, буд. 16",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ГОРОДОЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157213,"Хмельницька обл., Хмельницький р-н, пров. Молочноконсервний, буд. 6","Хмельницька обл., Хмельницький р-н, пров. Молочноконсервний, буд. 6",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ЛЕТИЧІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157182,"Хмельницька обл., Хмельницький р-н, вул. Бугська, буд. 1А","Хмельницька обл., Хмельницький р-н, вул. Бугська, буд. 1А",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ПОЛОНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157199,"Хмельницька обл., Шепетівський р-н, вул. Привокзальна, буд. 28","Хмельницька обл., Шепетівський р-н, вул. Привокзальна, буд. 28",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,СЛАВУТСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157153,"Хмельницька обл., Шепетівський р-н, вул. Індустріальна, буд. 46","Хмельницька обл., Шепетівський р-н, вул. Індустріальна, буд. 46",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,СТАРОСИНЯВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157176,"Хмельницька обл., Хмельницький р-н, вул. Толстого, буд. 8","Хмельницька обл., Хмельницький р-н, вул. Толстого, буд. 8",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ШИРЯЇВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Одеська область,38477166,"Одеська обл., Березівський р-н, вул. Ломоносова, буд. 35","Одеська обл., Березівський р-н, вул. Ломоносова, буд. 35",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,КРАСИЛІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26157130,"Хмельницька обл., Хмельницький р-н, вул. Грушевського м. ., буд. 48","Хмельницька обл., Хмельницький р-н, вул. Грушевського м. ., буд. 48",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ЯРМОЛИНЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26094694,"Хмельницька обл., Хмельницький р-н, вул. Шевченка, буд. 30А","Хмельницька обл., Хмельницький р-н, вул. Шевченка, буд. 30А",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ТЕОФІПОЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26094702,"Хмельницька обл., Хмельницький р-н, вул. Цукровиків, буд. 17/2","Хмельницька обл., Хмельницький р-н, вул. Цукровиків, буд. 17/2",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ВОЛОЧИСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26094665,"Хмельницька обл., Хмельницький р-н, вул. Музейна, буд. 30","Хмельницька обл., Хмельницький р-н, вул. Музейна, буд. 30",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,БІЛОГІРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,26094671,"Хмельницька обл., Шепетівський р-н, вул. Залізнична, буд. 13","Хмельницька обл., Шепетівський р-н, вул. Залізнична, буд. 13",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ІЛЛІЧІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Донецька область,26020744,"Донецька обл., м. Маріуполь, 7 проїзд, 96","Донецька обл., м. Маріуполь, 7 проїзд, 96",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,БОРІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Харківська область,25996118,"Харківська обл., Ізюмський р-н, вул. Миру, буд. 1","Харківська обл., Ізюмський р-н, вул. Миру, буд. 1",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ПЕТРОПАВЛІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ОСЕРЕДОК СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Дніпропетровська область,26049133,"Дніпропетровська обл., Синельниківський р-н, пров. 8 Березня, буд. 52","Дніпропетровська обл., Синельниківський р-н, пров. 8 Березня, буд. 52",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Закарпатська область,33684869,"Закарпатська обл., Ужгородський р-н, вул. Вишнева, буд. 2","Закарпатська обл., Ужгородський р-н, вул. Вишнева, буд. 2",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ЛОЗІВСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ (СЕЛПУ),Харківська область,25863179,"Харківська обл., Лозівський р-н, мікрорайон 2, 1","Харківська обл., Лозівський р-н, мікрорайон 2, 1",
