Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,РАТНІВСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Волинська область,34122076,"Волинська обл., Ковельський р-н, вул. Ольги княгині, буд. 26","Волинська обл., Ковельський р-н, вул. Ольги княгині, буд. 26",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,Житомирська обласна організація Української партії Зелена планета,Житомирська область,33555349,"Житомирська обл., м. Житомир, вул. Довженка, буд. 47","Житомирська обл., м. Житомир, вул. Довженка, буд. 47",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ЗАПОРІЗЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Запорізька область,33610383,"Запорізька обл., м. Запоріжжя, вул. Матросова Олександра, буд. 8А","Запорізька обл., м. Запоріжжя, вул. Матросова Олександра, буд. 8А",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ПОЛТАВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Полтавська область,33574361,"Полтавська обл., м. Полтава, вул. Пушкіна, буд. 65","Полтавська обл., м. Полтава, вул. Пушкіна, буд. 65",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ДНІПРОПЕТРОВСЬКА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Дніпропетровська область,42514093,"Дніпропетровська обл., м. Дніпро, вул. Шолом-Алейхема, буд. 4","Дніпропетровська обл., м. Дніпро, вул. Шолом-Алейхема, буд. 4",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ЛЬВІВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Львівська область,33562985,"Львівська обл., м. Львів, вул. Хмельницького Б., буд. 82","Львівська обл., м. Львів, вул. Хмельницького Б., буд. 82",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,Центральний офіс,Житомирська область,33661108,"Житомирська обл., Коростенський р-н, вул. Шкільна, буд. 4","Житомирська обл., Коростенський р-н, вул. Шкільна, буд. 4",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Харківська область,33605331,"Харківська обл., м. Харків, просп. Московський, буд. 197","Харківська обл., м. Харків, просп. Московський, буд. 197",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ОДЕСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Одеська область,33567951,"Одеська обл., м. Одеса, вул. Старопортофранківська, буд. 81","Одеська обл., м. Одеса, вул. Старопортофранківська, буд. 81",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ТЕРНОПІЛЬСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Тернопільська область,33539479,"Тернопільська обл., Тернопільський р-н, вул. Бережанська, буд. 47","Тернопільська обл., Тернопільський р-н, вул. Бережанська, буд. 47",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,РІВНЕНСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Рівненська область,33538674,"Рівненська обл., Рівненський р-н, вул. Волинської дивізії, буд. 19","Рівненська обл., Рівненський р-н, вул. Волинської дивізії, буд. 19",
