Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ОДЕСЬКА МІСЬКА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,Одеська обл.,26455229,"Одеська обл., м. Одеса, вул. Жуковського, 22","Одеська обл., м. Одеса, вул. Жуковського, 22",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ШПОЛЯНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Черкаська обл.,36783566,"Черкаська обл.,  Звенигородський р-н, вул. Соборна, 36А","Черкаська обл.,  Звенигородський р-н, вул. Соборна, 36А",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЛУГАНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ ЧОРНОБИЛЬ УКРАЇНА,Луганська обл.,33181476,"Луганська обл., м. Луганськ,  Зарєчний квартал, 14","Луганська обл., м. Луганськ,  Зарєчний квартал, 14",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,РІПКИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Чернігівська обл.,26467304,"Чернігівська обл.,  Чернігівський р-н, вул. 40 років Перемоги, 15","Чернігівська обл.,  Чернігівський р-н, вул. 40 років Перемоги, 15",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,СУМСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ  СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Сумська обл.,26377593,"Сумська обл.,  Сумський р-н, вул. Монолітна, 37","Сумська обл.,  Сумський р-н, вул. Монолітна, 37",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,БЕРЕЖАНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ  СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Тернопільська обл.,26310519,"Тернопільська обл.,  Тернопільський р-н, вул. Банкова, 4","Тернопільська обл.,  Тернопільський р-н, вул. Банкова, 4",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,КРАСНОДОНСЬКА МІСЬКА ОРГАНІЗАЦІЯ СОЦІАЛЬНО - ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Луганська обл.,33425396,"Луганська обл.,  Довжанський р-н, вул. Червоних Шахтарів, 8","Луганська обл.,  Довжанський р-н, вул. Червоних Шахтарів, 8",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЗДОЛБУНІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,Рівненська обл.,26452308,"Рівненська обл.,  Рівненський р-н, вул. Коперника, 63","Рівненська обл.,  Рівненський р-н, вул. Коперника, 63",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЗМІЇВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО - ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Харківська обл.,26451484,"Харківська обл.,  Чугуївський р-н, вул. Свято-Миколаївська, 4","Харківська обл.,  Чугуївський р-н, вул. Свято-Миколаївська, 4",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,МИКОЛАЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Миколаївська обл.,26363504,"Миколаївська обл., м. Миколаїв, вул. Чкалова (Заводський, Центральний, Інгульський р-ни), 102","Миколаївська обл., м. Миколаїв, вул. Чкалова (Заводський, Центральний, Інгульський р-ни), 102",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,МЛИНІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Рівненська обл.,33768126,"Рівненська обл.,  Дубенський р-н, вул. Рівненська, 2","Рівненська обл.,  Дубенський р-н, вул. Рівненська, 2",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,КОРЮКІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО - ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Чернігівська обл.,33521812,"Чернігівська обл.,  Корюківський р-н, вул. Шевченка, 44","Чернігівська обл.,  Корюківський р-н, вул. Шевченка, 44",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,СВАТІВСЬКА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Луганська обл.,33469957,"Луганська обл.,  Сватівський р-н, вул. Карбишева ім., 2","Луганська обл.,  Сватівський р-н, вул. Карбишева ім., 2",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ВОЛОВЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Закарпатська обл.,33476422,"Закарпатська обл.,  Мукачівський р-н, вул. Довбуша, 13","Закарпатська обл.,  Мукачівський р-н, вул. Довбуша, 13",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ХМЕЛЬНИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Хмельницька обл.,33456356,"Хмельницька обл.,  Хмельницький р-н, вул. Проскурівська, 28","Хмельницька обл.,  Хмельницький р-н, вул. Проскурівська, 28",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ІЗЯСЛАВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Хмельницька обл.,33487777,"Хмельницька обл.,  Шепетівський р-н, вул. Шевченка, 20","Хмельницька обл.,  Шепетівський р-н, вул. Шевченка, 20",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,КОЗЕЛЬЩИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Полтавська обл.,33435315,"Полтавська обл.,  Кременчуцький р-н, вул. Миру, 7А","Полтавська обл.,  Кременчуцький р-н, вул. Миру, 7А",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,НОВГОРОД-СІВЕРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Чернігівська обл.,26382631,"Чернігівська обл.,  Новгород-Сіверський р-н, вул. Козацька, 27","Чернігівська обл.,  Новгород-Сіверський р-н, вул. Козацька, 27",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ГОРОДНЯНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ  СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Чернігівська обл.,26383180,"Чернігівська обл.,  Чернігівський р-н, вул. Незалежності, 42","Чернігівська обл.,  Чернігівський р-н, вул. Незалежності, 42",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЛУБЕНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Полтавська обл.,33129222,"Полтавська обл.,  Лубенський р-н, просп. Володимирський, 12","Полтавська обл.,  Лубенський р-н, просп. Володимирський, 12",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,СУВОРОВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Одеська обл.,26455672,"Одеська обл., м. Одеса, просп. Добровольського, 139","Одеська обл., м. Одеса, просп. Добровольського, 139",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ПРИМОРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Одеська обл.,26455838,"Одеська обл., м. Одеса, вул. Жуковського, 22","Одеська обл., м. Одеса, вул. Жуковського, 22",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЗБАРАЗЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,Тернопільська обл.,26310531,"Тернопільська обл.,  Тернопільський р-н, вул. Хмельницького Б., 6","Тернопільська обл.,  Тернопільський р-н, вул. Хмельницького Б., 6",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ДЕРАЖНЯНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,Хмельницька обл.,33809209,"Хмельницька обл.,  Хмельницький р-н, вул. Зубкова Івана, 17","Хмельницька обл.,  Хмельницький р-н, вул. Зубкова Івана, 17",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,БОРИСПІЛЬСЬКА РАЙОННА організація,Київська обл.,26426529,"Київська обл.,  Бориспільський р-н, вул. Бежівка, 1","Київська обл.,  Бориспільський р-н, вул. Бежівка, 1",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,НОВОСАНЖАРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЮЗ ЧОРНОБИЛЬ-УКРАЇНА,Полтавська обл.,26002663,"Полтавська обл.,  Полтавський р-н, вул. Центральна, 19/2","Полтавська обл.,  Полтавський р-н, вул. Центральна, 19/2",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЗОЛОЧІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Львівська обл.,19173186,"Львівська обл.,  Золочівський р-н, вул. Пушкіна О., 1","Львівська обл.,  Золочівський р-н, вул. Пушкіна О., 1",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЩОРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Чернігівська обл.,26332165,"Чернігівська обл.,  Корюківський р-н, вул. Миру, 23","Чернігівська обл.,  Корюківський р-н, вул. Миру, 23",
