Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Партія ветеранів та волонтерів України,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Запорізька область,43051493,"Запорізька обл., м. Запоріжжя, вул. Жаботинського Леоніда, буд. 53","Запорізька обл., м. Запоріжжя, вул. Жаботинського Леоніда, буд. 53",
Партія ветеранів та волонтерів України,ЗАКАРПАТСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Закарпатська область,36600341,"Закарпатська обл., Ужгородський р-н, пров. Університетський, буд. 6","Закарпатська обл., Ужгородський р-н, пров. Університетський, буд. 6",
Партія ветеранів та волонтерів України,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Дніпропетровська область,39891917,"Дніпропетровська обл., м. Дніпро, просп. Пушкіна, буд. 33","Дніпропетровська обл., м. Дніпро, просп. Пушкіна, буд. 33",
Партія ветеранів та волонтерів України,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Вінницька область,36548025,"Вінницька обл., Вінницький р-н, вул. Нагірна, буд. 21","Вінницька обл., Вінницький р-н, вул. Нагірна, буд. 21",
Партія ветеранів та волонтерів України,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Чернігівська область,36654931,"Чернігівська обл., м. Чернігів, вул. Єськова курсанта, буд. 10","Чернігівська обл., м. Чернігів, вул. Єськова курсанта, буд. 10",
Партія ветеранів та волонтерів України,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Черкаська область,36994975,"Черкаська обл., м. Черкаси, вул. Гуржіївська, буд. 8","Черкаська обл., м. Черкаси, вул. Гуржіївська, буд. 8",
Партія ветеранів та волонтерів України,ХМЕЛЬНИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Хмельницька область,36675930,"Хмельницька обл., Хмельницький р-н, вул. Шевченка, буд. 31","Хмельницька обл., Хмельницький р-н, вул. Шевченка, буд. 31",
Партія ветеранів та волонтерів України,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Херсонська область,36580179,"Херсонська обл., Херсонський р-н, вул. Лугова, буд. 4А","Херсонська обл., Херсонський р-н, вул. Лугова, буд. 4А",
Партія ветеранів та волонтерів України,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Сумська область,36234022,"Сумська обл., Сумський р-н, вул. Шевченка Тараса, буд. 148","Сумська обл., Сумський р-н, вул. Шевченка Тараса, буд. 148",
Партія ветеранів та волонтерів України,РІВНЕНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Рівненська область,36416447,"Рівненська обл., Рівненський р-н, вул. Декабристів, буд. 16","Рівненська обл., Рівненський р-н, вул. Декабристів, буд. 16",
