Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
КОМАНДА АНДРІЯ БАЛОГИ,Бершадська районна організація Єдиного Центру,Вінницька обл.,36101938,"Вінницька обл.,  Бершадський р-н, вул. Героїв України, 20","Вінницька обл.,  Бершадський р-н, вул. Героїв України, 20",
КОМАНДА АНДРІЯ БАЛОГИ,Білоцерківська міська організація Партії Єдиний Центр,Київська обл.,36055494,"Київська обл., м. Біла Церква, вул. Нєкрасова, 84","Київська обл., м. Біла Церква, вул. Нєкрасова, 84",
КОМАНДА АНДРІЯ БАЛОГИ,Вільнотарасівська сільська організація Білоцерківської районної організації Єдиного Центру,Київська обл.,35964441,"Київська обл.,  Білоцерківський р-н, вул. Шевченка, 8","Київська обл.,  Білоцерківський р-н, вул. Шевченка, 8",
КОМАНДА АНДРІЯ БАЛОГИ,Вінницька обласна організація Єдиного Центру,Вінницька обл.,26421733,"Вінницька обл., м. Вінниця, пров. Цегельний, 2","Вінницька обл., м. Вінниця, пров. Цегельний, 2",
КОМАНДА АНДРІЯ БАЛОГИ,Вінницька районна організація Єдиного Центру,Вінницька обл.,36150744,"Вінницька обл., м. Вінниця,  Хмельницьке шосе, 145","Вінницька обл., м. Вінниця,  Хмельницьке шосе, 145",
КОМАНДА АНДРІЯ БАЛОГИ,Волинська обласна організація Єдиного Центру,Волинська обл.,26516310,"Волинська обл., м. Луцьк, вул. Привокзальна, 12","Волинська обл., м. Луцьк, вул. Привокзальна, 12",
КОМАНДА АНДРІЯ БАЛОГИ,Воловецька районна організація Єдиного Центру,Закарпатська обл.,36718543,"Закарпатська обл.,  Воловецький р-н, вул. Шевченка, 2","Закарпатська обл.,  Воловецький р-н, вул. Шевченка, 2",
КОМАНДА АНДРІЯ БАЛОГИ,Глушківська сільська організація Білоцерківської районної організації Єдиного Центру,Київська обл.,36261941,"Київська обл.,  Білоцерківський р-н, вул. Весняна, 3","Київська обл.,  Білоцерківський р-н, вул. Весняна, 3",
КОМАНДА АНДРІЯ БАЛОГИ,Дніпропетровська обласна організація Єдиного Центру,Дніпропетровська обл.,26461224,"Дніпропетровська обл., м. Дніпро, вул. Виконкомівська (Новокодацький район), 16","Дніпропетровська обл., м. Дніпро, вул. Виконкомівська (Новокодацький район), 16",
КОМАНДА АНДРІЯ БАЛОГИ,Донецька обласна організація Єдиного Центру,Донецька обл.,26480977,"Донецька обл., м. Маріуполь, просп. Миру, 123А","Донецька обл., м. Маріуполь, просп. Миру, 123А",
КОМАНДА АНДРІЯ БАЛОГИ,Житомирська обласна організація Єдиного Центру,Житомирська обл.,26478992,"Житомирська обл., м. Житомир, вул. Чуднівська, 108А","Житомирська обл., м. Житомир, вул. Чуднівська, 108А",
КОМАНДА АНДРІЯ БАЛОГИ,Закарпатська обласна організація,Закарпатська обл.,26465191,"Закарпатська обл.,  Мукачівський р-н, вул. Пряшівська, 4","Закарпатська обл.,  Мукачівський р-н, вул. Пряшівська, 4","АТ ""ТАСКОМБАНК"" м.Київ, ЄДРПОУ: 09806443, р/р № UA293395000000026008918829001"
КОМАНДА АНДРІЯ БАЛОГИ,Запорізька обласна організація Єдиного Центру,Запорізька обл.,26469697,"Запорізька обл., м. Запоріжжя, вул. Сталеварів, 13","Запорізька обл., м. Запоріжжя, вул. Сталеварів, 13",
КОМАНДА АНДРІЯ БАЛОГИ,Івано-Франківська обласна організація Єдиного Центру,Івано-франківська обл.,26483177,"Івано-франківська обл., м. Івано-Франківськ, вул. Василіянок, 30","Івано-франківська обл., м. Івано-Франківськ, вул. Василіянок, 30",
КОМАНДА АНДРІЯ БАЛОГИ,Іллінецька районна організація Єдиний Центр,Вінницька обл.,37220107,"Вінницька обл.,  Іллінецький р-н, вул. Волошкова, 29","Вінницька обл.,  Іллінецький р-н, вул. Волошкова, 29",
КОМАНДА АНДРІЯ БАЛОГИ,Київська міська регіональна організація партії Єдиний Центр,М.київ,26519633,"М.київ,  Подільський, вул. Ярославська, 56А","М.київ,  Подільський, вул. Ярославська, 56А",
КОМАНДА АНДРІЯ БАЛОГИ,Київська обласна організація Єдиний Центр,М.київ,26387670,"М.київ,  Подільський, вул. Ярославська, 56А","М.київ,  Подільський, вул. Ярославська, 56А",
КОМАНДА АНДРІЯ БАЛОГИ,Кіровоградська обласна організація Єдиного Центру,Кіровоградська обл.,26493365,"Кіровоградська обл., м. Кропивницький, вул. Кропивницького, 23","Кіровоградська обл., м. Кропивницький, вул. Кропивницького, 23",
КОМАНДА АНДРІЯ БАЛОГИ,Коженицька сільська організація Білоцерківської районної організації Єдиного Центру,Київська обл.,36261632,"Київська обл.,  Білоцерківський р-н, пров. 8 Березня, 17","Київська обл.,  Білоцерківський р-н, пров. 8 Березня, 17",
КОМАНДА АНДРІЯ БАЛОГИ,Козелецька районна організація партії Єдиного Центру,Чернігівська обл.,36080578,"Чернігівська обл.,  Козелецький р-н, вул. Соборності, 40","Чернігівська обл.,  Козелецький р-н, вул. Соборності, 40",
