Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Херсонська обласна організація Партії Зелених України,Херсонська область,24104098,"Херсонська обл., м. Херсон, вул. Соборна, буд. 26","Херсонська обл., м. Херсон, вул. Соборна, буд. 26",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Запорізька міська організація Партії Зелених України,Запорізька область,25970544,"Запорізька обл., м. Запоріжжя, вул. Патріотична, буд. 20А","Запорізька обл., м. Запоріжжя, вул. Патріотична, буд. 20А",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Полтавська міська організація Партії Зелених України,Полтавська область,25162659,"Полтавська обл., м. Полтава, вул. Кириченко Раїси, буд. 4","Полтавська обл., м. Полтава, вул. Кириченко Раїси, буд. 4",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Полтавська обласна організація Партії Зелених України,Полтавська область,25159977,"Полтавська обл., м. Полтава, вул. Кириченко Раїси, буд. 4","Полтавська обл., м. Полтава, вул. Кириченко Раїси, буд. 4",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Дрогобицька районна організація Партії Зелених України,Львівська область,25255988,"Львівська обл., Дрогобицький р-н, вул. Сагайдачного, буд. 3","Львівська обл., Дрогобицький р-н, вул. Сагайдачного, буд. 3",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Бориславська міська організація Партії Зелених України,Львівська область,22401975,"Львівська обл., м. Борислав, вул. Шевченка, буд. 94","Львівська обл., м. Борислав, вул. Шевченка, буд. 94",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Львівська міська організація Партії Зелених України,Львівська область,25558757,"Львівська обл., м. Львів, просп. Шевченка Т., буд. 21","Львівська обл., м. Львів, просп. Шевченка Т., буд. 21",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Волинська обласна організація Партії Зелених України,Волинська область,25091245,"Волинська обл., м. Луцьк, вул. Хмельницького Б., буд. 23","Волинська обл., м. Луцьк, вул. Хмельницького Б., буд. 23",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Маневицька районна організація Партії Зелених України,Волинська область,37950844,"Волинська обл., Маневицький р-н, вул. Снітка Андрія, буд. 30А","Волинська обл., Маневицький р-н, вул. Снітка Андрія, буд. 30А",
ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ,Трускавецька міська організація,Львівська область,25261233,"Львівська обл., Дрогобицький р-н, вул. Мазепи І., буд. 20","Львівська обл., Дрогобицький р-н, вул. Мазепи І., буд. 20",
