Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ГРОМАДА,Ківерцівська районна організація,Волинська область,20126447,"Волинська обл., Луцький р-н, вул. Незалежності, буд. 55","Волинська обл., Луцький р-н, вул. Незалежності, буд. 55",
ГРОМАДА,Добропільська районна організація,Донецька область,25341110,"Донецька обл., Покровський р-н, вул. Привокзальна, буд. 1","Донецька обл., Покровський р-н, вул. Привокзальна, буд. 1",
ГРОМАДА,Марʼїнська районна організація,Донецька область,25708775,"Донецька обл., Покровський р-н, вул. Перемоги, буд. 22","Донецька обл., Покровський р-н, вул. Перемоги, буд. 22",
ГРОМАДА,Кальміуська районна організація у м.Маріуполі,Донецька область,25731561,"Донецька обл., м. Маріуполь, вул. Мазая Макара, буд. 42","Донецька обл., м. Маріуполь, вул. Мазая Макара, буд. 42",
ГРОМАДА,Петриківська районна організація,Дніпропетровська область,25541820,"Дніпропетровська обл., Дніпровський р-н, вул. Шевченка, буд. 4","Дніпропетровська обл., Дніпровський р-н, вул. Шевченка, буд. 4",
ГРОМАДА,Перещепинська міська організація,Дніпропетровська область,35323493,"Дніпропетровська обл., Новомосковський р-н, вул. Козача, буд. 1","Дніпропетровська обл., Новомосковський р-н, вул. Козача, буд. 1",
ГРОМАДА,Новомосковська міська організація,Дніпропетровська область,35595095,"Дніпропетровська обл., Новомосковський р-н, вул. Гетьманська, буд. 19","Дніпропетровська обл., Новомосковський р-н, вул. Гетьманська, буд. 19",
ГРОМАДА,Солонянська районна організація,Дніпропетровська область,25001383,"Дніпропетровська обл., Дніпровський р-н, вул. Задернюка, буд. 3","Дніпропетровська обл., Дніпровський р-н, вул. Задернюка, буд. 3",
ГРОМАДА,Словянська міська організація,Донецька область,34008987,"Донецька обл., Краматорський р-н, вул. Центральна, буд. 47Б","Донецька обл., Краматорський р-н, вул. Центральна, буд. 47Б",
ГРОМАДА,Юріївська районна організація,Дніпропетровська область,25524690,"Дніпропетровська обл., Павлоградський р-н, вул. Центральна, буд. 67","Дніпропетровська обл., Павлоградський р-н, вул. Центральна, буд. 67",
ГРОМАДА,Старовижівська районна організація,Волинська область,20126080,"Волинська обл., Ковельський р-н, вул. Пушкіна, буд. 2","Волинська обл., Ковельський р-н, вул. Пушкіна, буд. 2",
ГРОМАДА,Ковельська районна організація,Волинська область,20128630,"Волинська обл., Ковельський р-н, вул. Дружби, буд. 5","Волинська обл., Ковельський р-н, вул. Дружби, буд. 5",
ГРОМАДА,Ковельська міська організація,Волинська область,23254430,"Волинська обл., Ковельський р-н, вул. Незалежності, буд. 94","Волинська обл., Ковельський р-н, вул. Незалежності, буд. 94",
ГРОМАДА,Горохівська районна організація,Волинська область,20125034,"Волинська обл., Луцький р-н, вул. Хмельницького Б, буд. 26","Волинська обл., Луцький р-н, вул. Хмельницького Б, буд. 26",
ГРОМАДА,Маневицька районна організація,Волинська область,23255493,"Волинська обл., Камінь-Каширський р-н, вул. Снітка Андрія, буд. 32А","Волинська обл., Камінь-Каширський р-н, вул. Снітка Андрія, буд. 32А",
ГРОМАДА,Дніпропетровська обласна організація,Дніпропетровська область,25005866,"Дніпропетровська обл., м. Дніпро, просп. Поля Олександра, буд. 2","Дніпропетровська обл., м. Дніпро, просп. Поля Олександра, буд. 2",
ГРОМАДА,Володимир-Волинська міська організація,Волинська область,21735869,"Волинська обл., Володимир-Волинський р-н, вул. Ковельська, буд. 134","Волинська обл., Володимир-Волинський р-н, вул. Ковельська, буд. 134",
ГРОМАДА,Волинська обласна організація,Волинська область,25087858,"Волинська обл., Ковельський р-н, вул. Незалежності, буд. 94","Волинська обл., Ковельський р-н, вул. Незалежності, буд. 94",
ГРОМАДА,Покровська міська організація,Донецька область,25709277,"Донецька обл., Покровський р-н, вул. Шахтарська, буд. 20","Донецька обл., Покровський р-н, вул. Шахтарська, буд. 20",
ГРОМАДА,Маріупольська міська організація,Донецька область,30210891,"Донецька обл., м. Маріуполь, вул. 9 Авіадивізії, буд. 2","Донецька обл., м. Маріуполь, вул. 9 Авіадивізії, буд. 2",
ГРОМАДА,Центральна районна організація у м.Маріуполі,Донецька область,25731555,"Донецька обл., м. Маріуполь, вул. Нільсена Архітектора, буд. 1","Донецька обл., м. Маріуполь, вул. Нільсена Архітектора, буд. 1",
ГРОМАДА,Новогродівська міська організація,Донецька область,25782771,"Донецька обл., Покровський р-н, вул. Донецька, буд. 12","Донецька обл., Покровський р-н, вул. Донецька, буд. 12",
ГРОМАДА,Добропільська міська організація,Донецька область,25116643,"Донецька обл., Покровський р-н, просп. Перемоги, буд. 39","Донецька обл., Покровський р-н, просп. Перемоги, буд. 39",
ГРОМАДА,Борзнянська районна організація,Чернігівська область,25620732,"Чернігівська обл., Ніжинський р-н, вул. Українська, буд. 33","Чернігівська обл., Ніжинський р-н, вул. Українська, буд. 33",
ГРОМАДА,Коропська районна організація,Чернігівська область,25621200,"Чернігівська обл., Новгород-Сіверський р-н, вул. Прорізна, буд. 1","Чернігівська обл., Новгород-Сіверський р-н, вул. Прорізна, буд. 1",
