Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ЗАКАРПАТСЬКА ОБЛАСНА організація,Закарпатська область,36600341,"Закарпатська обл., Ужгородський р-н, пров. Університетський, буд. 6","Закарпатська обл., Ужгородський р-н, пров. Університетський, буд. 6",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ВОЛИНСЬКА ОБЛАСНА організація,Волинська область,38131571,"Волинська обл., Луцький р-н, вул. Бандери Степана, буд. 19","Волинська обл., Луцький р-н, вул. Бандери Степана, буд. 19",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,Дніпропетровська область,39891917,"Дніпропетровська обл., м. Дніпро, просп. Пушкіна, буд. 33","Дніпропетровська обл., м. Дніпро, просп. Пушкіна, буд. 33",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Херсонська область,36580179,"Херсонська обл., Херсонський р-н, вул. Лугова, буд. 4А","Херсонська обл., Херсонський р-н, вул. Лугова, буд. 4А",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська область,42373621,"Львівська обл., м. Львів, вул. Бандери С., буд. 5","Львівська обл., м. Львів, вул. Бандери С., буд. 5","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA423052990000026002011023721"
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Сумська область,36234022,"Сумська обл., Сумський р-н, вул. Шевченка Тараса, буд. 148","Сумська обл., Сумський р-н, вул. Шевченка Тараса, буд. 148",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Чернігівська область,36654931,"Чернігівська обл., м. Чернігів, вул. Єськова курсанта, буд. 10","Чернігівська обл., м. Чернігів, вул. Єськова курсанта, буд. 10",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ЗАПОРІЗЬКА ОБЛАСНА організація,Запорізька область,43051493,"Запорізька обл., м. Запоріжжя, вул. Жаботинського Леоніда, буд. 53","Запорізька обл., м. Запоріжжя, вул. Жаботинського Леоніда, буд. 53",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,КИЇВСЬКА МІСЬКА організація,київ,36971706,"м.. київ, Дарницький, Харківське шосе, 62","м.. київ, Дарницький, Харківське шосе, 62",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,КІРОВОГРАДСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Кіровоградська область,36500182,"Кіровоградська обл., Кропивницький р-н, вул. Матросова, буд. 59","Кіровоградська обл., Кропивницький р-н, вул. Матросова, буд. 59",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Черкаська область,36994975,"Черкаська обл., м. Черкаси, вул. Гуржіївська, буд. 8","Черкаська обл., м. Черкаси, вул. Гуржіївська, буд. 8",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська область,42371954,"Тернопільська обл., Тернопільський р-н, вул. Довженка О., буд. 5","Тернопільська обл., Тернопільський р-н, вул. Довженка О., буд. 5"," АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA343387830000026006055118539"
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ПОЛТАВСЬКА ОБЛАСНА організація,Полтавська область,36903149,"Полтавська обл., м. Полтава, вул. Небесної Сотні, буд. 6","Полтавська обл., м. Полтава, вул. Небесної Сотні, буд. 6",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,КИЇВСЬКА ОБЛАСНА організація,Київська область,36355547,"Київська обл., Бучанський р-н, вул. Тургенівська, буд. 52/3","Київська обл., Бучанський р-н, вул. Тургенівська, буд. 52/3","Ат КБ ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA603052990000026008006218783; Ат КБ ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA843052990000026041046207807; Ат КБ ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA343052990000035709036225003"
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,Хмельницька область,36675930,"Хмельницька обл., Хмельницький р-н, вул. Шевченка, буд. 31","Хмельницька обл., Хмельницький р-н, вул. Шевченка, буд. 31",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,РІВНЕНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Рівненська область,36416447,"Рівненська обл., Рівненський р-н, вул. Декабристів, буд. 16","Рівненська обл., Рівненський р-н, вул. Декабристів, буд. 16",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Вінницька область,36548025,"Вінницька обл., Вінницький р-н, вул. Нагірна, буд. 21","Вінницька обл., Вінницький р-н, вул. Нагірна, буд. 21",
ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Центральний офіс,київ,36221998,"м.. київ, Дарницький, Харківське шосе, 62","м.. київ, Дарницький, Харківське шосе, 62","АТ ""Укрексімбанк"", ЄДРПОУ: 00032112, р/р № UA743223130000026000000042247"
