Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ВАДИМА ЛЯХА,ДОНЕЦЬКА ОБЛАСНА організація,Донецька область,44600922,"Донецька обл., Краматорський р-н, вул. Сніжна, буд. 5","Донецька обл., Краматорський р-н, вул. Сніжна, буд. 5",
ПАРТІЯ ВАДИМА ЛЯХА,ЧЕРНІГІВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Чернігівська область,36430828,"Чернігівська обл., м. Чернігів, просп. Миру, буд. 210","Чернігівська обл., м. Чернігів, просп. Миру, буд. 210",
ПАРТІЯ ВАДИМА ЛЯХА,ПОЛТАВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Полтавська область,36454571,"Полтавська обл., Кременчуцький р-н, вул. Будівельників, буд. 28","Полтавська обл., Кременчуцький р-н, вул. Будівельників, буд. 28",
ПАРТІЯ ВАДИМА ЛЯХА,КІРОВОГРАДСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Кіровоградська область,36360599,"Кіровоградська обл., м. Кропивницький, вул. Ціолковського, буд. 14 а","Кіровоградська обл., м. Кропивницький, вул. Ціолковського, буд. 14 а",
ПАРТІЯ ВАДИМА ЛЯХА,ЗАПОРІЗЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Запорізька область,36448023,"Запорізька обл., м. Запоріжжя, вул. Мала, буд. 3","Запорізька обл., м. Запоріжжя, вул. Мала, буд. 3",
ПАРТІЯ ВАДИМА ЛЯХА,КИЇВСЬКА МІСЬКА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,київ,36406016,"м.. київ, Печерський, вул. Цитадельна, буд. 4/7","м.. київ, Печерський, вул. Цитадельна, буд. 4/7",
ПАРТІЯ ВАДИМА ЛЯХА,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Дніпропетровська область,36494132,"Дніпропетровська обл., м. Дніпро, вул. Велика Діївська, буд. 40","Дніпропетровська обл., м. Дніпро, вул. Велика Діївська, буд. 40",
ПАРТІЯ ВАДИМА ЛЯХА,КИЇВСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Київська область,36449416,"Київська обл., Фастівський р-н, вул. Зарічна, буд. 73","Київська обл., Фастівський р-н, вул. Зарічна, буд. 73",
ПАРТІЯ ВАДИМА ЛЯХА,ЖИТОМИРСЬКА ОБЛАСНА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ВЛАДА НАРОДУ!,Житомирська область,36490033,"Житомирська обл., Житомирський р-н, вул. Київська, буд. 111 а","Житомирська обл., Житомирський р-н, вул. Київська, буд. 111 а",
ПАРТІЯ ВАДИМА ЛЯХА,Центральний офіс,Донецька область,36263963,"Донецька обл., Краматорський р-н, вул. Сніжна, буд. 5","Донецька обл., Краматорський р-н, вул. Сніжна, буд. 5",
