Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Голос,Центральний офіс,Україна,39651598,"м. Київ, вул. Жилянська, буд. 75","м. Київ, вул. Жилянська, буд. 75","АТ ""Райфайзен Банк Аваль"", МФО 380805, п/р 26005643697"
Голос,Київська міська організація,Київ,43204012,"м. Київ, вул. Жилянська, буд. 75","м. Київ, вул. Жилянська, буд. 75",
Голос,Київська обласна організація,Київська область,43307785,"Київська обл., м. Ірпінь, вул. Давидчука, буд. 69Є","Київська обл., м. Ірпінь, вул. Давидчука, буд. 69Є","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA86 3808 0500 0000 0026 0006 6643 1"
Голос,Кіровоградська обласна організація,Кіровоградська область,43307408,"м. Кропивницький, вул. Пашутінська , буд. 18/40","м. Кропивницький, вул. Пашутінська , буд. 18/40","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA87 3808 0500 0000 0026 0026 6451 6"
Голос,Рівненська обласна організація,Рівненська область,43315659,"м. Рівне, вул. Грушевського, буд. 77","м. Рівне, вул. Грушевського, буд. 77","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA58 3808 0500 0000 0026 0066 6522 1"
Голос,Тернопільська обласна організація,Тернопільська область,43306708,"м. Тернопіль, вул. Лесі Українки, буд. 35, кв. 17","м. Тернопіль, вул. Лесі Українки, буд. 35, кв. 17","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA02 3808 0500 0000 0026 0066 6419 2"
Голос,Чернівецька обласна організація,Чернівецька область,43314572,"м. Чернівці, вул. Головна, буд. 71, корп. 7","м. Чернівці, вул. Головна, буд. 71, корп. 7","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA04 3808 0500 0000 0026 0086 6458 6"
Голос,Львівська обласна організація,Львівська область,43311440,"м. Львів, вул. Тобілевича, буд. 8","м. Львів, вул. Тобілевича, буд. 8","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA89 3808 0500 0000 0026 0016 68519 3"
Голос,Черкаська обласна організація,Черкаська область,43379734,"м. Черкаси, вул. Вʼячеслава Чорновола, буд. 9/1, оф. 51","м. Черкаси, вул. Вʼячеслава Чорновола, буд. 9/1, оф. 51","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA69 3808 0500 0000 0026 0046 7109 1 UAH "
Голос,Івано-Франківська обласна організація,Івано-Франківська область,43373308,"м. Івано-Франківськ, вул. Євгена Коновальця, буд. 227А","м. Івано-Франківськ, вул. Євгена Коновальця, буд. 227А",
Голос,Вінницька обласна організація,Вінницька область,43428147,"м. Вінниця, вул. Олександра Довженка, буд. 93","м. Вінниця, вул. Олександра Довженка, буд. 93",
Голос,Харківська обласна організація,Харківська область,43433026,"м. Харків, просп. Науки, буд. 65","м. Харків, просп. Науки, буд. 65",
Голос,Хмельницька обласна організація,Хмельницька область,43425083,"м. Хмельницький, вул. Подільська, буд. 115, кв. 18","м. Хмельницький, вул. Подільська, буд. 115, кв. 18",
Голос,Дніпропетровська обласна організація,Дніпропетровська область,43433560,"м. Дніпро, вул. Січеславська, буд. 6, кв. 63","м. Дніпро, вул. Січеславська, буд. 6, кв. 63",
Голос,Чернігівська обласна організація,Чернігівська область,43438918,"м. Чернігів, вул. Гетьмана Полуботка, буд. 30, кв. 16","м. Чернігів, вул. Гетьмана Полуботка, буд. 30, кв. 16","АТ ""РАЙФФАЙЗЕН БАНК АВАЛЬ"" IBAN UA283808050000000026007679799"
Голос,Херсонська обласна організація,Херсонська область,43449722,"м. Херсон, вул. Лугова, буд. 24, кв. 116","м. Херсон, вул. Лугова, буд. 24, кв. 116",
Голос,Одеська обласна організація,Одеська область,43527082,"м. Одеса, вул. Успенська, буд. 44","м. Одеса, вул. Успенська, буд. 44",
