Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ДЕМОКРАТИ,БАБУШКІНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОМІЧНОГО РОЗВИТКУ УКРАЇНИ У М. ДНІПРОПЕТРОВСЬКУ,Дніпропетровська область,26236326,"Дніпропетровська обл., м. Дніпро, вул. Свєтлова, буд. 41А","Дніпропетровська обл., м. Дніпро, вул. Свєтлова, буд. 41А",
ДЕМОКРАТИ,БОРИСПІЛЬСЬКИЙ МІСЬКИЙ ОСЕРЕДОК ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Київська область,26170219,"Київська обл., м. Бориспіль, вул. Глибоцька, буд. 5","Київська обл., м. Бориспіль, вул. Глибоцька, буд. 5",
ДЕМОКРАТИ,ПАРТІЯ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ В КИЇВСЬКОМУ РАЙОНІ М.ПОЛТАВИ,Полтавська область,25160928,"Полтавська обл., м. Полтава, вул. Соборності, буд. 54","Полтавська обл., м. Полтава, вул. Соборності, буд. 54",
ДЕМОКРАТИ,ВАСИЛЬКІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Київська область,34268809,"Київська обл., м. Васильків, вул. Соборна, буд. 72","Київська обл., м. Васильків, вул. Соборна, буд. 72",
ДЕМОКРАТИ,ВЕРХНЬОДНІПРОВСЬКА РАЙОНА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Дніпропетровська область,26139570,"Дніпропетровська обл., Верхньодніпровський р-н, вул. Поля, буд. 38","Дніпропетровська обл., Верхньодніпровський р-н, вул. Поля, буд. 38",
ДЕМОКРАТИ,ВІННИЦЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Вінницька область,34213786,"Вінницька обл., м. Вінниця, Хмельницьке шосе, 23А","Вінницька обл., м. Вінниця, Хмельницьке шосе, 23А",
ДЕМОКРАТИ,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Житомирська область,25777221,"Житомирська обл., м. Житомир, бульв. Новий, буд. 5","Житомирська обл., м. Житомир, бульв. Новий, буд. 5",
ДЕМОКРАТИ,ЖОВТОВОДСЬКА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Дніпропетровська область,26048731,"Дніпропетровська обл., м. Жовті Води, вул. Богуна І., буд. 75А","Дніпропетровська обл., м. Жовті Води, вул. Богуна І., буд. 75А",
ДЕМОКРАТИ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Івано-франківська область,26022982,"Івано-франківська обл., м. Івано-Франківськ, вул. Дністровська, буд. 32","Івано-франківська обл., м. Івано-Франківськ, вул. Дністровська, буд. 32",
ДЕМОКРАТИ,ІРШАВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Закарпатська область,33874812,"Закарпатська обл., Іршавський р-н, вул. Шевченка, буд. 24","Закарпатська обл., Іршавський р-н, вул. Шевченка, буд. 24",
ДЕМОКРАТИ,КАНІВСЬКА ПЕРВИННА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Черкаська область,26490071,"Черкаська обл., м. Канів, вул. 206 Дивізії, буд. 10А","Черкаська обл., м. Канів, вул. 206 Дивізії, буд. 10А",
ДЕМОКРАТИ,КРИВОРІЗЬКА МІСЬКА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Дніпропетровська область,26048493,"Дніпропетровська обл., м. Кривий Ріг, вул. Героїв АТО, буд. 13","Дніпропетровська обл., м. Кривий Ріг, вул. Героїв АТО, буд. 13",
ДЕМОКРАТИ,КРЮКІВСЬКИЙ РАЙОННИЙ В М.КРЕМЕНЧУЦІ ОСЕРЕДОК ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Полтавська область,26163308,"Полтавська обл., м. Кременчук, вул. Небесної Сотні, буд. 12","Полтавська обл., м. Кременчук, вул. Небесної Сотні, буд. 12",
ДЕМОКРАТИ,МІСТО ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Львівська область,25235483,"Львівська обл., м. Львів, вул. Гнатюка В. академіка, буд. 2","Львівська обл., м. Львів, вул. Гнатюка В. академіка, буд. 2",
ДЕМОКРАТИ,МИКОЛАЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Миколаївська область,24797463,"Миколаївська обл., м. Миколаїв, вул. Декабристів (Заводський, Центральний р-ни), 4А","Миколаївська обл., м. Миколаїв, вул. Декабристів (Заводський, Центральний р-ни), 4А",
ДЕМОКРАТИ,МІСЬКА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Одеська область,25428615,"Одеська обл., м. Одеса, вул. Пушкінська, буд. 36","Одеська обл., м. Одеса, вул. Пушкінська, буд. 36",
ДЕМОКРАТИ,МІСЬКА ПЕРВИННА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Кіровоградська область,24709884,"Кіровоградська обл., м. Світловодськ, вул. Героїв України, буд. 50","Кіровоградська обл., м. Світловодськ, вул. Героїв України, буд. 50",
ДЕМОКРАТИ,МІСЬКИЙ ОСЕРЕДОК ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ В МІСТІ КОРОСТЕНЬ,Житомирська область,33991253,"Житомирська обл., м. Коростень, вул. Грушевського, буд. 44","Житомирська обл., м. Коростень, вул. Грушевського, буд. 44",
ДЕМОКРАТИ,НОВОГРАД-ВОЛИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Житомирська область,34096633,"Житомирська обл., м. Новоград-Волинський, вул. Шевченка, буд. 17","Житомирська обл., м. Новоград-Волинський, вул. Шевченка, буд. 17",
ДЕМОКРАТИ,ОДЕСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Одеська область,25044369,"Одеська обл., м. Одеса, вул. Велика Арнаутська, буд. 44","Одеська обл., м. Одеса, вул. Велика Арнаутська, буд. 44",
ДЕМОКРАТИ,ОСЕРЕДОК ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ,Київська область,25822536,"Київська обл., м. Бровари, бульв. Незалежності, буд. 14А","Київська обл., м. Бровари, бульв. Незалежності, буд. 14А",
ДЕМОКРАТИ,ОСЕРЕДОК ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ ПО КОВПАКІВСЬКОМУ РАЙОНУ М.СУМИ,Сумська область,24005597,"Сумська обл., м. Суми, вул. Металургів, буд. 16","Сумська обл., м. Суми, вул. Металургів, буд. 16",
ДЕМОКРАТИ,ПЕРВИННА ПАРТІЙНА ОРГАНІЗАЦІЯ ПАРТІЇ НАЦІОНАЛЬНО-ЕКОНОМІЧНОГО РОЗВИТКУ УКРАЇНИ В МІСТІ СТРИЙ,Львівська область,25241093,"Львівська обл., м. Стрий, вул. Успенська, буд. 58","Львівська обл., м. Стрий, вул. Успенська, буд. 58",
