Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,НІЖИНСЬКА МІСЬКА організація,Чернігівська область,40055432,"Чернігівська обл., Ніжинський р-н, вул. Зосим братів, буд. 4","Чернігівська обл., Ніжинський р-н, вул. Зосим братів, буд. 4",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА МІСЬКА організація,Дніпропетровська область,40575437,"Дніпропетровська обл., м. Дніпро, вул. Глинки, буд. 7","Дніпропетровська обл., м. Дніпро, вул. Глинки, буд. 7",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,БОРИСПІЛЬСЬКА МІСЬКА організація,Київська область,40668840,"Київська обл., Бориспільський р-н, вул. Європейська, буд. 167","Київська обл., Бориспільський р-н, вул. Європейська, буд. 167",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,РІВНЕНСЬКА МІСЬКА організація,Рівненська область,40454842,"Рівненська обл., Рівненський р-н, вул. Чорновола Вячеслава, буд. 64/66","Рівненська обл., Рівненський р-н, вул. Чорновола Вячеслава, буд. 64/66",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська область,39650044,"Житомирська обл., м. Житомир, вул. Театральна, буд. 17/20","Житомирська обл., м. Житомир, вул. Театральна, буд. 17/20",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ГОЛОСІЇВСЬКА РАЙОННА організація,київ,40412349,"м. київ, Голосіївський, вул. Ломоносова, буд. 50/2","м. київ, Голосіївський, вул. Ломоносова, буд. 50/2",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська область,39853185,"Івано-франківська обл., Івано-Франківський р-н, вул. Галицька, буд. 67","Івано-франківська обл., Івано-Франківський р-н, вул. Галицька, буд. 67",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ХАРКІВСЬКА ОБЛАСНА організація,Харківська область,40894790,"Харківська обл., м. Харків, просп. Московський, буд. 247","Харківська обл., м. Харків, просп. Московський, буд. 247",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,КІРОВОГРАДСЬКА ОБЛАСНА організація,Кіровоградська область,39811171,"Кіровоградська обл., м. Кропивницький, вул. Жадова генерала, буд. 22","Кіровоградська обл., м. Кропивницький, вул. Жадова генерала, буд. 22",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,Дніпропетровська область,40036598,"Дніпропетровська обл., м. Дніпро, пров. 8 Березня, буд. 83","Дніпропетровська обл., м. Дніпро, пров. 8 Березня, буд. 83",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ХМЕЛЬНИЦЬКА ОБЛАСНА організація,Хмельницька область,39642782,"Хмельницька обл., Хмельницький р-н, пров. Прорізний, буд. 7","Хмельницька обл., Хмельницький р-н, пров. Прорізний, буд. 7",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,БЕРДИЧІВСЬКА МІСЬКРАЙОННА організація,Житомирська область,39915288,"Житомирська обл., Бердичівський р-н, вул. Житомирська, буд. 2","Житомирська обл., Бердичівський р-н, вул. Житомирська, буд. 2",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ОДЕСЬКА ОБЛАСНА організація,Одеська область,39781306,"Одеська обл., м. Одеса, вул. Вавілова академіка, буд. 7А","Одеська обл., м. Одеса, вул. Вавілова академіка, буд. 7А",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,КИЇВСЬКА МІСЬКА організація,київ,39748524,"м. київ, Печерський, вул. Тютюнника Василя, буд. 5","м. київ, Печерський, вул. Тютюнника Василя, буд. 5",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ВОЛОДАРСЬКО-ВОЛИНСЬКА РАЙОННА організація,Житомирська область,39965700,"Житомирська обл., Житомирський р-н, вул. Пушкіна, буд. 129","Житомирська обл., Житомирський р-н, вул. Пушкіна, буд. 129",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,КИЇВСЬКА ОБЛАСНА організація,київ,39881390,"м. київ, Дарницький, вул. Суворова (Дарницький р-н, ), 13","м. київ, Дарницький, вул. Суворова (Дарницький р-н, ), 13",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська область,39779369,"Чернігівська обл., Ніжинський р-н, вул. Зосим братів, буд. 4","Чернігівська обл., Ніжинський р-н, вул. Зосим братів, буд. 4",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ОДЕСЬКА МІСЬКА організація,Одеська область,39662939,"Одеська обл., м. Одеса, вул. Вавілова академіка, буд. 7А","Одеська обл., м. Одеса, вул. Вавілова академіка, буд. 7А",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ХЕРСОНСЬКА ОБЛАСНА організація,Херсонська область,39701753,"Херсонська обл., м. Херсон, вул. Суворова, буд. 2","Херсонська обл., м. Херсон, вул. Суворова, буд. 2",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,НОВОГРАД-ВОЛИНСЬКА МІСЬКРАЙОННА організація,Житомирська область,40307688,"Житомирська обл., Новоград-Волинський р-н, вул. Шевченка, буд. 29","Житомирська обл., Новоград-Волинський р-н, вул. Шевченка, буд. 29",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ЗАПОРІЗЬКА ОБЛАСНА організація,Запорізька область,39785325,"Запорізька обл., м. Запоріжжя, вул. Яценка, буд. 16","Запорізька обл., м. Запоріжжя, вул. Яценка, буд. 16",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська область,38687618,"Тернопільська обл., Тернопільський р-н, вул. Ходорівська, буд. 17","Тернопільська обл., Тернопільський р-н, вул. Ходорівська, буд. 17",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,РІВНЕНСЬКА ОБЛАСНА організація,Рівненська область,39648339,"Рівненська обл., Рівненський р-н, вул. Достоєвського, буд. 3","Рівненська обл., Рівненський р-н, вул. Достоєвського, буд. 3",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ШЕВЧЕНКІВСЬКА РАЙОННА організація,київ,40486033,"м. київ, Дарницький, вул. Єрмака, буд. 25/65","м. київ, Дарницький, вул. Єрмака, буд. 25/65",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,СУМСЬКА ОБЛАСНА організація,Сумська область,39598901,"Сумська обл., м. Суми, вул. Куликівська, буд. 27","Сумська обл., м. Суми, вул. Куликівська, буд. 27",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ДОНЕЦЬКА ОБЛАСНА організація,Донецька область,40119768,"Донецька обл., Краматорський р-н, вул. Машинобудівників, буд. 13","Донецька обл., Краматорський р-н, вул. Машинобудівників, буд. 13",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,ВІННИЦЬКА ОБЛАСНА організація,Вінницька область,39611288,"Вінницька обл., Вінницький р-н, вул. Дачна, буд. 7","Вінницька обл., Вінницький р-н, вул. Дачна, буд. 7",
ПАРТІЯ ПОЛЯКІВ УКРАЇНИ,Центральний офіс,київ,39519133,"м. київ, Шевченківський, вул. Дмитрівська (Шевченківський р-н, ), 18/24","м. київ, Шевченківський, вул. Дмитрівська (Шевченківський р-н, ), 18/24",
