Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,СТАХАНОВСЬКА МІСЬКА організація,Луганська область,36965383,"Луганська обл., Алчевський р-н, Перемоги майдан, 1","Луганська обл., Алчевський р-н, Перемоги майдан, 1",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,СТРИЙСЬКА МІСЬКА організація,Львівська область,25254032,"Львівська обл., Стрийський р-н, вул. Січових Стрільців, буд. 16Б","Львівська обл., Стрийський р-н, вул. Січових Стрільців, буд. 16Б",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,СЕВАСТОПОЛЬСЬКА МІСЬКА організація,севастополь,33949039,"м.. севастополь, Балаклавський, вул. Хрустальова, буд. 105","м.. севастополь, Балаклавський, вул. Хрустальова, буд. 105",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська область,33992770,"Тернопільська обл., Тернопільський р-н, вул. Родини Барвінських, буд. 7","Тернопільська обл., Тернопільський р-н, вул. Родини Барвінських, буд. 7",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,РЕСПУБЛІКАНСЬКА організація В АВТОНОМНІЙ РЕСПУБЛІЦІ КРИМ,Автономна республіка крим,26330976,"Автономна республіка крим, Ленінський р-н, просп. Леніна, буд. 29","Автономна республіка крим, Ленінський р-н, просп. Леніна, буд. 29",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ОДЕСЬКА МІСЬКА організація,Одеська область,26111079,"Одеська обл., м. Одеса, вул. Канатна, буд. 100/3","Одеська обл., м. Одеса, вул. Канатна, буд. 100/3",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ПОЛТАВСЬКА ОБЛАСНА організація,Полтавська область,25911636,"Полтавська обл., м. Кременчук, вул. Молодогвардійців, буд. 30","Полтавська обл., м. Кременчук, вул. Молодогвардійців, буд. 30",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ОЛЕКСАНДРІЙСЬКА МІСЬКА організація,Кіровоградська область,36686654,"Кіровоградська обл., Олександрійський р-н, вул. Черняховського, буд. 45","Кіровоградська обл., Олександрійський р-н, вул. Черняховського, буд. 45",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ПЕРВОМАЙСЬКА РАЙОННА організація,Харківська область,34210963,"Харківська обл., Лозівський р-н, вул. Миру, буд. 24","Харківська обл., Лозівський р-н, вул. Миру, буд. 24",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ПЕРВОМАЙСЬКА МІСЬКА організація,Луганська область,25991351,"Луганська обл., Алчевський р-н, вул. Дзержинського, буд. 9","Луганська обл., Алчевський р-н, вул. Дзержинського, буд. 9",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ХЕРСОНСЬКА ОБЛАСНА організація,Херсонська область,25899094,"Херсонська обл., м. Херсон, бульв. Мирний, буд. 3","Херсонська обл., м. Херсон, бульв. Мирний, буд. 3",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,МОСТИСЬКА РАЙОННА організація,Львівська область,37136034,"Львівська обл., Яворівський р-н, вул. Рудниківська, буд. 10","Львівська обл., Яворівський р-н, вул. Рудниківська, буд. 10",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,МОРШИНСЬКА МІСЬКА організація,Львівська область,26454968,"Львівська обл., Стрийський р-н, вул. Барвінського, буд. 16Б","Львівська обл., Стрийський р-н, вул. Барвінського, буд. 16Б",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська область,26361907,"Миколаївська обл., м. Миколаїв, пров. Транспортний, буд. 9","Миколаївська обл., м. Миколаїв, пров. Транспортний, буд. 9",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,МИКОЛАЇВСЬКА МІСЬКА організація,Миколаївська область,26362195,"Миколаївська обл., м. Миколаїв, вул. Артилерійська, буд. 6","Миколаївська обл., м. Миколаїв, вул. Артилерійська, буд. 6",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,ОДЕСЬКА ОБЛАСНА організація,Одеська область,25933224,"Одеська обл., м. Одеса, Академічний тупик 1, 1","Одеська обл., м. Одеса, Академічний тупик 1, 1",
СОЛІДАРНІСТЬ ЖІНОК УКРАЇНИ,БАЛАКЛІЙСЬКА РАЙОННА організація,Харківська область,25813193,"Харківська обл., Ізюмський р-н, вул. Стадіонна, буд. 3","Харківська обл., Ізюмський р-н, вул. Стадіонна, буд. 3",
