Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Партія ветеранів та волонтерів України,ЗАКАРПАТСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Закарпатська обл.,36600341,"Закарпатська обл.,  Ужгородський р-н, пров. Університетський, 6","Закарпатська обл.,  Ужгородський р-н, пров. Університетський, 6",
Партія ветеранів та волонтерів України,ВОЛИНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Волинська обл.,38131571,"Волинська обл.,  Луцький р-н, вул. Бандери Степана, 19","Волинська обл.,  Луцький р-н, вул. Бандери Степана, 19",
Партія ветеранів та волонтерів України,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Дніпропетровська обл.,39891917,"Дніпропетровська обл., м. Дніпро, просп. Пушкіна, 33","Дніпропетровська обл., м. Дніпро, просп. Пушкіна, 33",
Партія ветеранів та волонтерів України,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ʼʼХВИЛЯ,Львівська обл.,42373621,"Львівська обл., м. Львів, вул. Бандери С., 5","Львівська обл., м. Львів, вул. Бандери С., 5","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA423052990000026002011023721"
Партія ветеранів та волонтерів України,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Херсонська обл.,36580179,"Херсонська обл.,  Херсонський р-н, вул. Лугова, 4А","Херсонська обл.,  Херсонський р-н, вул. Лугова, 4А",
Партія ветеранів та волонтерів України,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Сумська обл.,36234022,"Сумська обл.,  Сумський р-н, вул. Шевченка Тараса, 148","Сумська обл.,  Сумський р-н, вул. Шевченка Тараса, 148",
Партія ветеранів та волонтерів України,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Чернігівська обл.,36654931,"Чернігівська обл., м. Чернігів, вул. Єськова курсанта, 10","Чернігівська обл., м. Чернігів, вул. Єськова курсанта, 10",
Партія ветеранів та волонтерів України,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Запорізька обл.,43051493,"Запорізька обл., м. Запоріжжя, вул. Жаботинського Леоніда, 53","Запорізька обл., м. Запоріжжя, вул. Жаботинського Леоніда, 53",
Партія ветеранів та волонтерів України,КИЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,М.київ,36971706,"М.київ,  Дарницький,  Харківське шосе, 62","М.київ,  Дарницький,  Харківське шосе, 62",
Партія ветеранів та волонтерів України,ТЕРНОПІЛЬСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ ХВИЛЯ,Тернопільська обл.,42371954,"Тернопільська обл.,  Тернопільський р-н, вул. Довженка О., 5","Тернопільська обл.,  Тернопільський р-н, вул. Довженка О., 5"," АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA803052990000026002013302440"
Партія ветеранів та волонтерів України,КІРОВОГРАДСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Кіровоградська обл.,36500182,"Кіровоградська обл.,  Кропивницький р-н, вул. Матросова, 59","Кіровоградська обл.,  Кропивницький р-н, вул. Матросова, 59",
Партія ветеранів та волонтерів України,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ГРОМАДЯНСЬКИЙ РУХ УКРАЇНИ,Черкаська обл.,36994975,"Черкаська обл., м. Черкаси, вул. Гуржіївська, 8","Черкаська обл., м. Черкаси, вул. Гуржіївська, 8",
