Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНА СОБОРНА,Житомирська обласна організація,Житомирська обл.,33874723,"Житомирська обл.,  Бердичівський р-н, вул. Володимирська, 1","Житомирська обл.,  Бердичівський р-н, вул. Володимирська, 1",
УКРАЇНА СОБОРНА,Вінницька обласна організація,Вінницька обл.,33911670,"Вінницька обл.,  Вінницький р-н, вул. Писарєва, 6","Вінницька обл.,  Вінницький р-н, вул. Писарєва, 6",
УКРАЇНА СОБОРНА,Волинська обласна організація,Волинська обл.,33559715,"Волинська обл.,  Луцький р-н, вул. Писаревського, 7","Волинська обл.,  Луцький р-н, вул. Писаревського, 7",
УКРАЇНА СОБОРНА,Києво-Святошинська районна організація,Київська обл.,36964065,"Київська обл.,  Фастівський р-н, вул. Соборності, 53","Київська обл.,  Фастівський р-н, вул. Соборності, 53",
УКРАЇНА СОБОРНА,Рівненська обласна організація,Рівненська обл.,33803762,"Рівненська обл.,  Рівненський р-н, вул. Петлюри Симона, 1","Рівненська обл.,  Рівненський р-н, вул. Петлюри Симона, 1",
УКРАЇНА СОБОРНА,Донецька обласна організація,Донецька обл.,33756304,"Донецька обл., м. Донецьк, вул. Кірова, 47","Донецька обл., м. Донецьк, вул. Кірова, 47",
УКРАЇНА СОБОРНА,Миколаївська обласна організація,Миколаївська обл.,33896218,"Миколаївська обл., м. Миколаїв, вул. Шосейна, 115","Миколаївська обл., м. Миколаїв, вул. Шосейна, 115",
УКРАЇНА СОБОРНА,Одеська обласна організація,Одеська обл.,34025269,"Одеська обл., м. Одеса, вул. Різовська, 36","Одеська обл., м. Одеса, вул. Різовська, 36",
УКРАЇНА СОБОРНА,Сумська обласна організація,Сумська обл.,41559395,"Сумська обл., м. Суми, просп. Лушпи Михайла, 54","Сумська обл., м. Суми, просп. Лушпи Михайла, 54",
УКРАЇНА СОБОРНА,Херсонська обласна організація,Херсонська обл.,33929541,"Херсонська обл., м. Херсон, вул. Макарова, 3","Херсонська обл., м. Херсон, вул. Макарова, 3",
УКРАЇНА СОБОРНА,Хмельницька міська організація,Хмельницька обл.,33953967,"Хмельницька обл.,  Хмельницький р-н, вул. Кам'янецька, 257","Хмельницька обл.,  Хмельницький р-н, вул. Кам'янецька, 257",
УКРАЇНА СОБОРНА,Хмельницька районна організація,Хмельницька обл.,34007082,"Хмельницька обл.,  Хмельницький р-н, вул. Кам'янецька, 257","Хмельницька обл.,  Хмельницький р-н, вул. Кам'янецька, 257",
УКРАЇНА СОБОРНА,Львівська обласна організація,Львівська обл.,33667199,"Львівська обл., м. Львів, вул. Кривоноса М., 33","Львівська обл., м. Львів, вул. Кривоноса М., 33",
УКРАЇНА СОБОРНА,Івано-Франківська міська організація,Івано-франківська обл.,37183236,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Галицька, 11","Івано-франківська обл.,  Івано-Франківський р-н, вул. Галицька, 11",
УКРАЇНА СОБОРНА,Івано-Франківська обласна організація,Івано-франківська обл.,33859548,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Галицька, 11","Івано-франківська обл.,  Івано-Франківський р-н, вул. Галицька, 11",
УКРАЇНА СОБОРНА,Територіальна партійна Київська міська організація,М.київ,33882630,"М.київ,  Дарницький, вул. Вербицького Архітектора, 32","М.київ,  Дарницький, вул. Вербицького Архітектора, 32",
УКРАЇНА СОБОРНА,Дарницька районна в м. Києві організація,М.київ,33937154,"М.київ,  Дарницький, вул. Тепловозна, 1","М.київ,  Дарницький, вул. Тепловозна, 1",
УКРАЇНА СОБОРНА,Хустська міська організація,Закарпатська обл.,34005216,"Закарпатська обл.,  Хустський р-н, вул. Косична, 62","Закарпатська обл.,  Хустський р-н, вул. Косична, 62",
УКРАЇНА СОБОРНА,Хустська районна організація,Закарпатська обл.,34153991,"Закарпатська обл.,  Хустський р-н, вул. без назви, 287","Закарпатська обл.,  Хустський р-н, вул. без назви, 287",
УКРАЇНА СОБОРНА,Дніпровська районна організація в м. Києві,М.київ,33884477,"М.київ,  Дніпровський, вул. Ентузіастів, 15","М.київ,  Дніпровський, вул. Ентузіастів, 15",
УКРАЇНА СОБОРНА,Чернігівська обласна організація,Чернігівська обл.,35506288,"Чернігівська обл., м. Чернігів, вул. Бєлова Генерала, 23","Чернігівська обл., м. Чернігів, вул. Бєлова Генерала, 23",
УКРАЇНА СОБОРНА,Запорізька обласна організація,Запорізька обл.,33961056,"Запорізька обл., м. Запоріжжя, вул. Товариська, 37","Запорізька обл., м. Запоріжжя, вул. Товариська, 37",
УКРАЇНА СОБОРНА,Оболонська районна в м. Києві організація,М.київ,33994830,"М.київ,  Оболонський, просп. Героїв Сталінграда, 8","М.київ,  Оболонський, просп. Героїв Сталінграда, 8",
УКРАЇНА СОБОРНА,Київська обласна організація,М.київ,33715713,"М.київ,  Оболонський, вул. Прирічна, 37","М.київ,  Оболонський, вул. Прирічна, 37",
УКРАЇНА СОБОРНА,Центральний офіс,М.київ,33401197,"М.київ,  Голосіївський, вул. Промислова (Голосіївський р-н), 4/7","М.київ,  Голосіївський, вул. Промислова (Голосіївський р-н), 4/7","АТ КБ ""ПРИВАТБАНК"", відділення ""Друге столичне № 9"", ЄДРПОУ: 14360570, р/р № UA313052990000026005026708232"
