Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,У ДНІПРОПЕТРОВСЬКІЙ ОБЛАСТІ організація,Дніпропетровська область,36841439,"Дніпропетровська обл., м. Дніпро, вул. Січових стрільців, буд. 121Г","Дніпропетровська обл., м. Дніпро, вул. Січових стрільців, буд. 121Г",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,МІСЬКА організація У М.ДНІПРОПЕТРОВСЬКУ,Дніпропетровська область,36962212,"Дніпропетровська обл., м. Дніпро, Запорізьке шосе, 74","Дніпропетровська обл., м. Дніпро, Запорізьке шосе, 74",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,У М.ОДЕСІ організація,Одеська область,37089833,"Одеська обл., м. Одеса, пров. Чайковського, буд. 12","Одеська обл., м. Одеса, пров. Чайковського, буд. 12",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,КРИМСЬКА РЕСПУБЛІКАНСЬКА організація,Автономна республіка крим,36869061,"Автономна республіка крим, м. Сімферополь, Євпаторійське шосе, 121г","Автономна республіка крим, м. Сімферополь, Євпаторійське шосе, 121г",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,ОДЕСЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Одеська область,36501563,"Одеська обл., м. Одеса, пров. Чайковського, буд. 12","Одеська обл., м. Одеса, пров. Чайковського, буд. 12",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,КРИВОРІЗЬКА МІСЬКА організація,Дніпропетровська область,36876372,"Дніпропетровська обл., м. Кривий Ріг, вул. Жемчужна ( Перлинна), буд. 50","Дніпропетровська обл., м. Кривий Ріг, вул. Жемчужна ( Перлинна), буд. 50",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,ДНІПРОДЗЕРЖИНСЬКА МІСЬКА організація ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ,Дніпропетровська область,36826295,"Дніпропетровська обл., м. Камʼянське, вул. Шевченко, буд. 6","Дніпропетровська обл., м. Камʼянське, вул. Шевченко, буд. 6",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,ЛЬВІВСЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Львівська область,36991696,"Львівська обл., Дрогобицький р-н, вул. Мазепи І., буд. 25","Львівська обл., Дрогобицький р-н, вул. Мазепи І., буд. 25",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,МИКОЛАЇВСЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Миколаївська область,35926165,"Миколаївська обл., Первомайський р-н, вул. Устюжаніна Якова, буд. 20","Миколаївська обл., Первомайський р-н, вул. Устюжаніна Якова, буд. 20",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,РІВНЕНСЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Рівненська область,36249971,"Рівненська обл., Рівненський р-н, вул. Лесі Українки, буд. 21","Рівненська обл., Рівненський р-н, вул. Лесі Українки, буд. 21",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,В М. КИЄВІ організація,київ,37244995,"м.. київ, Оболонський, просп. Героїв Сталінграда, буд. 18Б","м.. київ, Оболонський, просп. Героїв Сталінграда, буд. 18Б",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,ВОЛИНСЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Волинська область,36280063,"Волинська обл., Луцький р-н, вул. 8-го Березня, буд. 33","Волинська обл., Луцький р-н, вул. 8-го Березня, буд. 33",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,СЕВАСТОПОЛЬСЬКА МІСЬКА організація,севастополь,37018516,"м.. севастополь, Балаклавський, вул. Шевченко Тараса, буд. 47","м.. севастополь, Балаклавський, вул. Шевченко Тараса, буд. 47",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,ІВАНО - ФРАНКІВСЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Івано-франківська область,36359410,"Івано-франківська обл., Коломийський р-н, вул. Шарлая Івана, буд. 23","Івано-франківська обл., Коломийський р-н, вул. Шарлая Івана, буд. 23",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,ЗАПОРІЗЬКА РЕГІОНАЛЬНА ОБЛАСНА організація,Запорізька область,36968507,"Запорізька обл., Мелітопольський р-н, вул. Коцюбинського, буд. 14/1","Запорізька обл., Мелітопольський р-н, вул. Коцюбинського, буд. 14/1",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,У М. ЮЖНЕ ОДЕСЬКОЇ ОБЛАСТІ організація,Одеська область,37262930,"Одеська обл., Одеський р-н, вул. Хіміків, буд. 27","Одеська обл., Одеський р-н, вул. Хіміків, буд. 27",
ПАРТІЯ ЗАХИСТУ ПРАВ ЛЮДИНИ,Центральний офіс,Одеська область,36156112,"Одеська обл., м. Одеса, вул. Ріхтера Святослава, буд. 103","Одеська обл., м. Одеса, вул. Ріхтера Святослава, буд. 103","ОЩАДБАНК, ЄДРПОУ: 00032129, р/р № UA293288450000026001305258588; ОЩАДБАНК, ЄДРПОУ: 00032129, р/р № UA543288450000026006300258588"
