Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СИЛА ЛЮДЕЙ,СУМСЬКА ОБЛАСНА організація,Сумська область,40335165,"Сумська обл., Тростянецький р-н, вул. Благовіщенська, буд. 58 А","Сумська обл., Тростянецький р-н, вул. Благовіщенська, буд. 58 А","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA613375460000026009055020252"
СИЛА ЛЮДЕЙ,РОМЕНСЬКА МІСЬКА організація,Сумська область,44214917,"Сумська обл., м. Ромни, вул. Соборна, буд. 24","Сумська обл., м. Ромни, вул. Соборна, буд. 24",
СИЛА ЛЮДЕЙ,КІРОВОГРАДСЬКА ОБЛАСНА організація,Кіровоградська область,40022674,"Кіровоградська обл., м. Олександрія, вул. Святомиколаївська, буд. 41","Кіровоградська обл., м. Олександрія, вул. Святомиколаївська, буд. 41","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA583052990000026006015112720; АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA283052990000026006025103581"
СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА МІСЬКА організація,Тернопільська область,39921438,"Тернопільська обл., м. Чортків, вул. Олеся Гончара, буд. 3А","Тернопільська обл., м. Чортків, вул. Олеся Гончара, буд. 3А","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA743052990000026004043300603"
СИЛА ЛЮДЕЙ,ОБУХІВСЬКА МІСЬКА організація,Київська область,40053477,"Київська обл., м. Обухів, Лукавиця масив, 362","Київська обл., м. Обухів, Лукавиця масив, 362","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA343052990000026006010102229"
СИЛА ЛЮДЕЙ,ЧОРТКІВСЬКА РАЙОННА організація,Тернопільська область,39921464,"Тернопільська обл., Чортківський р-н, вул. Пліщука, буд. 27","Тернопільська обл., Чортківський р-н, вул. Пліщука, буд. 27","Тернопільська філія АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA983052990000026006023300449"
СИЛА ЛЮДЕЙ,КОЗЯТИНСЬКА МІСЬКА організація,Вінницька область,40158697,"Вінницька обл., Хмільницький р-н, вул. Підгорбунського, буд. 1","Вінницька обл., Хмільницький р-н, вул. Підгорбунського, буд. 1","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA183052990000026005015009878"
СИЛА ЛЮДЕЙ,ВАРАСЬКА МІСЬКА організація,Рівненська область,40220555,"Рівненська обл., м. Вараш, Вараш мікрорайон, 45","Рівненська обл., м. Вараш, Вараш мікрорайон, 45","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA793052990000026008030702793"
СИЛА ЛЮДЕЙ,ЗАПОРІЗЬКА МІСЬКА організація,Запорізька область,40031212,"Запорізька обл., м. Запоріжжя, вул. Українська, буд. 43","Запорізька обл., м. Запоріжжя, вул. Українська, буд. 43",
СИЛА ЛЮДЕЙ,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська область,39943818,"Львівська обл., м. Львів, вул. Карманського П., буд. 6","Львівська обл., м. Львів, вул. Карманського П., буд. 6",
