Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Воля,Сокальська районна організація,Львівська область,40001460,"Львівська обл., Сокальський р-н, с. Низи, вул. Львівська, буд. 1","Львівська обл., Сокальський р-н, с. Низи, вул. Львівська, буд. 1","ПАТ ""Кредобанк"" м.Сокаль р/р 2600501664565"
Воля,Андрушівська районна організація,Житомирська область,40018961,"Житомирська обл., м. Андрушівка, вул. Шевченка, буд. 17","Житомирська обл., м. Андрушівка, вул. Шевченка, буд. 17",
Воля,Кременчуцька міська організація,Полтавська область,40017664,"Полтавська обл., м. Кременчук, вул. Красіна, буд. 101, кв. 68","Полтавська обл., м. Кременчук, вул. Красіна, буд. 101, кв. 68","ПАТ КБ ""ПРИВАТБАНК"" МФО 331401 р/р 26007054621347"
Воля,Волочиська районна організація,Хмельницька область,40027281,"Хмельницька обл., м. Волочиськ, вул. Уральських танкістів, буд. 24, кв. 36","Хмельницька обл., м. Волочиськ, вул. Уральських танкістів, буд. 24, кв. 36",
Воля,Івано-Франківська обласна організація,Івано-Франківська область,40011327,"м. Івано-Франківськ, вул. Пилипа Орлика, буд. 8","м. Івано-Франківськ, вул. Пилипа Орлика, буд. 8","Івано-Франківська філія ПАТ КБ Приватбанк, МФО:336677; ЄДРПОУ: 40011327 Р.р.: 26001052513233"
Воля,Бориспільська міська організація,Київська область,40012336,"Київська обл., м. Бориспіль, вул. Радгоспна, буд. 6, кв. 130","Київська обл., м. Бориспіль, вул. Радгоспна, буд. 6, кв. 130","ПАТ КБ ПриватБанк, МФО 321842, Р/Р 26005053171169"
Воля,Васильківська міська організація,Київська область,40010240,"Київська обл., м. Васильків, вул. Гоголя, буд. 5А","Київська обл., м. Васильків, вул. Гоголя, буд. 5А",
Воля,Вишгородська районна організація,Київська область,40019551,"Київська обл., м. Вишгород, вул. Симоненко, буд. 4А, кв. 77","Київська обл., м. Вишгород, вул. Симоненко, буд. 4А, кв. 77",
Воля,Львівська обласна організація,Львівська область,40025387,"Львівська обл., м. Самбір, вул. Степана Бандери, буд. 44","Львівська обл., м. Самбір, вул. Степана Бандери, буд. 44","ПАТ КБ «ПРИВАТБАНК», МФО 325321, Р/Р 26001053701026"
Воля,Світловодська міська організація,Кіровоградська область,40015054,"Кіровоградська обл., м. Світловодськ, вул. Приморська, буд. 50, кв. 73","Кіровоградська обл., м. Світловодськ, вул. Приморська, буд. 50, кв. 73","Кіровоградська філія ПАТ КБ Приватбанк, МФО 323583, Р/Р 26421052900336"
Воля,Сквирська районна організація,Київська область,40006495,"Київська обл., м. Сквира, вул. Богачевського, буд. 60","Київська обл., м. Сквира, вул. Богачевського, буд. 60","КИЇВСЬКЕ ГРУ ПАТ КБ «ПРИВАТБАНК», МФО 321842, Р/Р 26003053160042"
Воля,Яготинська районна організація,Київська область,40004110,"Київська обл., м. Яготин, вул. Боженка, буд. 1","Київська обл., м. Яготин, вул. Боженка, буд. 1",
Воля,Полтавська обласна організація,Полтавська область,37774924,"Полтавська обл., м. Лубни, вул. Чкалова, буд. 16, кв. 52","Полтавська обл., м. Лубни, вул. Чкалова, буд. 16, кв. 52","АБ «УКРГАЗБАНК», МФО 320478, Р/Р 26002924424223.980"
Воля,Лубенська міська організація,Полтавська область,40024556,"Полтавська обл., м. Лубни, вул. Привокзальна, буд. 7, кв. 33","Полтавська обл., м. Лубни, вул. Привокзальна, буд. 7, кв. 33","АБ «УКРГАЗБАНК», МФО 320478, Р/Р 26004924426304.980"
Воля,Рівненська обласна організація,Рівненська область,40016147,"Рівненська обл., Рівненський р-н, с. Городище, вул. Шевченка, буд. 82 ","Рівненська обл., Рівненський р-н, с. Городище, вул. Шевченка, буд. 82 ","Рівненське обласне управління АТ ""Ощадбанк"", МФО 333368, р/р 26004301976358"
Воля,Верхньодніпровська районна організація,Дніпропетровська область,40011112,"Дніпропетровська обл., Верхньодніпровський р-н, с. Широке, вул. Баглійська, буд. 14","Дніпропетровська обл., Верхньодніпровський р-н, с. Широке, вул. Баглійська, буд. 14",
Воля,Нетішинська міська організація,Хмельницька область,40011840,"м. Нетішин, просп. Незалежності, буд. 3, оф. 26","м. Нетішин, просп. Незалежності, буд. 3, оф. 26",ПАТ КБ «ПриВАТБАНК» м. Хмельницький  МФО 315405    р/р  26006052302414   
Воля,Миколаївська міська організація,Миколаївська область,40023065,"м. Миколаїв, просп. Корабелів, буд. 7, кв. 62","м. Миколаїв, просп. Корабелів, буд. 7, кв. 62",
Воля,Криворізька міська організація,Дніпропетровська область,40017156,"Дніпропетровська обл., м. Кривий Ріг, вул. 27-го Партійного з’їзду, буд. 21, кв. 123   ","Дніпропетровська обл., м. Кривий Ріг, вул. 27-го Партійного з’їзду, буд. 21, кв. 123   ",
Воля,Кіровоградська міська організація,Кіровоградська область,40026511,"м. Кропивницький, вул. Островського, буд. 2Б, кв. 56","м. Кропивницький, вул. Островського, буд. 2Б, кв. 56",
Воля,Миронівська районна організація,Київська область,40008335,"Київська обл., м. Миронівка, вул. Першотравнева, буд. 36","Київська обл., м. Миронівка, вул. Першотравнева, буд. 36",
Воля,Тернопільська міська організація,Тернопільська область,40021822,"м. Тернопіль, бульв. Данила Вішнівецького, буд. 1, кв. 50","м. Тернопіль, бульв. Данила Вішнівецького, буд. 1, кв. 50",
Воля,Кіровоградська районна організація,Кіровоградська область,40015536,"м. Кропивницький, пров. 1-й Шкільний, буд. 5","м. Кропивницький, пров. 1-й Шкільний, буд. 5",
Воля,Ужгородська міська організація,Закарпатська область,40088117,"м. Ужгород, просп. Свободи, буд. 51, кв. 25","м. Ужгород, просп. Свободи, буд. 51, кв. 25",
Воля,Києво-Святошинська міська організація,Київська область,40019876,"Київська обл., м. Боярка, вул. Сєдова, буд. 9, кв. 92","Київська обл., м. Боярка, вул. Сєдова, буд. 9, кв. 92",
Воля,Запорізька обласна організація,Запорізька область,37708322,"м. Запоріжжя, вул. Хортицьке шоссе, буд. 18, кв. 136","м. Запоріжжя, вул. Хортицьке шоссе, буд. 18, кв. 136",
Воля,Закарпатська обласна організація,Закарпатська область,37692365,"Закарпатська обл., Ужгородський р-н, с. Минай, вул. Тичини, буд. 16","Закарпатська обл., Ужгородський р-н, с. Минай, вул. Тичини, буд. 16",
Воля,Тернопільська обласна організація,Тернопільська область,37315662,"м. Тернопіль, вул. Фабрична, буд. 3, кв. 45","м. Тернопіль, вул. Фабрична, буд. 3, кв. 45",
Воля,Вінницька обласна організація,Вінницька область,37690682,"м. Вінниця, вул. Немирівське шосе, буд. 201, кв. 4 ","м. Вінниця, вул. Немирівське шосе, буд. 201, кв. 4 ",
Воля,Миколаївська обласна організація,Миколаївська область,37698079,"м. Миколаїв, просп. Леніна, буд. 183А, кв. 131","м. Миколаїв, просп. Леніна, буд. 183А, кв. 131",
