Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Центральний офіс,київ,34819925,"м.. київ, Шевченківський, вул. Січових Стрільців, буд. 79","м.. київ, Шевченківський, вул. Січових Стрільців, буд. 79",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Крайова організація Української республіканської партії в м. Києві,київ,35851006,"м.. київ, Дарницький, просп. Бажана Миколи, буд. 30","м.. київ, Дарницький, просп. Бажана Миколи, буд. 30",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Крайова організація Української республіканської партії Лукʼяненка в Автономній Республіці Крим,Автономна республіка крим,35228882,"Автономна республіка крим, м. Сімферополь, вул. Більшовицька, буд. 7/10","Автономна республіка крим, м. Сімферополь, вул. Більшовицька, буд. 7/10",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Чернігівська крайова організація Української республіканської партії,Чернігівська область,35194796,"Чернігівська обл., м. Чернігів, вул. Шевчука, буд. 4","Чернігівська обл., м. Чернігів, вул. Шевчука, буд. 4",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Тернопільська крайова організація Української республіканської партії,Тернопільська область,35219071,"Тернопільська обл., Тернопільський р-н, вул. Живова, буд. 28","Тернопільська обл., Тернопільський р-н, вул. Живова, буд. 28",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Вінницька крайова організація Української республіканської партії,Вінницька область,35200762,"Вінницька обл., Вінницький р-н, вул. Гоголя, буд. 17","Вінницька обл., Вінницький р-н, вул. Гоголя, буд. 17",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Волинська крайова організація Української республіканської партії,Волинська область,35213436,"Волинська обл., Луцький р-н, вул. Ковельська, буд. 4","Волинська обл., Луцький р-н, вул. Ковельська, буд. 4",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Чернівецька крайова організація Української республіканської партії,Чернівецька область,36146193,"Чернівецька обл., Чернівецький р-н, вул. Мисливська, буд. 5А","Чернівецька обл., Чернівецький р-н, вул. Мисливська, буд. 5А",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Черкаська крайова організація Української республіканської партії,Черкаська область,39595392,"Черкаська обл., м. Черкаси, вул. Гоголя, буд. 301","Черкаська обл., м. Черкаси, вул. Гоголя, буд. 301",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Харківська крайова організація Української республіканської партії,Харківська область,35243570,"Харківська обл., м. Харків, просп. Перемоги, буд. 56","Харківська обл., м. Харків, просп. Перемоги, буд. 56",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Чортківська районна організація Української республіканської партії,Тернопільська область,38192257,"Тернопільська обл., Чортківський р-н, вул. Бучацька бічна, буд. 7","Тернопільська обл., Чортківський р-н, вул. Бучацька бічна, буд. 7",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Сумська крайова організація Української республіканської партії,Сумська область,35157272,"Сумська обл., Охтирський р-н, пров. 1 Травня, буд. 17","Сумська обл., Охтирський р-н, пров. 1 Травня, буд. 17",
УКРАЇНСЬКА РЕСПУБЛІКАНСЬКА ПАРТІЯ,Кобеляцька районна організація Української республіканської партії,Полтавська область,39894640,"Полтавська обл., Полтавський р-н, вул. Пушкіна, буд. 7А","Полтавська обл., Полтавський р-н, вул. Пушкіна, буд. 7А",
