Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НАШ ДІМ,Одеська обласна організація,Одеська обл.,37114419,"Одеська обл.,  Ізмаїльський р-н, вул. Гагаріна, 144","Одеська обл.,  Ізмаїльський р-н, вул. Гагаріна, 144",
НАШ ДІМ,Запорізька обласна організація,Запорізька обл.,36969330,"Запорізька обл.,  Мелітопольський р-н, вул. Сагайдачного гетьмана, 51","Запорізька обл.,  Мелітопольський р-н, вул. Сагайдачного гетьмана, 51",
НАШ ДІМ,Чернівецька обласна організація,Чернівецька обл.,37032310,"Чернівецька обл.,  Чернівецький р-н, просп. Незалежності, 111","Чернівецька обл.,  Чернівецький р-н, просп. Незалежності, 111",
НАШ ДІМ,Миколаївська обласна організація,Миколаївська обл.,37032127,"Миколаївська обл., м. Миколаїв, вул. Космонавтів, 81/28","Миколаївська обл., м. Миколаїв, вул. Космонавтів, 81/28",
НАШ ДІМ,Закарпатська обласна організація,Закарпатська обл.,37082382,"Закарпатська обл.,  Ужгородський р-н, пл. Народна, 5","Закарпатська обл.,  Ужгородський р-н, пл. Народна, 5",
НАШ ДІМ,Волинська обласна організація,Волинська обл.,36959736,"Волинська обл.,  Луцький р-н, просп. Відродження, 47","Волинська обл.,  Луцький р-н, просп. Відродження, 47",
НАШ ДІМ,Хмельницька обласна організація,Хмельницька обл.,37098125,"Хмельницька обл.,  Хмельницький р-н, просп. Миру, 80/5","Хмельницька обл.,  Хмельницький р-н, просп. Миру, 80/5",
НАШ ДІМ,Харківська обласна організація,Харківська обл.,37090807,"Харківська обл., м. Харків, вул. Танкопія, 35/2","Харківська обл., м. Харків, вул. Танкопія, 35/2",
НАШ ДІМ,Івано-Франківська обласна організація,Івано-франківська обл.,36997188,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Бельведерська, 2А","Івано-франківська обл.,  Івано-Франківський р-н, вул. Бельведерська, 2А",
НАШ ДІМ,Київська міська організація,М.київ,37102403,"М.київ,  Печерський, пров. Гордієнка Костя, 2А","М.київ,  Печерський, пров. Гордієнка Костя, 2А",
НАШ ДІМ,Київська обласна організація,М.київ,36964641,"М.київ,  Солом'янський, вул. Липківського Василя Митрополита, 16","М.київ,  Солом'янський, вул. Липківського Василя Митрополита, 16",
НАШ ДІМ,Севастопольська обласна організація,М.севастополь,37432831,"М.севастополь,  Нахімовський, вул. Горького, 9","М.севастополь,  Нахімовський, вул. Горького, 9",
НАШ ДІМ,Центральний офіс,Дніпропетровська обл.,36764590,"Дніпропетровська обл., м. Дніпро, бульв. Катеринославський, 2","Дніпропетровська обл., м. Дніпро, бульв. Катеринославський, 2",
