Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ (ВОО РХП),Вінницька область,37247980,"Вінницька обл., м. Вінниця, вул. Талаліхіна, буд. 3","Вінницька обл., м. Вінниця, вул. Талаліхіна, буд. 3",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,Сумська обласна організація Республіканської Християнської партії,Сумська область,24016997,"Сумська обл., м. Суми, вул. Харківська, буд. 122","Сумська обл., м. Суми, вул. Харківська, буд. 122",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,Івано- Франківська обласна організація Республіканської Християнської партії,Івано-франківська область,25065807,"Івано-франківська обл., м. Івано-Франківськ, пл. Ринок, 8","Івано-франківська обл., м. Івано-Франківськ, пл. Ринок, 8",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ТЛУМАЦЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Івано-франківська область,33586953,"Івано-франківська обл., Івано-Франківський р-н, вул. Винниченка, буд. 6","Івано-франківська обл., Івано-Франківський р-н, вул. Винниченка, буд. 6",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ЛЬВІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Львівська область,25231516,"Львівська обл., м. Львів, вул. Вірменська, буд. 25","Львівська обл., м. Львів, вул. Вірменська, буд. 25",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ЖОВТОВОДСЬКА МІСЬКА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Дніпропетровська область,36511482,"Дніпропетровська обл., Камʼянський р-н, вул. Гвардійська, буд. 11","Дніпропетровська обл., Камʼянський р-н, вул. Гвардійська, буд. 11",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ (ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ РХП),Харківська область,33820484,"Харківська обл., м. Харків, вул. Пушкінська, буд. 54","Харківська обл., м. Харків, вул. Пушкінська, буд. 54",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ (ДОО РХП),Дніпропетровська область,33949683,"Дніпропетровська обл., Дніпровський р-н, вул. Сухомлинського Василя, буд. 44","Дніпропетровська обл., Дніпровський р-н, вул. Сухомлинського Василя, буд. 44",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,БОРИСЛАВСЬКА МІСЬКА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Львівська область,33466364,"Львівська обл., Дрогобицький р-н, вул. Трускавецька, буд. 102","Львівська обл., Дрогобицький р-н, вул. Трускавецька, буд. 102",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ХАРКІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Харківська область,33898990,"Харківська обл., м. Харків, вул. Двадцять Третього Серпня, буд. 16","Харківська обл., м. Харків, вул. Двадцять Третього Серпня, буд. 16",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ЯВОРІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Львівська область,25238576,"Львівська обл., Яворівський р-н, вул. Бандери С., буд. 32","Львівська обл., Яворівський р-н, вул. Бандери С., буд. 32",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ДНІПРОПЕТРОВСЬКА МІСЬКА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Дніпропетровська область,33949531,"Дніпропетровська обл., Дніпровський р-н, вул. Сухомлинського Василя, буд. 1","Дніпропетровська обл., Дніпровський р-н, вул. Сухомлинського Василя, буд. 1",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Херсонська область,26838693,"Херсонська обл., м. Херсон, вул. Суворова, буд. 1","Херсонська обл., м. Херсон, вул. Суворова, буд. 1",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,ТЕРНОПІЛЬСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Тернопільська область,24633649,"Тернопільська обл., м. Тернопіль, бульв. Шевченка Тараса, буд. 1","Тернопільська обл., м. Тернопіль, бульв. Шевченка Тараса, буд. 1",
РЕСПУБЛІКАНСЬКА ХРИСТИЯНСЬКА ПАРТІЯ,КОЗЕЛЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ХРИСТИЯНСЬКОЇ ПАРТІЇ,Чернігівська область,26135513,"Чернігівська обл., Чернігівський р-н, вул. Пушкіна, буд. 1","Чернігівська обл., Чернігівський р-н, вул. Пушкіна, буд. 1",
