Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ЛУГАНСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Луганська обл.,33472624,"Луганська обл., м. Луганськ, вул. Ломоносова, 100","Луганська обл., м. Луганськ, вул. Ломоносова, 100",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ДОНЕЦЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Донецька обл.,33554806,"Донецька обл., м. Донецьк, вул. Постишева, 36","Донецька обл., м. Донецьк, вул. Постишева, 36",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ М. КИЄВА УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,М.київ,33643136,"М.київ,  Шевченківський, просп. Перемоги, 68/1","М.київ,  Шевченківський, просп. Перемоги, 68/1",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,Житомирська обласна організація Української партії Зелена планета,Житомирська обл.,33555349,"Житомирська обл., м. Житомир, вул. Довженка, 47","Житомирська обл., м. Житомир, вул. Довженка, 47",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,РАТНІВСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Волинська обл.,34122076,"Волинська обл.,  Ковельський р-н, вул. Ольги княгині, 26","Волинська обл.,  Ковельський р-н, вул. Ольги княгині, 26",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ЗАПОРІЗЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Запорізька обл.,33610383,"Запорізька обл., м. Запоріжжя, вул. Матросова Олександра, 8а","Запорізька обл., м. Запоріжжя, вул. Матросова Олександра, 8а",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ПОЛТАВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Полтавська обл.,33574361,"Полтавська обл., м. Полтава, вул. Пушкіна, 65","Полтавська обл., м. Полтава, вул. Пушкіна, 65",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ДНІПРОПЕТРОВСЬКА ТЕРИТОРІАЛЬНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Дніпропетровська обл.,42514093,"Дніпропетровська обл., м. Дніпро, вул. Шолом-Алейхема, 4","Дніпропетровська обл., м. Дніпро, вул. Шолом-Алейхема, 4",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,ЛЬВІВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ ПАРТІЇ ЗЕЛЕНА ПЛАНЕТА,Львівська обл.,33562985,"Львівська обл., м. Львів, вул. Хмельницького Б., 82","Львівська обл., м. Львів, вул. Хмельницького Б., 82",
УКРАЇНСЬКА ПАРТІЯ ЗЕЛЕНА ПЛАНЕТА,Центральний офіс,Житомирська обл.,33661108,"Житомирська обл.,  Коростенський р-н, вул. Шкільна, 4","Житомирська обл.,  Коростенський р-н, вул. Шкільна, 4",
