Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ВОЛЯ,Міська організація в місті Кіровоград,Кіровоградська область,40026511,"Кіровоградська обл., м. Кропивницький, вул. Острівська, буд. 2Б","Кіровоградська обл., м. Кропивницький, вул. Острівська, буд. 2Б",
ВОЛЯ,Міська організація у місті Тернопіль,Тернопільська область,40021822,"Тернопільська обл., м. Тернопіль, бульв. Вишневецького Дмитра, буд. 1","Тернопільська обл., м. Тернопіль, бульв. Вишневецького Дмитра, буд. 1",
ВОЛЯ,Кіровоградська обласна організація політичної партії Партія української молоді,Кіровоградська область,37709038,"Кіровоградська обл., Кропивницький р-н, вул. Линченка, буд. 6","Кіровоградська обл., Кропивницький р-н, вул. Линченка, буд. 6",
ВОЛЯ,Обласна організація у Львівській області,Львівська область,40025387,"Львівська обл., м. Самбір, вул. Бандери С., буд. 44","Львівська обл., м. Самбір, вул. Бандери С., буд. 44",
ВОЛЯ,Тернопільська обласна організація,Тернопільська область,37315662,"Тернопільська обл., м. Тернопіль, вул. Фабрична, буд. 3","Тернопільська обл., м. Тернопіль, вул. Фабрична, буд. 3",
ВОЛЯ,Районна організація у Кіровоградському районі Кіровоградської області,Кіровоградська область,40015536,"Кіровоградська обл., Кропивницький р-н, вул. Линченка, буд. 6","Кіровоградська обл., Кропивницький р-н, вул. Линченка, буд. 6",
ВОЛЯ,Міська організація в місті Лубни Лубенського району Полтавської області,Полтавська область,40024556,"Полтавська обл., м. Лубни, вул. Прикордонників, буд. 7","Полтавська обл., м. Лубни, вул. Прикордонників, буд. 7",
ВОЛЯ,Вінницька обласна організація,Вінницька область,37690682,"Вінницька обл., м. Вінниця, Немирівське шосе, 201","Вінницька обл., м. Вінниця, Немирівське шосе, 201",
ВОЛЯ,Районна організація у Волочиському районі Хмельницької області,Хмельницька область,40027281,"Хмельницька обл., Волочиський р-н, вул. Уральських танкістів, буд. 24","Хмельницька обл., Волочиський р-н, вул. Уральських танкістів, буд. 24",
ВОЛЯ,Районна організація у Сокальському районі Львівської області,Львівська область,40001460,"Львівська обл., Сокальський р-н, вул. Львівська, буд. 1","Львівська обл., Сокальський р-н, вул. Львівська, буд. 1",
ВОЛЯ,Міська організація у місті Кременчук Полтавської області,Полтавська область,40017664,"Полтавська обл., м. Кременчук, вул. Троїцька, буд. 101","Полтавська обл., м. Кременчук, вул. Троїцька, буд. 101",
