Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ЗІНЬКІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Полтавська область,33891436,"Полтавська обл., Полтавський р-н, вул. Виноградова, буд. 5Г","Полтавська обл., Полтавський р-н, вул. Виноградова, буд. 5Г",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,БАРВІНКІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Харківська область,26525349,"Харківська обл., Ізюмський р-н, вул. 8 Березня, буд. 50","Харківська обл., Ізюмський р-н, вул. 8 Березня, буд. 50",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ХРИСТИНІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА.,Черкаська область,36781773,"Черкаська обл., Уманський р-н, вул. Івасюка В., буд. 54А","Черкаська обл., Уманський р-н, вул. Івасюка В., буд. 54А",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,КОЗІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Тернопільська область,26310494,"Тернопільська обл., Тернопільський р-н, вул. Грушевського, буд. 38","Тернопільська обл., Тернопільський р-н, вул. Грушевського, буд. 38",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,БОРЩІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Тернопільська область,26310643,"Тернопільська обл., Чортківський р-н, вул. Кондри, буд. 6","Тернопільська обл., Чортківський р-н, вул. Кондри, буд. 6",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,КАМЯНКА-БУЗЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ  СОЮЗ.ЧОРНОБИЛЬ. УКРАЇНА.,Львівська область,33775442,"Львівська обл., Львівський р-н, вул. Павлова, буд. 2","Львівська обл., Львівський р-н, вул. Павлова, буд. 2",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ПУТИЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,Чернівецька область,26310844,"Чернівецька обл., Вижницький р-н, вул. Мешкова, буд. 12","Чернівецька обл., Вижницький р-н, вул. Мешкова, буд. 12",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,ДОНЕЦЬКА МІСЬКА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Донецька область,26351346,"Донецька обл., м. Донецьк, вул. Печатників, буд. 20","Донецька обл., м. Донецьк, вул. Печатників, буд. 20",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,РОВЕНЬКІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ. ЧОРНОБИЛЬ. УКРАЇНА,Луганська область,33775107,"Луганська обл., Ровеньківський р-н, вул. Комуністична, буд. 91","Луганська обл., Ровеньківський р-н, вул. Комуністична, буд. 91",
СОЦІАЛЬНО-ЕКОЛОГІЧНА ПАРТІЯ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА.,НОВОАЙДАРСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ СОЦІАЛЬНО-ЕКОЛОГІЧНОЇ ПАРТІЇ СОЮЗ.ЧОРНОБИЛЬ.УКРАЇНА,Луганська область,33878267,"Луганська обл., Щастинський р-н, вул. Банківська, буд. 31","Луганська обл., Щастинський р-н, вул. Банківська, буд. 31",
