Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НАШ КРАЙ,Кілійська районна організація,Одеська обл.,39696980,"Одеська обл.,  Ізмаїльський р-н, вул. Челюскіна, 1","Одеська обл.,  Ізмаїльський р-н, вул. Челюскіна, 1",
НАШ КРАЙ,Біляївська районна організація,Одеська обл.,39965847,"Одеська обл.,  Одеський р-н, вул. Садова, 5","Одеська обл.,  Одеський р-н, вул. Садова, 5",
НАШ КРАЙ,Подільська районна організація,Одеська обл.,39947105,"Одеська обл.,  Подільський р-н, вул. Армійська, 3","Одеська обл.,  Подільський р-н, вул. Армійська, 3",
НАШ КРАЙ,Саратська районна організація,Одеська обл.,39660602,"Одеська обл.,  Білгород-Дністровський р-н, вул. Лесі Українки, 66","Одеська обл.,  Білгород-Дністровський р-н, вул. Лесі Українки, 66",
НАШ КРАЙ,КОМІНТЕРНІВСЬКА РАЙОННА організація ОДЕСЬКОЇ ОБЛАСТІ,Одеська обл.,39964225,"Одеська обл.,  Одеський р-н, вул. Центральна, 27","Одеська обл.,  Одеський р-н, вул. Центральна, 27",
НАШ КРАЙ,в Овідіопольському районі Одеської області організація,Одеська обл.,39845656,"Одеська обл.,  Одеський р-н, вул. Ватутіна, 29","Одеська обл.,  Одеський р-н, вул. Ватутіна, 29",
НАШ КРАЙ,У МИКОЛАЇВСЬКОМУ РАЙОНІ ОДЕСЬКОЇ ОБЛАСТІ організація,Одеська обл.,39965779,"Одеська обл.,  Березівський р-н, вул. Лесі Українки, 23","Одеська обл.,  Березівський р-н, вул. Лесі Українки, 23",
НАШ КРАЙ,ОДЕСЬКА ОБЛАСНА організація,Одеська обл.,39573866,"Одеська обл., м. Одеса, вул. Хмельницького Богдана, 14","Одеська обл., м. Одеса, вул. Хмельницького Богдана, 14","Акціонерний банк Південний, ЄДРПОУ: 39573866, р/р № UA943282090000026009010007815"
НАШ КРАЙ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська обл.,39975897,"Чернігівська обл.,  Носівський р-н, вул. 40 років Перемоги, 78","Чернігівська обл.,  Носівський р-н, вул. 40 років Перемоги, 78","ПАТ ""МЕГАБАНК"", Харків, ЄДРПОУ: 09804119, р/р № UA063516290000000026003240342; АБ ""Укргазбанк"", ЄДРПОУ: 23697280, р/р № UA783204780000026005924904762"
НАШ КРАЙ,ВІННИЦЬКА ОБЛАСНА організація,Вінницька обл.,39971832,"Вінницька обл.,  Вінницький р-н, вул. Пирогова, 59","Вінницька обл.,  Вінницький р-н, вул. Пирогова, 59",
НАШ КРАЙ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська обл.,39966023,"Луганська обл.,  Сєвєродонецький р-н, вул. Гагаріна, 54 ","Луганська обл.,  Сєвєродонецький р-н, вул. Гагаріна, 54 ","АТ КБ ПриватБанк, ЄДРПОУ: 14360570, р/р № UA853047950000026005053724702; АБ УКРГАЗБАНК, ЄДРПОУ: 23697280, р/р № UA273204780000000026008288858"
НАШ КРАЙ,БОРИСПІЛЬСЬКА МІСЬКА організація,Київська обл.,40030617,"Київська обл., м. Бориспіль, вул. Привокзальна, 76А","Київська обл., м. Бориспіль, вул. Привокзальна, 76А","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA713052990000026004010117733"
НАШ КРАЙ,СУМСЬКА ОБЛАСНА організація,Сумська обл.,40007724,"Сумська обл., м. Глухів, вул. Есманський шлях, 19","Сумська обл., м. Глухів, вул. Есманський шлях, 19","АТ ""МЕГАБАНК"", Харків, ЄДРПОУ: 09804119, р/р № UA553516290000000002600318247"
НАШ КРАЙ,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ НАШ,Запорізька обл.,39968366,"Запорізька обл., м. Запоріжжя, просп. Соборний, 152","Запорізька обл., м. Запоріжжя, просп. Соборний, 152","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA113139570000026000300238443"
НАШ КРАЙ,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська обл.,40006563,"Житомирська обл., м. Житомир, вул. Перемоги, 7","Житомирська обл., м. Житомир, вул. Перемоги, 7","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA323052990000026001006412070"
НАШ КРАЙ,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська обл.,39956738,"Миколаївська обл., м. Миколаїв, вул. Громадянська (Заводський, Центральний р-ни), 16","Миколаївська обл., м. Миколаїв, вул. Громадянська (Заводський, Центральний р-ни), 16","ПАТ ""Банк Восток"", ЄДРПОУ: 26237202, р/р № UA553071230000026005020738064"
