Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,ІРШАВСЬКА РАЙОННА ТЕРИТОРІАЛЬНА організація,Закарпатська область,34417632,"Закарпатська обл., Хустський р-н, вул. Набережна, буд. 1А","Закарпатська обл., Хустський р-н, вул. Набережна, буд. 1А",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,УЖГОРОДСЬКА РАЙОННА організація,Закарпатська область,34547323,"Закарпатська обл., Ужгородський р-н, вул. Срібляста, буд. 1","Закарпатська обл., Ужгородський р-н, вул. Срібляста, буд. 1",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,СІМФЕРОПОЛЬСЬКА РАЙОННА організація,Автономна республіка крим,34744551,"Автономна республіка крим, Сімферопольський р-н, вул. Жовтнева, буд. 45","Автономна республіка крим, Сімферопольський р-н, вул. Жовтнева, буд. 45",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,БЕРЕГІВСЬКА РАЙОННА організація,Закарпатська область,34231632,"Закарпатська обл., Берегівський р-н, вул. Гуняді, буд. 15","Закарпатська обл., Берегівський р-н, вул. Гуняді, буд. 15",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,ХМЕЛЬНИЦЬКОЇ ОБЛАСНОЇ ОРГАНІЗАЦІЇ ПОЛІТИЧНОЇ ПАРТІЇ НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,Хмельницька область,36720417,"Хмельницька обл., Хмельницький р-н, пров. Проскурівського підпілля, буд. 215","Хмельницька обл., Хмельницький р-н, пров. Проскурівського підпілля, буд. 215",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,КОРОСТЕНСЬКА МІСЬКА організація,Житомирська область,34855298,"Житомирська обл., Коростенський р-н, вул. Шевченка, буд. 103","Житомирська обл., Коростенський р-н, вул. Шевченка, буд. 103",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,ПОЛТАВСЬКОЇ ОБЛАСНОЇ ПАРТІЙНОЇ ОРГАНІЗАЦІЇ ПОЛІТИЧНОЇ ПАРТІЇ НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,Полтавська область,34526869,"Полтавська обл., Полтавський р-н, вул. Світла, буд. 4","Полтавська обл., Полтавський р-н, вул. Світла, буд. 4",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,ЛЬВІВСЬКОЇ МІСЬКОЇ ПАРТІЙНОЇ ОРГАНІЗАЦІЇ ПОЛІТИЧНОЇ ПАРТІЇ НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,Львівська область,35186654,"Львівська обл., м. Львів, вул. Величковського І., буд. 44","Львівська обл., м. Львів, вул. Величковського І., буд. 44",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,ЧОПСЬКОЇ МІСЬКОЇ ОРГАНІЗАЦІЇ ПОЛІТИЧНОЇ ПАРТІЇ НАРОДНО- ТРУДОВИЙ СОЮЗ УКРАЇНИ,Закарпатська область,38273440,"Закарпатська обл., Ужгородський р-н, вул. Бокшая Йосипа, буд. 2","Закарпатська обл., Ужгородський р-н, вул. Бокшая Йосипа, буд. 2",
НАРОДНО-ТРУДОВИЙ СОЮЗ УКРАЇНИ,Центральний офіс,київ,34349353,"м.. київ, Дарницький, вул. Сортувальна, буд. 10","м.. київ, Дарницький, вул. Сортувальна, буд. 10",
