Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СИЛА І ЧЕСТЬ,Житомирська обласна організація,Житомирська область,43817242,"Житомирська обл., м. Житомир, вул. Кочерги Івана, буд. 5","Житомирська обл., м. Житомир, вул. Кочерги Івана, буд. 5","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA593052990000026003016402904"
СИЛА І ЧЕСТЬ,Черкаська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Черкаська область,33363204,"Черкаська обл., м. Умань, вул. Незалежності, буд. 29","Черкаська обл., м. Умань, вул. Незалежності, буд. 29","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA883052990000026007021605617"
СИЛА І ЧЕСТЬ,Чернігівська обласна організація,Чернігівська область,34018288,"Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","ТВБВ№10024/080 філія-Чернігівське обласне управління АТ «Ощадбанк», ЄДРПОУ: 09353504, р/р № UA633535530000026003300691704"
СИЛА І ЧЕСТЬ,Харківська обласна організація,Харківська область,33291780,"Харківська обл., м. Харків, просп. Науки, буд. 40","Харківська обл., м. Харків, просп. Науки, буд. 40","ФХАРКIВСЬКЕ ОБЛАСНЕ У АТОЩАД М.ХАРКIВ, ЄДРПОУ: 09351600, р/р № UA453518230000026002300736507"
СИЛА І ЧЕСТЬ,Рівненська обласна організація,Рівненська область,33408779,"Рівненська обл., м. Острог, вул. Вереснева, буд. 3","Рівненська обл., м. Острог, вул. Вереснева, буд. 3","Філія Рівненське ОУ Ощадбанк, ЄДРПОУ: 09333401, р/р № UA593333680000026009300749343"
СИЛА І ЧЕСТЬ,Львівська обласна організація,Львівська область,33981638,"Львівська обл., м. Львів, вул. Тершаковців, буд. 2А","Львівська обл., м. Львів, вул. Тершаковців, буд. 2А","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA083052990000026002031025345"
СИЛА І ЧЕСТЬ,Хмельницька обласна організація,Хмельницька область,43795837,"Хмельницька обл., м. Хмельницький, вул. Проскурівська, буд. 23/1","Хмельницька обл., м. Хмельницький, вул. Проскурівська, буд. 23/1","АТ КБ ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA773052990000026008026401655; АТ КБ ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA593052990000026002036400749"
СИЛА І ЧЕСТЬ,Івано-Франківська обласна організація,Івано-франківська область,34077542,"Івано-франківська обл., м. Івано-Франківськ, вул. Незалежності, буд. 3","Івано-франківська обл., м. Івано-Франківськ, вул. Незалежності, буд. 3","АБ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA653204780000026008924893836"
СИЛА І ЧЕСТЬ,Дніпропетровська обласна організація,Дніпропетровська область,43820695,"Дніпропетровська обл., м. Дніпро, вул. Антоновича Володимира, буд. 60","Дніпропетровська обл., м. Дніпро, вул. Антоновича Володимира, буд. 60","АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA333052990000026007050538506"
СИЛА І ЧЕСТЬ,Волинська обласна організація,Волинська область,33381532,"Волинська обл., м. Луцьк, вул. Карбишева, буд. 2","Волинська обл., м. Луцьк, вул. Карбишева, буд. 2","АБ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA343204780000026001924893662"
СИЛА І ЧЕСТЬ,Вінницька регіональна організація політичної партії СИЛА І ЧЕСТЬ,Вінницька область,33966173,"Вінницька обл., м. Вінниця, вул. Лебединського, буд. 7","Вінницька обл., м. Вінниця, вул. Лебединського, буд. 7","Вінницька філія АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA603052990000026007026109152"
СИЛА І ЧЕСТЬ,Полтавська обласна організація,Полтавська область,43822514,"Полтавська обл., м. Полтава, вул. Пушкіна, буд. 73","Полтавська обл., м. Полтава, вул. Пушкіна, буд. 73",
СИЛА І ЧЕСТЬ,Сумська обласна організація,Сумська область,43810933,"Сумська обл., м. Суми, вул. Троїцька, буд. 1","Сумська обл., м. Суми, вул. Троїцька, буд. 1","АТ ""Укрексімбанк"", ЄДРПОУ: 00032112, р/р № UA113223130000026005000045636"
СИЛА І ЧЕСТЬ,Київська міська організація,київ,43778002,"м.. київ, Шевченківський, вул. Саксаганського, буд. 37","м.. київ, Шевченківський, вул. Саксаганського, буд. 37","АТ ""Ощадбанк"", ЄДРПОУ: 09322277, р/р № UA833226690000026009301688170"
СИЛА І ЧЕСТЬ,Одеська обласна організація,Одеська область,33386279,"Одеська обл., м. Одеса, вул. Коблевська, буд. 40","Одеська обл., м. Одеса, вул. Коблевська, буд. 40","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA683052990000026004044919059"
СИЛА І ЧЕСТЬ,Київська обласна організація,Київська область,43822100,"Київська обл., м. Бориспіль, вул. Київський Шлях, буд. 14","Київська обл., м. Бориспіль, вул. Київський Шлях, буд. 14","АТ Ощадбанк, ЄДРПОУ: 00032129, р/р № UA643226690000026006300735492"
СИЛА І ЧЕСТЬ,Кіровоградська обласна організація,Кіровоградська область,33962971,"Кіровоградська обл., м. Кропивницький, вул. Гоголя, буд. 95/46","Кіровоградська обл., м. Кропивницький, вул. Гоголя, буд. 95/46","Акціонерний банк ""Південний"", ЄДРПОУ: 20953647, р/р № UA643282090000026003000012515"
