Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НОВА СИЛА,КОРОПСЬКА РАЙОННА організація,Чернігівська область,26331846,"Чернігівська обл., Новгород-Сіверський р-н, вул. Чернігівська, буд. 23","Чернігівська обл., Новгород-Сіверський р-н, вул. Чернігівська, буд. 23",
НОВА СИЛА,БОБРОВИЦЬКИЙ РАЙОННИЙ ОСЕРЕДОК ВСЕУКРАЇНСЬКОЇ ПАРТІЇ НОВА СИЛА,Чернігівська область,26320529,"Чернігівська обл., Ніжинський р-н, вул. Чапаєва, буд. 1","Чернігівська обл., Ніжинський р-н, вул. Чапаєва, буд. 1",
НОВА СИЛА,ОКТЯБРСЬКА РАЙОННА організація,Полтавська область,26163426,"Полтавська обл., м. Полтава, вул. Красна Поляна, буд. 75","Полтавська обл., м. Полтава, вул. Красна Поляна, буд. 75",
НОВА СИЛА,СОВЄТСЬКА РАЙОННА організація,Автономна республіка крим,26136033,"Автономна республіка крим, Совєтський р-н, вул. Степова, буд. 1","Автономна республіка крим, Совєтський р-н, вул. Степова, буд. 1",
НОВА СИЛА,ІЧНЯНСЬКА РАЙОННА організація,Чернігівська область,26135329,"Чернігівська обл., Прилуцький р-н, вул. Маслова С., буд. 8А","Чернігівська обл., Прилуцький р-н, вул. Маслова С., буд. 8А",
НОВА СИЛА,СРІБНЯНСЬКА РАЙОННА організація,Чернігівська область,26152196,"Чернігівська обл., Прилуцький р-н, вул. Миру, буд. 57","Чернігівська обл., Прилуцький р-н, вул. Миру, буд. 57",
НОВА СИЛА,ПРИЛУЦЬКА РАЙОННА організація,Чернігівська область,26107864,"Чернігівська обл., Прилуцький р-н, вул. Пушкіна, буд. 63","Чернігівська обл., Прилуцький р-н, вул. Пушкіна, буд. 63",
НОВА СИЛА,ЩОРСЬКА РАЙОННА організація,Чернігівська область,26091514,"Чернігівська обл., Корюківський р-н, вул. Короленка, буд. 42Б","Чернігівська обл., Корюківський р-н, вул. Короленка, буд. 42Б",
НОВА СИЛА,МИКОЛАЇВСЬКА МІСЬКА організація,Миколаївська область,26108663,"Миколаївська обл., м. Миколаїв, вул. Петрової Галини, буд. 16","Миколаївська обл., м. Миколаїв, вул. Петрової Галини, буд. 16",
НОВА СИЛА,ОЧАКІВСЬКА РАЙОННА організація,Миколаївська область,26030079,"Миколаївська обл., Миколаївський р-н, вул. Потьомкіна, буд. 6","Миколаївська обл., Миколаївський р-н, вул. Потьомкіна, буд. 6",
