Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ОНОВЛЕНА УКРАЇНА,Волинська обласна організація,Волинська обл.,40434137,"Волинська обл.,  Луцький р-н, вул. Привокзальна, 14","Волинська обл.,  Луцький р-н, вул. Привокзальна, 14",
ОНОВЛЕНА УКРАЇНА,Тернопільська обласна організація,Тернопільська обл.,40523939,"Тернопільська обл.,  Чортківський р-н, пров. Стефаника В., 43-А","Тернопільська обл.,  Чортківський р-н, пров. Стефаника В., 43-А",
ОНОВЛЕНА УКРАЇНА,Івано-Франківська обласна організація,Івано-франківська обл.,40466296,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Незалежності, 148","Івано-франківська обл.,  Івано-Франківський р-н, вул. Незалежності, 148",
ОНОВЛЕНА УКРАЇНА,Київська міська організація,М.київ,40334156,"М.київ,  Голосіївський, вул. Голосіївська, 6","М.київ,  Голосіївський, вул. Голосіївська, 6",
ОНОВЛЕНА УКРАЇНА,Львівська обласна організація,Львівська обл.,40457463,"Львівська обл.,  Стрийський р-н, вул. Сагайдачного, 15","Львівська обл.,  Стрийський р-н, вул. Сагайдачного, 15",
ОНОВЛЕНА УКРАЇНА,Чернігівська обласна організація,Чернігівська обл.,40449007,"Чернігівська обл., м. Чернігів, вул. Мазепи Івана, 68-Б","Чернігівська обл., м. Чернігів, вул. Мазепи Івана, 68-Б",
ОНОВЛЕНА УКРАЇНА,Донецька обласна організація,Донецька обл.,40459460,"Донецька обл., м. Маріуполь, вул. Савчука О.В. ім., 48","Донецька обл., м. Маріуполь, вул. Савчука О.В. ім., 48",
ОНОВЛЕНА УКРАЇНА,Київська обласна організація,М.київ,40441165,"М.київ,  Голосіївський, вул. Голосіївська, 6","М.київ,  Голосіївський, вул. Голосіївська, 6",
ОНОВЛЕНА УКРАЇНА,Херсонська обласна організація,Херсонська обл.,40492597,"Херсонська обл.,  Скадовський р-н, вул. Миру, 125","Херсонська обл.,  Скадовський р-н, вул. Миру, 125",
ОНОВЛЕНА УКРАЇНА,Чернівецька обласна організація,Чернівецька обл.,40454111,"Чернівецька обл.,  Дністровський р-н, вул. 28 червня, 39","Чернівецька обл.,  Дністровський р-н, вул. 28 червня, 39",
ОНОВЛЕНА УКРАЇНА,Запорізька обласна організація,Запорізька обл.,40440135,"Запорізька обл., м. Запоріжжя, вул. Маршова, 18-А","Запорізька обл., м. Запоріжжя, вул. Маршова, 18-А",
ОНОВЛЕНА УКРАЇНА,Черкаська обласна організація,Черкаська обл.,40461752,"Черкаська обл.,  Золотоніський р-н, вул. Гагаріна, 5","Черкаська обл.,  Золотоніський р-н, вул. Гагаріна, 5",
ОНОВЛЕНА УКРАЇНА,Кіровоградська обласна організація,Кіровоградська обл.,40452575,"Кіровоградська обл., м. Кропивницький, вул. Ломоносова, 46","Кіровоградська обл., м. Кропивницький, вул. Ломоносова, 46",
ОНОВЛЕНА УКРАЇНА,Сумська обласна організація,Сумська обл.,40435518,"Сумська обл.,  Конотопський р-н, вул. Шевченка, 6","Сумська обл.,  Конотопський р-н, вул. Шевченка, 6",
ОНОВЛЕНА УКРАЇНА,Святошинська районна організація,М.київ,40354226,"М.київ,  Голосіївський, вул. Тарасівська, 4А","М.київ,  Голосіївський, вул. Тарасівська, 4А",
ОНОВЛЕНА УКРАЇНА,Деснянська районна організація,М.київ,40315704,"М.київ,  Деснянський, вул. Маяковського, 12","М.київ,  Деснянський, вул. Маяковського, 12",
ОНОВЛЕНА УКРАЇНА,Хмельницька обласна організація,Хмельницька обл.,40449892,"Хмельницька обл.,  Шепетівський р-н, вул. Герасимчука академіка, 253","Хмельницька обл.,  Шепетівський р-н, вул. Герасимчука академіка, 253",
ОНОВЛЕНА УКРАЇНА,Подільська районна організація,М.київ,40555342,"М.київ,  Подільський, вул. Червонопільська, 3-А","М.київ,  Подільський, вул. Червонопільська, 3-А",
ОНОВЛЕНА УКРАЇНА,Одеська обласна організація,Одеська обл.,40466195,"Одеська обл.,  Ізмаїльський р-н, вул. Дубового Олександра, 7","Одеська обл.,  Ізмаїльський р-н, вул. Дубового Олександра, 7",
ОНОВЛЕНА УКРАЇНА,Дніпропетровська обласна організація,Дніпропетровська обл.,40444794,"Дніпропетровська обл.,  Нікопольський р-н, вул. Кутузова, 28","Дніпропетровська обл.,  Нікопольський р-н, вул. Кутузова, 28",
ОНОВЛЕНА УКРАЇНА,Вінницька обласна організація,Вінницька обл.,40460539,"Вінницька обл.,  Жмеринський р-н, вул. Садова, 106","Вінницька обл.,  Жмеринський р-н, вул. Садова, 106",
ОНОВЛЕНА УКРАЇНА,Голосіївська районна організація,М.київ,40555541,"М.київ,  Голосіївський, вул. Голосіївська, 6","М.київ,  Голосіївський, вул. Голосіївська, 6",
ОНОВЛЕНА УКРАЇНА,Соломʼянська районна організація,М.київ,40570308,"М.київ,  Солом'янський, вул. Ушинського, 40","М.київ,  Солом'янський, вул. Ушинського, 40",
ОНОВЛЕНА УКРАЇНА,Оболонська районна організація,М.київ,40621451,"М.київ,  Оболонський, просп. Героїв Сталінграда, 24","М.київ,  Оболонський, просп. Героїв Сталінграда, 24",
ОНОВЛЕНА УКРАЇНА,Печерська районна організація,М.київ,40581723,"М.київ,  Печерський, вул. Арсенальна, 20","М.київ,  Печерський, вул. Арсенальна, 20",
