Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ПОЛОНСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26157199,"Хмельницька обл.,  Шепетівський р-н, вул. Привокзальна, 28","Хмельницька обл.,  Шепетівський р-н, вул. Привокзальна, 28",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Луганська обл.,26130319,"Луганська обл.,  Луганський р-н, вул. Декабристів, 1","Луганська обл.,  Луганський р-н, вул. Декабристів, 1",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ШЕПЕТІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26157225,"Хмельницька обл.,  Шепетівський р-н, вул. Промислова, 15","Хмельницька обл.,  Шепетівський р-н, вул. Промислова, 15",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ГОРОДОЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26157213,"Хмельницька обл.,  Хмельницький р-н, пров. Молочноконсервний, 6","Хмельницька обл.,  Хмельницький р-н, пров. Молочноконсервний, 6",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ДУНАЄВЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26157207,"Хмельницька обл.,  Кам'янець-Подільський р-н, вул. Грушевського, 16","Хмельницька обл.,  Кам'янець-Подільський р-н, вул. Грушевського, 16",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,УЖГОРОДСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇЇ УКРАЇНИ,Закарпатська обл.,33760876,"Закарпатська обл.,  Ужгородський р-н, вул. Кошицька, 30","Закарпатська обл.,  Ужгородський р-н, вул. Кошицька, 30",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,НОВОСАНЖАРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Полтавська обл.,38549696,"Полтавська обл.,  Полтавський р-н, вул. Ветеринарна, 32","Полтавська обл.,  Полтавський р-н, вул. Ветеринарна, 32",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,КОЗІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ СЕЛЯНСЬКОЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Тернопільська обл.,26102838,"Тернопільська обл.,  Тернопільський р-н, вул. Хмельницького Б., 16","Тернопільська обл.,  Тернопільський р-н, вул. Хмельницького Б., 16",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ПУСТОМИТІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ УКРАЇНСЬКОЇ СЕЛЯНСЬКОЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Львівська обл.,25260375,"Львівська обл.,  Львівський р-н, вул. Шкільна, 5","Львівська обл.,  Львівський р-н, вул. Шкільна, 5",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ВІЛЬНОГІРСЬКИЙ МІСЬКИЙ ОСЕРЕДОК УКРАЇНСЬКОЇ СЕЛЯНСЬКОЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНи,Дніпропетровська обл.,26137179,"Дніпропетровська обл.,  Кам'янський р-н, вул. Молодіжна, 5","Дніпропетровська обл.,  Кам'янський р-н, вул. Молодіжна, 5",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ЯРМОЛИНЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26094694,"Хмельницька обл.,  Хмельницький р-н, вул. Шевченка, 30а","Хмельницька обл.,  Хмельницький р-н, вул. Шевченка, 30а",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,БІЛОГІРСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26094671,"Хмельницька обл.,  Шепетівський р-н, вул. Залізнична, 13","Хмельницька обл.,  Шепетівський р-н, вул. Залізнична, 13",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ВОЛОЧИСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26094665,"Хмельницька обл.,  Хмельницький р-н, вул. Музейна, 30","Хмельницька обл.,  Хмельницький р-н, вул. Музейна, 30",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ШИРЯЇВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Одеська обл.,38477166,"Одеська обл.,  Березівський р-н, вул. Ломоносова, 35","Одеська обл.,  Березівський р-н, вул. Ломоносова, 35",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ТЕОФІПОЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26094702,"Хмельницька обл.,  Хмельницький р-н, вул. Цукровиків, 17/2","Хмельницька обл.,  Хмельницький р-н, вул. Цукровиків, 17/2",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ПЕТРОПАВЛІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ОСЕРЕДОК СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Дніпропетровська обл.,26049133,"Дніпропетровська обл.,  Синельниківський р-н, пров. 8 Березня, 52","Дніпропетровська обл.,  Синельниківський р-н, пров. 8 Березня, 52",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,ЛЕТИЧІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26157182,"Хмельницька обл.,  Хмельницький р-н, вул. Бугська, 1а","Хмельницька обл.,  Хмельницький р-н, вул. Бугська, 1а",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,СТАРОСИНЯВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,26157176,"Хмельницька обл.,  Хмельницький р-н, вул. Толстого, 8","Хмельницька обл.,  Хмельницький р-н, вул. Толстого, 8",
СЕЛЯНСЬКА ПАРТІЯ УКРАЇНИ,БОРІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ СЕЛЯНСЬКОЇ ПАРТІЇ УКРАЇНИ,Харківська обл.,25996118,"Харківська обл.,  Ізюмський р-н, вул. Миру, 1","Харківська обл.,  Ізюмський р-н, вул. Миру, 1",
