Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
НАРОДНА СИЛА,Житомирська обласна організація,Житомирська область,37124448,"Житомирська обл., Бердичівський р-н, вул. Аширбекова, буд. 28","Житомирська обл., Бердичівський р-н, вул. Аширбекова, буд. 28",
НАРОДНА СИЛА,Івано-Франківська обласна організація,Івано-франківська область,37156548,"Івано-франківська обл., Надвірнянський р-н, вул. Набережна, буд. 3А","Івано-франківська обл., Надвірнянський р-н, вул. Набережна, буд. 3А",
НАРОДНА СИЛА,Київська обласна організація,Київська область,37381934,"Київська обл., Білоцерківський р-н, вул. Таращанська, буд. 191","Київська обл., Білоцерківський р-н, вул. Таращанська, буд. 191",
НАРОДНА СИЛА,Львівська обласна організація,Львівська область,37363171,"Львівська обл., м. Львів, вул. Лисеницька, буд. 6","Львівська обл., м. Львів, вул. Лисеницька, буд. 6",
НАРОДНА СИЛА,Одеська обласна організація,Одеська область,37421285,"Одеська обл., м. Одеса, вул. Базарна, буд. 52","Одеська обл., м. Одеса, вул. Базарна, буд. 52",
НАРОДНА СИЛА,Полтавська обласна організація,Полтавська область,37386659,"Полтавська обл., м. Полтава, вул. Мазепи Івана, буд. 12/8","Полтавська обл., м. Полтава, вул. Мазепи Івана, буд. 12/8",
НАРОДНА СИЛА,Харківська обласна організація,Харківська область,37189107,"Харківська обл., м. Харків, пров. Колодязний, буд. 40","Харківська обл., м. Харків, пров. Колодязний, буд. 40",
НАРОДНА СИЛА,Харківська міська організація,Харківська область,37460455,"Харківська обл., м. Харків, вул. Колодязна, буд. 40","Харківська обл., м. Харків, вул. Колодязна, буд. 40",
НАРОДНА СИЛА,Хмельницька міська організація,Хмельницька область,38854696,"Хмельницька обл., Хмельницький р-н, вул. Проскурівська, буд. 2","Хмельницька обл., Хмельницький р-н, вул. Проскурівська, буд. 2",
НАРОДНА СИЛА,Чернівецька обласна організація,Чернівецька область,36748411,"Чернівецька обл., Дністровський р-н, вул. Шевченка, буд. 59","Чернівецька обл., Дністровський р-н, вул. Шевченка, буд. 59",
НАРОДНА СИЛА,Регіональна Київська міська організація,київ,37289643,"м.. київ, Оболонський, просп. Героїв Сталінграда, буд. 59","м.. київ, Оболонський, просп. Героїв Сталінграда, буд. 59",
НАРОДНА СИЛА,Херсонська обласна організація,Херсонська область,37238934,"Херсонська обл., м. Херсон, вул. Володимира Великого, буд. 27","Херсонська обл., м. Херсон, вул. Володимира Великого, буд. 27",
НАРОДНА СИЛА,Вінницька обласна організація,Вінницька область,37357849,"Вінницька обл., Вінницький р-н, вул. Андрія Первозванного, буд. 4","Вінницька обл., Вінницький р-н, вул. Андрія Первозванного, буд. 4",
НАРОДНА СИЛА,Хмельницька обласна організація,Хмельницька область,37411811,"Хмельницька обл., Хмельницький р-н, вул. Свободи, буд. 57","Хмельницька обл., Хмельницький р-н, вул. Свободи, буд. 57",
НАРОДНА СИЛА,Центральний офіс,київ,37195974,"м.. київ, Оболонський, вул. Озерна (Оболонський р-н, ), 10","м.. київ, Оболонський, вул. Озерна (Оболонський р-н, ), 10","АКЦІОНЕРНЕ ТОВАРИСТВО ""ПЕРШИЙ УКРАЇНСЬКИЙ МІЖНАРОДНИЙ БАНК"", ЄДРПОУ: 14282829, р/р № UA423348510000000026007109555"
