Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Київська міська територіальна організація Партії ветеранів Афганістану,М.київ,38204445,"М.київ,  Шевченківський, вул. Дмитрівська (Шевченківський р-н), 45","М.київ,  Шевченківський, вул. Дмитрівська (Шевченківський р-н), 45",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Чернівецька міська організація Партії ветеранів Афганістану,Чернівецька обл.,38702122,"Чернівецька обл., м. Чернівці, вул. Бетховена Людвіга ван, 6","Чернівецька обл., м. Чернівці, вул. Бетховена Людвіга ван, 6",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Новоселицька районна організація Партії ветеранів Афганістану,Чернівецька обл.,39972922,"Чернівецька обл.,  Новоселицький р-н, вул. Федьковича, 4","Чернівецька обл.,  Новоселицький р-н, вул. Федьковича, 4",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Герцаївська районна партійна організація Партії ветеранів Афганістану,Чернівецька обл.,39022420,"Чернівецька обл.,  Герцаївський р-н, вул. Берегова, 2","Чернівецька обл.,  Герцаївський р-н, вул. Берегова, 2",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Чернівецька обласна партійна організація Партії ветеранів Афганістану,Чернівецька обл.,38224299,"Чернівецька обл., м. Чернівці, вул. Севастопольська, 36","Чернівецька обл., м. Чернівці, вул. Севастопольська, 36",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Христинівська районна організація,Черкаська обл.,40015033,"Черкаська обл.,  Христинівський р-н, пров. Бандери С., 51","Черкаська обл.,  Христинівський р-н, пров. Бандери С., 51",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Черкаська обласна організація Партії ветеранів Афганістану,Черкаська обл.,38305168,"Черкаська обл., м. Черкаси, вул. Небесної Сотні, 45","Черкаська обл., м. Черкаси, вул. Небесної Сотні, 45",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Херсонська обласна організація Партії ветеранів Афганістану,Херсонська обл.,24955436,"Херсонська обл., м. Херсон, вул. Гончарна, 4","Херсонська обл., м. Херсон, вул. Гончарна, 4",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Харківська районна організація Партії ветеранів Афганістану,Харківська обл.,26065936,"Харківська обл.,  Харківський р-н, вул. Свято-Іллінська, 63","Харківська обл.,  Харківський р-н, вул. Свято-Іллінська, 63",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Нововодолазька районна організація Партії ветеранів Афганістану,Харківська обл.,39811889,"Харківська обл.,  Нововодолазький р-н, вул. Гагаріна, 7","Харківська обл.,  Нововодолазький р-н, вул. Гагаріна, 7",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Купянська міська організація Партії ветеранів Афганістану,Харківська обл.,39690485,"Харківська обл., смт Ківшарівка, вул. Без назви, 87","Харківська обл., смт Ківшарівка, вул. Без назви, 87",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Богодухівська районна організація Партії ветеранів Афганістану,Харківська обл.,39918488,"Харківська обл.,  Богодухівський р-н, вул. Катукова, 7","Харківська обл.,  Богодухівський р-н, вул. Катукова, 7",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Харківська обласна організація Партії ветеранів Афганістану,Харківська обл.,26107557,"Харківська обл., м. Харків, вул. Каразіна, 6 б","Харківська обл., м. Харків, вул. Каразіна, 6 б",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Тернопільська обласна організація Партії ветеранів Афганістану,Тернопільська обл.,25935192,"Тернопільська обл., м. Тернопіль, вул. Доли, 5","Тернопільська обл., м. Тернопіль, вул. Доли, 5",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Шосткинська районна організація Партії ветеранів Афганістану,Сумська обл.,39241488,"Сумська обл.,  Шосткинський р-н, вул. Гоголя, 21","Сумська обл.,  Шосткинський р-н, вул. Гоголя, 21",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Шосткинська міська організація Партії ветеранів Афганістану,Сумська обл.,39240717,"Сумська обл., м. Шостка, вул. Свободи, 38","Сумська обл., м. Шостка, вул. Свободи, 38",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Тростянецька районна організація Партії ветеранів Афганістану,Сумська обл.,39373972,"Сумська обл.,  Тростянецький р-н, вул. Татаренка Леоніда, 4","Сумська обл.,  Тростянецький р-н, вул. Татаренка Леоніда, 4",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Сумська міська організація Партії ветеранів Афганістану,Сумська обл.,39360303,"Сумська обл., м. Суми, вул. Аніщенка Олександра, 2","Сумська обл., м. Суми, вул. Аніщенка Олександра, 2",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Сумська районна організація Партії ветеранів Афганістану,Сумська обл.,39377385,"Сумська обл.,  Сумський р-н, вул. Степанівська, 92","Сумська обл.,  Сумський р-н, вул. Степанівська, 92",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Середино-Будська районна організація Партії ветеранів Афганістану,Сумська обл.,38602597,"Сумська обл.,  Середино-Будський р-н, вул. Троїцька, 26","Сумська обл.,  Середино-Будський р-н, вул. Троїцька, 26",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Недригайлівська районна організація Партії ветеранів Афганістану,Сумська обл.,38739608,"Сумська обл.,  Недригайлівський р-н, вул. Щебетунів, 7","Сумська обл.,  Недригайлівський р-н, вул. Щебетунів, 7",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Лебединська районна організація Партії ветеранів Афганістану,Сумська обл.,39398300,"Сумська обл., м. Лебедин, вул. Героїв Майдану, 12","Сумська обл., м. Лебедин, вул. Героїв Майдану, 12",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Великописарівська районна організація Партії ветеранів Афганістану,Сумська обл.,38043574,"Сумська обл.,  Недригайлівський р-н, вул. Щебетунів, 7","Сумська обл.,  Недригайлівський р-н, вул. Щебетунів, 7",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Білопілська районна організація Партії ветеранів Афганістану,Сумська обл.,38725464,"Сумська обл.,  Білопільський р-н, вул. Старопутивльська, 39","Сумська обл.,  Білопільський р-н, вул. Старопутивльська, 39",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Сумська обласна організація Партії ветеранів Афганістану,Сумська обл.,38136234,"Сумська обл., м. Суми, вул. Аніщенка Олександра, 2","Сумська обл., м. Суми, вул. Аніщенка Олександра, 2",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Дубенська міська організація Партії ветеранів Афганістану,Рівненська обл.,38719906,"Рівненська обл., м. Дубно, вул. Марка Вовчка, 12","Рівненська обл., м. Дубно, вул. Марка Вовчка, 12",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Рівненська обласна організація Партії ветеранів Афганістану,Рівненська обл.,26151156,"Рівненська обл., м. Рівне, вул. Хвильового М., 29","Рівненська обл., м. Рівне, вул. Хвильового М., 29",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Южненська міська організація Партії ветеранів Афганістану,Одеська обл.,38556530,"Одеська обл., м. Южне, просп. Миру, 26","Одеська обл., м. Южне, просп. Миру, 26",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Ширяївська районна організація Партії ветеранів Афганістану,Одеська обл.,38477040,"Одеська обл.,  Ширяївський р-н, вул. Коробченка, 12","Одеська обл.,  Ширяївський р-н, вул. Коробченка, 12",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Котовська міська організація Партії ветеранів Афганістану,Одеська обл.,37173846,"Одеська обл., м. Подільськ, вул. Успенська, 21 а","Одеська обл., м. Подільськ, вул. Успенська, 21 а",
ПАРТІЯ ВЕТЕРАНІВ АФГАНІСТАНУ,Одеська обласна організація Партії ветеранов Афганистану,Одеська обл.,39166013,"Одеська обл., м. Одеса, вул. Пастера, 36","Одеська обл., м. Одеса, вул. Пастера, 36",
