Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ДОВІРЯЙ ДІЛАМ,в Харківській області організація,Харківська обл.,43031979,"Харківська обл., м. Харків, вул. Бакуліна, 11","Харківська обл., м. Харків, вул. Бакуліна, 11","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA943515330000026008052108205; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA793515330000026041052105801"
ДОВІРЯЙ ДІЛАМ,Харківська міська організація,Харківська обл.,43317395,"Харківська обл., м. Харків, вул. Бакуліна, 11","Харківська обл., м. Харків, вул. Бакуліна, 11","АТ КБ ""ПРИВАТБАНК"" Центральне відділення Харківського ГРУ, ЄДРПОУ: 14360570, р/р № UA923515330000026008052150242"
ДОВІРЯЙ ДІЛАМ,У ЧЕРНІГІВСЬКІЙ ОБЛАСТІ організація,Чернігівська обл.,36570972,"Чернігівська обл.,  Чернігівський р-н, вул. Гагаріна, 1","Чернігівська обл.,  Чернігівський р-н, вул. Гагаріна, 1",
ДОВІРЯЙ ДІЛАМ,в Запорізькій області організація,Запорізька обл.,26073806,"Запорізька обл., м. Запоріжжя, вул. Європейська, 34","Запорізька обл., м. Запоріжжя, вул. Європейська, 34",
ДОВІРЯЙ ДІЛАМ,в Полтавській області організація,Полтавська обл.,26069325,"Полтавська обл.,  Полтавський р-н, вул. Коцюбинського, 82","Полтавська обл.,  Полтавський р-н, вул. Коцюбинського, 82",
ДОВІРЯЙ ДІЛАМ,в Волинській області організація,Волинська обл.,43748735,"Волинська обл.,  Ковельський р-н, вул. Дружби, 123","Волинська обл.,  Ковельський р-н, вул. Дружби, 123",
ДОВІРЯЙ ДІЛАМ,в Івано-Франківській області організація,Івано-франківська обл.,36322582,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Івана Павла II, 18","Івано-франківська обл.,  Івано-Франківський р-н, вул. Івана Павла II, 18",
ДОВІРЯЙ ДІЛАМ,в Одеській області організація,Одеська обл.,26133326,"Одеська обл., м. Одеса, вул. Транспортна, 10","Одеська обл., м. Одеса, вул. Транспортна, 10","ПАТ ""МТБ БАНК"", ЄДРПОУ: 21650966, р/р № UA 37 328168 0000000026002178771"
ДОВІРЯЙ ДІЛАМ,Центральний офіс,Одеська обл.,21676138,"Одеська обл., м. Одеса, вул. Кармена Романа, 11","Одеська обл., м. Одеса, вул. Кармена Романа, 11","ПАТ ""МТБ БАНК"", ЄДРПОУ: 21650966, р/р № UA 66 328168 0000000026001178761"
ДОВІРЯЙ ДІЛАМ,в Київській області організація,Київська обл.,26078614,"Київська обл., м. Переяслав-Хмельницький, вул. Гаяринська, 79","Київська обл., м. Переяслав-Хмельницький, вул. Гаяринська, 79",
ДОВІРЯЙ ДІЛАМ,в Чернівецькій області організація,Чернівецька обл.,36294268,"Чернівецька обл., м. Чернівці, вул. Руська, 287Е","Чернівецька обл., м. Чернівці, вул. Руська, 287Е",
ДОВІРЯЙ ДІЛАМ,в Дніпропетровській області організація,Дніпропетровська обл.,43748478,"Дніпропетровська обл., м. Кривий Ріг, вул. Криворіжсталі, 1Г","Дніпропетровська обл., м. Кривий Ріг, вул. Криворіжсталі, 1Г",
ДОВІРЯЙ ДІЛАМ,Чорноморська міська організація,Одеська обл.,39954840,"Одеська обл., м. Чорноморськ, вул. Парусна, 18","Одеська обл., м. Чорноморськ, вул. Парусна, 18",
ДОВІРЯЙ ДІЛАМ,ТЕПЛОДАРСЬКА МІСЬКА організація,Одеська обл.,39965653,"Одеська обл.,  Одеський р-н, вул. Піонерна, 7","Одеська обл.,  Одеський р-н, вул. Піонерна, 7",
ДОВІРЯЙ ДІЛАМ,Южненська міська організація,Одеська обл.,39992488,"Одеська обл.,  Одеський р-н, просп. Миру, 23","Одеська обл.,  Одеський р-н, просп. Миру, 23",
ДОВІРЯЙ ДІЛАМ,В ЛЬВІВСЬКІЙ ОБЛАСТІ організація,Львівська обл.,36312200,"Львівська обл.,  Львівський р-н, вул. Лесі Українки, 19","Львівська обл.,  Львівський р-н, вул. Лесі Українки, 19",
ДОВІРЯЙ ДІЛАМ,в Одеській області організація,Одеська обл.,39960702,"Одеська обл.,  Лиманський р-н, вул. Уютна, 1","Одеська обл.,  Лиманський р-н, вул. Уютна, 1",
ДОВІРЯЙ ДІЛАМ,Болградська районна організація в Одеській області,Одеська обл.,43739573,"Одеська обл.,  Арцизький р-н, пров. Заводський, 4","Одеська обл.,  Арцизький р-н, пров. Заводський, 4",
ДОВІРЯЙ ДІЛАМ,в Черкаській області організація,Черкаська обл.,26095825,"Черкаська обл., м. Черкаси, бульв. Шевченка, 367","Черкаська обл., м. Черкаси, бульв. Шевченка, 367",
ДОВІРЯЙ ДІЛАМ,в Тернопільській області організація,Тернопільська обл.,36508925,"Тернопільська обл., м. Тернопіль, вул. Дорошенка П. гетьмана, 10","Тернопільська обл., м. Тернопіль, вул. Дорошенка П. гетьмана, 10",
ДОВІРЯЙ ДІЛАМ,в Сумській області організація,Одеська обл.,43748677,"Одеська обл., м. Одеса,  Люстдорфська дорога, 170","Одеська обл., м. Одеса,  Люстдорфська дорога, 170",
ДОВІРЯЙ ДІЛАМ,в Кіровоградській області організація,Кіровоградська обл.,36912462,"Кіровоградська обл.,  Кропивницький р-н, вул. Шевченка, 77","Кіровоградська обл.,  Кропивницький р-н, вул. Шевченка, 77",
ДОВІРЯЙ ДІЛАМ,в Хмельницькій області організація,Хмельницька обл.,26092883,"Хмельницька обл., м. Хмельницький, вул. Старокостянтинівське шосе, 26","Хмельницька обл., м. Хмельницький, вул. Старокостянтинівське шосе, 26",
ДОВІРЯЙ ДІЛАМ,в Одеській області організація,Одеська обл.,40009695,"Одеська обл.,  Овідіопольський р-н, вул. Ширяєвська, ж/м ""Чорноморка-2"", 14\21","Одеська обл.,  Овідіопольський р-н, вул. Ширяєвська, ж/м ""Чорноморка-2"", 14\21",
ДОВІРЯЙ ДІЛАМ,Роздільнянська районна організація в Одеській області,Одеська обл.,40012561,"Одеська обл.,  Роздільнянський р-н, вул. Новоселів, 59","Одеська обл.,  Роздільнянський р-н, вул. Новоселів, 59",
ДОВІРЯЙ ДІЛАМ,в Херсонській області організація,Херсонська обл.,26033008,"Херсонська обл., м. Херсон, вул. Суворова, 10б","Херсонська обл., м. Херсон, вул. Суворова, 10б",
ДОВІРЯЙ ДІЛАМ,Ізмаїльська районна організація в Одеській області,Одеська обл.,43769550,"Одеська обл., м. Ізмаїл, просп. Миру, 35","Одеська обл., м. Ізмаїл, просп. Миру, 35",
ДОВІРЯЙ ДІЛАМ,Одеська районна організація в Одеській області,Одеська обл.,43743401,"Одеська обл., м. Одеса, пров. Маяковського, 5","Одеська обл., м. Одеса, пров. Маяковського, 5",
ДОВІРЯЙ ДІЛАМ,Подільська районна організація в Одеській області,Одеська обл.,43743113,"Одеська обл., м. Одеса, пров. Магнітогорський, 1","Одеська обл., м. Одеса, пров. Магнітогорський, 1",
ДОВІРЯЙ ДІЛАМ,Березівська районна організація в Одеській області,Одеська обл.,43739421,"Одеська обл.,  Іванівський р-н, вул. Шевченка, 59","Одеська обл.,  Іванівський р-н, вул. Шевченка, 59",
ДОВІРЯЙ ДІЛАМ,Білгород-Дністровська районна організація,Одеська обл.,39957951,"Одеська обл., м. Білгород-Дністровський, вул. Горького, 28","Одеська обл., м. Білгород-Дністровський, вул. Горького, 28",
ДОВІРЯЙ ДІЛАМ,Білгород-Дністровська міська організація,Одеська обл.,39957836,"Одеська обл.,  Білгород-Дністровський р-н, вул. Горького, 28","Одеська обл.,  Білгород-Дністровський р-н, вул. Горького, 28",
ДОВІРЯЙ ДІЛАМ,Одеська міська організація,Одеська обл.,39938022,"Одеська обл., м. Одеса, вул. Транспортна, 10","Одеська обл., м. Одеса, вул. Транспортна, 10","ПАТ ""МТБ БАНК"", ЄДРПОУ: 21650966, р/р № UA 08 328168 0000000026003178781"
ДОВІРЯЙ ДІЛАМ,в Закарпатській області організація,Закарпатська обл.,35897077,"Закарпатська обл.,  Рахівський р-н, вул. Будівельна, 12","Закарпатська обл.,  Рахівський р-н, вул. Будівельна, 12",
ДОВІРЯЙ ДІЛАМ,БІЛЯЇВСЬКА МІСЬКА організація В ОДЕСЬКІЙ ОБЛАСТІ,Одеська обл.,39965695,"Одеська обл.,  Одеський р-н, вул. Виноградна, 404 Б","Одеська обл.,  Одеський р-н, вул. Виноградна, 404 Б",
