Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
"Всеукраїнське обʼєднання ""Батьківщина""",Вінницька обласна організація,Вінницька область,25511109,"Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209","Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209","ПАТ Укрсоцбанк, МФО 300023, р/р 26001000246569, р/р 26000011969944"
"Всеукраїнське обʼєднання ""Батьківщина""",Вінницька міська організація,Вінницька область,25962102,"Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 217","Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 217",
"Всеукраїнське обʼєднання ""Батьківщина""",Жмеринська міська організація,Вінницька область,25962289,"Вінницька обл., м. Жмеринка, вул. Верхня Трудова, буд. 2","Вінницька обл., м. Жмеринка, вул. Верхня Трудова, буд. 2",
"Всеукраїнське обʼєднання ""Батьківщина""",Козятинська міська організація,Вінницька область,26142105,"Вінницька обл., м. Козятин, вул. П. ОРЛИКА, буд. 10","Вінницька обл., м. Козятин, вул. П. ОРЛИКА, буд. 10",
"Всеукраїнське обʼєднання ""Батьківщина""",Ладижинська міська організація,Вінницька область,26142080,"Вінницька обл., м. Ладижин, вул. НАКОНЕЧНОГО, буд. 135","Вінницька обл., м. Ладижин, вул. НАКОНЕЧНОГО, буд. 135",
"Всеукраїнське обʼєднання ""Батьківщина""",Могилів-Подільська міська організація,Вінницька область,34893251,"Вінницька обл., м. Могилів-Подільський, просп. НЕЗАЛЕЖНОСТІ, буд. 5","Вінницька обл., м. Могилів-Подільський, просп. НЕЗАЛЕЖНОСТІ, буд. 5",
"Всеукраїнське обʼєднання ""Батьківщина""",Хмільницька міська організація,Вінницька область,36575258,"Вінницька обл., м. Хмільник, вул. Небесної Сотні, буд. 24","Вінницька обл., м. Хмільник, вул. Небесної Сотні, буд. 24",
"Всеукраїнське обʼєднання ""Батьківщина""",Замостянська районна організація,Вінницька область,25962094,"Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209","Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209",
"Всеукраїнське обʼєднання ""Батьківщина""",Правобережна районна організація,Вінницька область,25962088,"Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209","Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209",
"Всеукраїнське обʼєднання ""Батьківщина""",Староміська районна організація,Вінницька область,25918667,"Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209","Вінницька обл., м. Вінниця, вул. СОБОРНА, буд. 72, оф. 209",
