Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ВІННИЧАН,Регіональна організація Політичної партії Європейська платформа в місті Києві,М.київ,35851650,"М.київ,  Печерський, вул. Басейна, 5","М.київ,  Печерський, вул. Басейна, 5",
ПАРТІЯ ВІННИЧАН,Рівненська міська партійна організація Політичної партії Європейська платформа,Рівненська обл.,34021238,"Рівненська обл.,  Рівненський р-н, вул. Богоявленська, 2","Рівненська обл.,  Рівненський р-н, вул. Богоявленська, 2",
ПАРТІЯ ВІННИЧАН,Київська обласна організація Політичної партії Європейська платформа,М.київ,36347393,"М.київ,  Деснянський, вул. Магнітогорська, 1","М.київ,  Деснянський, вул. Магнітогорська, 1",
ПАРТІЯ ВІННИЧАН,Волинська обласна організація Політичної партії Європейська платформа,Волинська обл.,33559893,"Волинська обл.,  Луцький р-н, вул. Сверстюка Євгена, 1","Волинська обл.,  Луцький р-н, вул. Сверстюка Євгена, 1",
ПАРТІЯ ВІННИЧАН,Рівненська обласна партійна організація Політичної партії Європейська платформа,Рівненська обл.,33616041,"Рівненська обл.,  Рівненський р-н, вул. Відінська, 39","Рівненська обл.,  Рівненський р-н, вул. Відінська, 39",
ПАРТІЯ ВІННИЧАН,Міська організація Політичної партії Європейська платформа в місті Запоріжжі,Запорізька обл.,34156042,"Запорізька обл., м. Запоріжжя, вул. Незалежної України, 46","Запорізька обл., м. Запоріжжя, вул. Незалежної України, 46",
ПАРТІЯ ВІННИЧАН,Закарпатська обласна організація Політичної партії Європейська платформа,Закарпатська обл.,36254976,"Закарпатська обл.,  Ужгородський р-н, вул. Ковача Вілмоша, 13","Закарпатська обл.,  Ужгородський р-н, вул. Ковача Вілмоша, 13",
ПАРТІЯ ВІННИЧАН,Чернівецька обласна організація Політичної партії Європейська платформа,Чернівецька обл.,36965954,"Чернівецька обл.,  Чернівецький р-н, вул. Сторожинецька, 118","Чернівецька обл.,  Чернівецький р-н, вул. Сторожинецька, 118",
ПАРТІЯ ВІННИЧАН,Запорізька обласна організація Політичної партії Європейська платформа,Запорізька обл.,33836143,"Запорізька обл., м. Запоріжжя, вул. Незалежної України, 54","Запорізька обл., м. Запоріжжя, вул. Незалежної України, 54",
ПАРТІЯ ВІННИЧАН,Сумська обласна організація Політичної партії Європейська платформа,Сумська обл.,34012789,"Сумська обл., м. Суми, вул. Покровська, 23","Сумська обл., м. Суми, вул. Покровська, 23",
ПАРТІЯ ВІННИЧАН,Херсонська обласна організація Політичної партії Європейська платформа,Херсонська обл.,33824541,"Херсонська обл., м. Херсон, вул. Чорноморська, 6","Херсонська обл., м. Херсон, вул. Чорноморська, 6",
ПАРТІЯ ВІННИЧАН,Вінницька регіональна організація політичної партії Партія Вінничан,Вінницька обл.,43773530,"Вінницька обл.,  Вінницький р-н, вул. Салтикова-Щедріна, 60","Вінницька обл.,  Вінницький р-н, вул. Салтикова-Щедріна, 60","Приватбанк, ЄДРПОУ: 14360570, р/р № UA863052990000026009006103336   "
ПАРТІЯ ВІННИЧАН,Центральний офіс,М.київ,33298125,"М.київ,  Печерський, вул. Бойчука Михайла, 7/11","М.київ,  Печерський, вул. Бойчука Михайла, 7/11",
