Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СЛАВА,ДНІПРОПЕТРОВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ,Дніпропетровська область,35124195,"Дніпропетровська обл., Дніпровський р-н, вул. Будівельників, буд. 26","Дніпропетровська обл., Дніпровський р-н, вул. Будівельників, буд. 26",
СЛАВА,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА,Житомирська область,34973277,"Житомирська обл., м. Житомир, вул. Лермонтовська, буд. 11","Житомирська обл., м. Житомир, вул. Лермонтовська, буд. 11",
СЛАВА,СТАРОМІСЬКА РАЙОННА У МІСТІ ВІННИЦІ ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇЄВРОТУРБОТА,Вінницька область,35762990,"Вінницька обл., Вінницький р-н, вул. Довженка Олександра, буд. 73А","Вінницька обл., Вінницький р-н, вул. Довженка Олександра, буд. 73А",
СЛАВА,ОДЕСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА,Одеська область,37168726,"Одеська обл., м. Одеса, вул. Балківська, буд. 120","Одеська обл., м. Одеса, вул. Балківська, буд. 120",
СЛАВА,ЛЕНІНСЬКА РАЙОННА У МІСТІ ВІННИЦІ ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇЄВРОТУРБОТА,Вінницька область,35762964,"Вінницька обл., Вінницький р-н, вул. 600-річчя, буд. 18","Вінницька обл., Вінницький р-н, вул. 600-річчя, буд. 18",
СЛАВА,ВІННИЦЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇЄВРОТУРБОТА,Вінницька область,35526922,"Вінницька обл., Вінницький р-н, вул. Жуковського, буд. 10","Вінницька обл., Вінницький р-н, вул. Жуковського, буд. 10",
СЛАВА,НОВОВОЛИНСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА,Волинська область,37018537,"Волинська обл., Володимир-Волинський р-н, вул. Нововолинська, буд. 39","Волинська обл., Володимир-Волинський р-н, вул. Нововолинська, буд. 39",
СЛАВА,ДНІПРОПЕТРОВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА,Дніпропетровська область,35202995,"Дніпропетровська обл., м. Дніпро, вул. Дія Максима, буд. 12","Дніпропетровська обл., м. Дніпро, вул. Дія Максима, буд. 12",
СЛАВА,ВОЛИНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА,Волинська область,37003740,"Волинська обл., Луцький р-н, вул. Хмельницького Б., буд. 47","Волинська обл., Луцький р-н, вул. Хмельницького Б., буд. 47",
СЛАВА,ПАВЛОГРАДСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ЄВРОТУРБОТА ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ,Дніпропетровська область,34898698,"Дніпропетровська обл., Павлоградський р-н, вул. Сонячна, буд. 61А","Дніпропетровська обл., Павлоградський р-н, вул. Сонячна, буд. 61А",
