Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
"Всеукраїнське об’єднання ""Свобода""",Полтавська обласна організація,Полтавська область,36984343,"Полтавська область, Полтава, вулиця Соборності, 14, 8","Полтавська область, Полтава, вулиця Соборності, 14, 8","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК"", код банку: 331401, № 26005054629028"
"Всеукраїнське об’єднання ""Свобода""",Полтавська міська організація,Полтавська область,37115894,"Полтавська область, Полтава, вулиця Симона Петлюри, 5","Полтавська область, Полтава, вулиця Соборності, 14, 8","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК ""ПРИВАТБАНК"", код банку: 331401, №26003054616549"
"Всеукраїнське об’єднання ""Свобода""",Полтавська районна організація,Полтавська область,37061315,"Полтавська область, Полтава, вулиця Симона Петлюри, 5","Полтавська область, Полтава, вулиця Соборності, 14, 8",
"Всеукраїнське об’єднання ""Свобода""",Гадяцька районна організація,Полтавська область,36562920,"Полтавська область, Гадяцький район, Гадяч, вулиця Коцюбинського, 51","Полтавська область, Гадяцький район, Гадяч, вулиця Коцюбинського, 51",
"Всеукраїнське об’єднання ""Свобода""",Гадяцька міська організація,Полтавська область,37097776,"Полтавська область, Гадяцький район, Гадяч, площа 50 Років Жовтня, 11, 39","Полтавська область, Гадяцький район, Гадяч, площа 50 Років Жовтня, 11, 39",
"Всеукраїнське об’єднання ""Свобода""",Глобинська районна організація,Полтавська область,36719363,"Полтавська область, Глобинський район, Набережне, вулиця Леніна, 58","Полтавська область, Глобинський район, Набережне, вулиця Леніна, 58",
"Всеукраїнське об’єднання ""Свобода""",Гребінківська районна організація,Полтавська область,37048336,"Полтавська область, Гребінківський район, Гребінка, провулок Олега Кошового, 1/12","Полтавська область, Гребінківський район, Гребінка, провулок Олега Кошового, 1/12",
"Всеукраїнське об’єднання ""Свобода""",Диканська районна організація,Полтавська область,36921519,"Полтавська область, Диканський район, Диканька, вулиця Пушкіна, 11, 4","Полтавська область, Диканський район, Диканька, вулиця Пушкіна, 11, 4",
"Всеукраїнське об’єднання ""Свобода""",Зіньківська районна організація,Полтавська область,36249699,"Полтавська область, Зіньківський район, Зіньків, вулиця Охтирська, 15","Полтавська область, Зіньківський район, Зіньків, вулиця Охтирська, 15",
"Всеукраїнське об’єднання ""Свобода""",Зіньківська міська організація,Полтавська область,37263075,"Полтавська область, Зіньківський район, Зіньків, вулиця Ватутіна, 19","Полтавська область, Зіньківський район, Зіньків, вулиця Ватутіна, 19",
