Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Житомирська обласна організація політичної партії СИЛА І ЧЕСТЬ,Житомирська область,43817242,"Житомирська обл., м. Житомир, вул. Кочерги Івана, буд. 5","Житомирська обл., м. Житомир, вул. Кочерги Івана, буд. 5","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA593052990000026003016402904"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Чернігівська обласна організація політичної партії СИЛА І ЧЕСТЬ,Чернігівська область,34018288,"Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","ТВБВ№10024/080 філія-Чернігівське обласне управління АТ""Ощадбанк"", ЄДРПОУ: 09353504, р/р № №UA633535530000026003300691704"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Хмельницька обласна організація політичної партії СИЛА І ЧЕСТЬ,Хмельницька область,43795837,"Хмельницька обл., м. Хмельницький, вул. Проскурівська, буд. 23/1","Хмельницька обл., м. Хмельницький, вул. Проскурівська, буд. 23/1","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA593052990000026002036400749; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA773052990000026008026401655"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Кіровоградська обласна організація політичної партії СИЛА І ЧЕСТЬ,Кіровоградська область,33962971,"Кіровоградська обл., м. Кропивницький, вул. Гоголя, буд. 95/46","Кіровоградська обл., м. Кропивницький, вул. Гоголя, буд. 95/46","АБ ""Південний"", ЄДРПОУ: 20953647, р/р № UA643282090000026003000012515"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Черкаська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Черкаська область,33363204,"Черкаська обл., м. Умань, вул. Незалежності, буд. 29","Черкаська обл., м. Умань, вул. Незалежності, буд. 29","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA883052990000026007021605617"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Львівська обласна організація політичної партії СИЛА І ЧЕСТЬ,Львівська область,33981638,"Львівська обл., м. Львів, вул. Тершаковців, буд. 2А","Львівська обл., м. Львів, вул. Тершаковців, буд. 2А","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA083052990000026002031025345"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Рівненська обласна організація політичної партії СИЛА І ЧЕСТЬ,Рівненська область,33408779,"Рівненська обл., м. Острог, вул. Вереснева, буд. 3","Рівненська обл., м. Острог, вул. Вереснева, буд. 3","Філія Рівненське ОУ Ощадбанк, ЄДРПОУ: 09333401, р/р № UA593333680000026009300749343"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Харківська обласна організація політичної партії СИЛА І ЧЕСТЬ,Харківська область,33291780,"Харківська обл., м. Харків, просп. Науки, буд. 40","Харківська обл., м. Харків, просп. Науки, буд. 40","ФХАРКIВСЬКЕ ОБЛАСНЕ У АТОЩАД М.ХАРКIВ, ЄДРПОУ: 09351600, р/р № UA453518230000026002300736507"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Дніпропетровська обласна організація політичної партії СИЛА І ЧЕСТЬ,Дніпропетровська область,43820695,"Дніпропетровська обл., м. Дніпро, вул. Антоновича Володимира, буд. 60","Дніпропетровська обл., м. Дніпро, вул. Антоновича Володимира, буд. 60","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA333052990000026007050538506"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Закарпатська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Закарпатська область,33985386,"Закарпатська обл., Ужгородський р-н, вул. Капушанська, буд. 172","Закарпатська обл., Ужгородський р-н, вул. Капушанська, буд. 172",
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Тернопільська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Тернопільська область,33992655,"Тернопільська обл., Тернопільський р-н, вул. Вояків дивізії ""Галичина"", буд. 7","Тернопільська обл., Тернопільський р-н, вул. Вояків дивізії ""Галичина"", буд. 7","Приватбанк, ЄДРПОУ: 14360570, р/р № UA943052990000026006033302385"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Волинська обласна організація політичної партії СИЛА І ЧЕСТЬ,Волинська область,33381532,"Волинська обл., м. Луцьк, вул. Карбишева, буд. 2","Волинська обл., м. Луцьк, вул. Карбишева, буд. 2","АБ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA343204780000026001924893662"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Вінницька регіональна організація політичної партії СИЛА І ЧЕСТЬ,Вінницька область,33966173,"Вінницька обл., м. Вінниця, вул. Лебединського, буд. 7","Вінницька обл., м. Вінниця, вул. Лебединського, буд. 7","Вінницька філія АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA603052990000026007026109152"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Полтавська обласна організація політичної партії СИЛА І ЧЕСТЬ,Полтавська область,43822514,"Полтавська обл., м. Полтава, вул. Пушкіна, буд. 73","Полтавська обл., м. Полтава, вул. Пушкіна, буд. 73","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA 703052990000026008021205685"
КОНСЕРВАТИВНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Київська обласна організація політичної партії СИЛА І ЧЕСТЬ,Київська область,43822100,"Київська обл., м. Бориспіль, вул. Київський Шлях, буд. 14","Київська обл., м. Бориспіль, вул. Київський Шлях, буд. 14","АТ Ощадбанк, ЄДРПОУ: 00032129, р/р № UA643226690000026006300735492"
