Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КРИМСЬКА РЕСПУБЛІКАНСЬКА організація,Херсонська обл.,36973415,"Херсонська обл., м. Херсон, вул. Суворова, 37","Херсонська обл., м. Херсон, вул. Суворова, 37","АТ КБ «ПРИВАТБАНК», ЄДРПОУ: 14360570, р/р № UA063052990000026009006812779"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,СЕВАСТОПОЛЬСЬКА МІСЬКА організація,Херсонська обл.,36932096,"Херсонська обл., м. Херсон, вул. Суворова, 37","Херсонська обл., м. Херсон, вул. Суворова, 37",
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ДОНЕЦЬКА ОБЛАСНА організація,Донецька обл.,38144617,"Донецька обл., м. Авдіївка, вул. Ольги Княгині, 22","Донецька обл., м. Авдіївка, вул. Ольги Княгині, 22","АТ КБ «ПРИВАТБАНК», ЄДРПОУ: 14360570, р/р № UA433052990000026000006800779"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ВІННИЦЬКА ОБЛАСНА організація,Вінницька обл.,36967532,"Вінницька обл., м. Вінниця, вул. Коріатовичів Князів, 189","Вінницька обл., м. Вінниця, вул. Коріатовичів Князів, 189","АТ ""ОТП БАНК"", ЄДРПОУ: 21685166, р/р № UA243005280000026008202335986"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ТЕРНОПІЛЬСЬКА ОБЛАСНА організація,Тернопільська обл.,36974492,"Тернопільська обл.,  Тернопільський р-н, бульв. Шевченка Тараса, 23","Тернопільська обл.,  Тернопільський р-н, бульв. Шевченка Тараса, 23","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA883052990000026004023301473"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,Чернівецька обл.,37032436,"Чернівецька обл.,  Чернівецький р-н, вул. Штейнбарга Елієзера, 23","Чернівецька обл.,  Чернівецький р-н, вул. Штейнбарга Елієзера, 23","АБ ""Укргазбанк"", ЄДРПОУ: 23697280, р/р № UA943204780000000026000228504"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська обл.,36992464,"Львівська обл., м. Львів, вул. Теліги О., 21","Львівська обл., м. Львів, вул. Теліги О., 21","АТ ""Ідея Банк"", ЄДРПОУ: 19390819, р/р № UA573363100000026000355014336"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,КИЇВСЬКА МІСЬКА організація,М.київ,37317130,"М.київ,  Шевченківський, вул. Хмельницького Богдана (Шевченківський р-н), 44","М.київ,  Шевченківський, вул. Хмельницького Богдана (Шевченківський р-н), 44","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA323052990000026003016800993"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,СУМСЬКА ОБЛАСНА організація,Сумська обл.,36898569,"Сумська обл., м. Суми, вул. Супруна, 17/1","Сумська обл., м. Суми, вул. Супруна, 17/1","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA353375460000026004055027971"
УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська обл.,36894166,"Житомирська обл., м. Житомир, вул. Басейна, 2А","Житомирська обл., м. Житомир, вул. Басейна, 2А","АТ КБ ПриватБанк, ЄДРПОУ: 14360570, р/р № UA463052990000026003016807628"
