Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СИЛА ЄДНОСТІ,ВІННИЦЬКА ОБЛАСНА організація,Вінницька обл.,44181625,"Вінницька обл.,  Тульчинський р-н, вул. Нова, 1","Вінницька обл.,  Тульчинський р-н, вул. Нова, 1",
СИЛА ЄДНОСТІ,ЗАПОРІЗЬКА ОБЛАСНА організація,Запорізька обл.,44325344,"Запорізька обл.,  Запорізький р-н, вул. Каменотерсянська, 2","Запорізька обл.,  Запорізький р-н, вул. Каменотерсянська, 2",
СИЛА ЄДНОСТІ,КИЇВСЬКА ОБЛАСНА організація,Київська обл.,44396373,"Київська обл.,  Бучанський р-н, вул. Ювілейна, 30","Київська обл.,  Бучанський р-н, вул. Ювілейна, 30",
СИЛА ЄДНОСТІ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА організація,Дніпропетровська обл.,44273914,"Дніпропетровська обл., м. Дніпро, вул. Підгірна (Самарський район), 76А","Дніпропетровська обл., м. Дніпро, вул. Підгірна (Самарський район), 76А",
СИЛА ЄДНОСТІ,ДОНЕЦЬКА ОБЛАСНА організація,Донецька обл.,44236993,"Донецька обл.,  Краматорський р-н, вул. Ювілейна, 29","Донецька обл.,  Краматорський р-н, вул. Ювілейна, 29",
СИЛА ЄДНОСТІ,КІРОВОГРАДСЬКА ОБЛАСНА організація,Кіровоградська обл.,44252457,"Кіровоградська обл.,  Голованівський р-н, вул. Центральна, 38","Кіровоградська обл.,  Голованівський р-н, вул. Центральна, 38",
СИЛА ЄДНОСТІ,Полтавська обласна організація,Полтавська обл.,44195617,"Полтавська обл.,  Полтавський р-н, вул. Покровська, 25","Полтавська обл.,  Полтавський р-н, вул. Покровська, 25",
СИЛА ЄДНОСТІ,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська обл.,44173064,"Львівська обл., м. Львів, вул. Величковського І., 16","Львівська обл., м. Львів, вул. Величковського І., 16",
СИЛА ЄДНОСТІ,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська обл.,44319833,"Миколаївська обл., м. Миколаїв,  Одеське шосе, 78","Миколаївська обл., м. Миколаїв,  Одеське шосе, 78",
СИЛА ЄДНОСТІ,КИЇВСЬКА МІСЬКА організація,М.київ,44181714,"М.київ,  Солом'янський, вул. Героїв Севастополя, 26","М.київ,  Солом'янський, вул. Героїв Севастополя, 26",
СИЛА ЄДНОСТІ,СУМСЬКА ОБЛАСНА організація,Сумська обл.,44195664,"Сумська обл., м. Суми, вул. Кондратьєва Герасима, 134","Сумська обл., м. Суми, вул. Кондратьєва Герасима, 134",
СИЛА ЄДНОСТІ,Херсонська обласна організація,Херсонська обл.,44247015,"Херсонська обл., м. Херсон, вул. Дорошенка Гетьмана, 21","Херсонська обл., м. Херсон, вул. Дорошенка Гетьмана, 21",
СИЛА ЄДНОСТІ,ЧЕРКАСЬКА ОБЛАСНА організація,Черкаська обл.,44188271,"Черкаська обл.,  Черкаський р-н, вул. Шкільна, 10","Черкаська обл.,  Черкаський р-н, вул. Шкільна, 10",
СИЛА ЄДНОСТІ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська обл.,44308727,"Луганська обл.,  Сєвєродонецький р-н, вул. Кронштадтська, 22","Луганська обл.,  Сєвєродонецький р-н, вул. Кронштадтська, 22",
СИЛА ЄДНОСТІ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська обл.,44297857,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Стуса В., 14","Івано-франківська обл.,  Івано-Франківський р-н, вул. Стуса В., 14",
СИЛА ЄДНОСТІ,ЖИТОМИРСЬКА ОБЛАСНА організація,Житомирська обл.,44213866,"Житомирська обл.,  Коростенський р-н, вул. Космонавтів, 40","Житомирська обл.,  Коростенський р-н, вул. Космонавтів, 40",
СИЛА ЄДНОСТІ,ЧЕРНІГІВСЬКА ОБЛАСНА організація,Чернігівська обл.,44223167,"Чернігівська обл., м. Чернігів, вул. Малясова, 45","Чернігівська обл., м. Чернігів, вул. Малясова, 45",
СИЛА ЄДНОСТІ,ОДЕСЬКА ОБЛАСНА організація,Одеська обл.,44392060,"Одеська обл., м. Одеса, вул. Чорновола В'ячеслава, 4","Одеська обл., м. Одеса, вул. Чорновола В'ячеслава, 4",
СИЛА ЄДНОСТІ,ХАРКІВСЬКА ОБЛАСНА організація,Харківська обл.,44398213,"Харківська обл.,  Ізюмський р-н, вул. Виноградна, 9","Харківська обл.,  Ізюмський р-н, вул. Виноградна, 9",
СИЛА ЄДНОСТІ,Центральний офіс,Дніпропетровська обл.,43947242,"Дніпропетровська обл., м. Дніпро, просп. Пушкіна, 11","Дніпропетровська обл., м. Дніпро, просп. Пушкіна, 11","АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦIЙНИЙ БАНК ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA323052990000026000050548559; АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦIЙНИЙ БАНК ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA383052990000035708050566318"
СИЛА ЄДНОСТІ,РІВНЕНСЬКА ОБЛАСНА організація,Рівненська обл.,45574030,"Рівненська обл.,  Рівненський р-н, вул. Бандери Степана, 41","Рівненська обл.,  Рівненський р-н, вул. Бандери Степана, 41",
