"Партія","Місцева організація","Географічний обʼєкт","Ідентифікаційний код юридичної особи за ЄДРПОУ","Місцезнаходження","Фактичне місцезнаходження","Реквізити банків, у яких відкрито рахунки"
"ДОВІРЯЙ ДІЛАМ","Запорізька регіональна організація","Запорізька область",26073806,"Запорізька обл., м. Бердянськ, вул. ШАУМЯНА, буд. 4","Запорізька обл., м. Бердянськ, вул. ШАУМЯНА, буд. 4",
"ДОВІРЯЙ ДІЛАМ","Теплодарська міська організація","Одеська область",39965653,"Одеська обл., м. Теплодар, вул. ПОЛЬОВА, буд. 6","Одеська обл., м. Теплодар, вул. ПОЛЬОВА, буд. 6",
"ДОВІРЯЙ ДІЛАМ","Біляївська районна організація","Одеська область",39965695,"Одеська обл., Біляївський р-н, село Троїцьке, вул. ЛЕНІНА, буд. 404Б","Одеська обл., Біляївський р-н, село Троїцьке, вул. ЛЕНІНА, буд. 404Б","ЮЖНЕ ГРУ ПАТ КБ ""ПРИВАТБАНК"", М.ОДЕСА, МФО 328704, р/р № ‎26006054322866"
"ДОВІРЯЙ ДІЛАМ","Львівська регіональна організація","Львівська область",36312200,"Львівська обл., Пустомитівський р-н, село Пасіки-Зубрицькі, буд. 19","Львівська обл., Пустомитівський р-н, село Пасіки-Зубрицькі, буд. 19",
"ДОВІРЯЙ ДІЛАМ","Тернопільська регіональна організація","Тернопільська область",36508925,"Тернопільська обл., м. Тернопіль, вул. ДОРОШЕНКА, буд. 10, кв. 1","Тернопільська обл., м. Тернопіль, вул. ДОРОШЕНКА, буд. 10, кв. 1",
"ДОВІРЯЙ ДІЛАМ","Закарпатська регіональна організація","Закарпатська область",35897077,"Закарпатська обл., Рахівський р-н, м. Рахів, вул. БУДІВЕЛЬНА, буд. 12","Закарпатська обл., Рахівський р-н, м. Рахів, вул. БУДІВЕЛЬНА, буд. 12",
"ДОВІРЯЙ ДІЛАМ","Миколаївська регіональна організація","Миколаївська область",34030483,"Миколаївська обл., м. Миколаїв, просп. МИРУ, буд. 17 Г","Миколаївська обл., м. Миколаїв, просп. МИРУ, буд. 17 Г",
"ДОВІРЯЙ ДІЛАМ","Київська регіональна організація","Київська область",26078614,"Київська обл., м. Переяслав-Хмельницький, вул. ГАЯРИНСЬКА, буд. 79","Київська обл., м. Переяслав-Хмельницький, вул. ГАЯРИНСЬКА, буд. 79",
"ДОВІРЯЙ ДІЛАМ","Овідіопольська районна організація","Одеська область",40009695,"Одеська обл., Овідіопольський р-н, село Лиманка, вул. ШИРЯЄВСЬКА, буд. 14/21","Одеська обл., Овідіопольський р-н, село Лиманка, вул. ШИРЯЄВСЬКА, буд. 14/21",
"ДОВІРЯЙ ДІЛАМ","Роздільнянська районна організація","Одеська область",40012561,"Одеська обл., Роздільнянський р-н, село Єгорівка, вул. НОВОСЕЛІВ, буд. 59","Одеська обл., Роздільнянський р-н, село Єгорівка, вул. НОВОСЕЛІВ, буд. 59",
"ДОВІРЯЙ ДІЛАМ","Білгород-Дністровська міська організація","Одеська область",39957836,"Одеська обл., м. Білгород-Дністровський, вул. ГОРЬКОГО, буд. 28","Одеська обл., м. Білгород-Дністровський, вул. ГОРЬКОГО, буд. 28","ЮЖНЕ ГРУ ПАТ КБ ""ПРИВАТБАНК"", М.ОДЕСА, МФО 328704 р/р № ‎26006054327128"
"ДОВІРЯЙ ДІЛАМ","Кіровоградська регіональна організація","Кіровоградська область",36912462,"Кіровоградська обл., Кіровоградський р-н, село Соколівське, вул. ШЕВЧЕНКА, буд. 77","Кіровоградська обл., Кіровоградський р-н, село Соколівське, вул. ШЕВЧЕНКА, буд. 77",
"ДОВІРЯЙ ДІЛАМ","Луганська регіональна організація","Луганська область",26070914,"Луганська обл., м. Луганськ, ПЛОЩА ГЕРОЇВ ВВВ, буд. 5, кв. 90","Луганська обл., м. Луганськ, ПЛОЩА ГЕРОЇВ ВВВ, буд. 5, кв. 90",
"ДОВІРЯЙ ДІЛАМ","Івано-Франківська регіональна організація","Івано-Франківська область",36322582,"Івано-Франківська обл., м. Івано-Франківськ, вул. ВАСИЛЯ СТУСА, буд. 17А","Івано-Франківська обл., м. Івано-Франківськ, вул. ВАСИЛЯ СТУСА, буд. 17А",
"ДОВІРЯЙ ДІЛАМ","Чернівецька регіональна організація","Чернівецька область",36294268,"Чернівецька обл., м. Чернівці, вул. РУСЬКА, буд. 287Е, кв. 33","Чернівецька обл., м. Чернівці, вул. РУСЬКА, буд. 287Е, кв. 33",
"ДОВІРЯЙ ДІЛАМ","Черкаська регіональна організація","Черкаська область",26095825,"Черкаська обл., м. Черкаси, бульв. ШЕВЧЕНКА, буд. 367, корпус 1, кв. 34","Черкаська обл., м. Черкаси, бульв. ШЕВЧЕНКА, буд. 367, корпус 1, кв. 34",
"ДОВІРЯЙ ДІЛАМ","Одеська міська організація","Одеська область",39938022,"Одеська обл., м. Одеса, вул. ТРАНСПОРТНА, буд. 10, кв. 12","Одеська обл., м. Одеса, вул. ТРАНСПОРТНА, буд. 10, кв. 12","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРФІН БАНК"", Код ЄДРПОУ 21650966, МФО 328168, р/р № 26003178781"
"ДОВІРЯЙ ДІЛАМ","Херсонська регіональна організація","Херсонська область",26033008,"Херсонська обл., м. Херсон, вул. СУВОРОВА, буд. 10 Б","Херсонська обл., м. Херсон, вул. СУВОРОВА, буд. 10 Б",
"ДОВІРЯЙ ДІЛАМ","Хмельницька регіональна організація","Хмельницька область",26092883,"Хмельницька обл., м. Хмельницький, СТАРОКОСТЯНТИНІВСЬКЕ ШОСЕ, буд. 26","Хмельницька обл., м. Хмельницький, СТАРОКОСТЯНТИНІВСЬКЕ ШОСЕ, буд. 26",
"ДОВІРЯЙ ДІЛАМ","Полтавська регіональна організація","Полтавська область",26069325,"Полтавська обл., м. Полтава, вул. ОСВІТЯНСЬКА, буд. 6, кв. 30","Полтавська обл., м. Полтава, вул. ОСВІТЯНСЬКА, буд. 6, кв. 30",
"ДОВІРЯЙ ДІЛАМ","Іллічівська міська організація","Одеська область",39954840,"Одеська обл., м. Іллічівськ, вул. САДОВА, буд. 58, кв. 3","Одеська обл., м. Іллічівськ, вул. САДОВА, буд. 58, кв. 3",
"ДОВІРЯЙ ДІЛАМ","Алуштинська міська організація","Автономна Республіка Крим",33520562,"м. Київ, вул. САКСАГАНСЬКОГО, буд. 100","м. Київ, вул. САКСАГАНСЬКОГО, буд. 100",
"ДОВІРЯЙ ДІЛАМ","Білгород-Дністровська районна організація","Одеська область",39957951,"Одеська обл., м. Білгород-Дністровський, вул. ГОРЬКОГО, буд. 28","Одеська обл., м. Білгород-Дністровський, вул. ГОРЬКОГО, буд. 28",
"ДОВІРЯЙ ДІЛАМ","Одеська регіональна організація","Одеська область",26133326,"Одеська обл., м. Одеса, вул. ТРАНСПОРТНА, буд. 10, кв. 12","Одеська обл., м. Одеса, вул. ТРАНСПОРТНА, буд. 10, кв. 12","ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""МАРФІН БАНК"", Код ЄДРПОУ 21650966, МФО 328168, р/р № 26002178771"
"ДОВІРЯЙ ДІЛАМ","Чернігівська регіональна організація","Чернігівська область",36570972,"Чернігівська обл., м. Ніжин, вул. СЕМАШКА, буд. 17, кв. 19","Чернігівська обл., м. Ніжин, вул. СЕМАШКА, буд. 17, кв. 19",
