Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Сумська область,24012189,"Сумська обл., м. Суми, вул. Холодногірська, буд. 45","Сумська обл., м. Суми, вул. Холодногірська, буд. 45",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,СУМСЬКА МІСЬКА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Сумська область,33525435,"Сумська обл., м. Суми, вул. Героїв Крут, буд. 70","Сумська обл., м. Суми, вул. Героїв Крут, буд. 70",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ВОЛОДИМИРЕЦЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Рівненська область,25798140,"Рівненська обл., Вараський р-н, вул. Поштова, буд. 11","Рівненська обл., Вараський р-н, вул. Поштова, буд. 11",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Львівська область,25250005,"Львівська обл., м. Львів, вул. Руставелі Ш., буд. 2","Львівська обл., м. Львів, вул. Руставелі Ш., буд. 2","АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA833052990000026180021000559; АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA983052990000026081021000551; АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA443052990000026008001022781; АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA803052990000026108001000788; АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA633052990000026002041002648"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ПОЛТАВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Полтавська область,25784095,"Полтавська обл., м. Полтава, вул. Чорновола Вячеслава, буд. 8","Полтавська обл., м. Полтава, вул. Чорновола Вячеслава, буд. 8","АБ ""Укргазбанк"", ЄДРПОУ: 23697280, р/р № UA073204780000026008924444412"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,РІВНЕНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Рівненська область,25797494,"Рівненська обл., Рівненський р-н, вул. Петлюри Симона, буд. 1","Рівненська обл., Рівненський р-н, вул. Петлюри Симона, буд. 1","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA123052990000026003030704945"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ЯВОРІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Львівська область,33505827,"Львівська обл., Яворівський р-н, вул. Гребля, буд. 6","Львівська обл., Яворівський р-н, вул. Гребля, буд. 6",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ВАРАСЬКА МІСЬКА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Рівненська область,26115670,"Рівненська обл., Вараський р-н, Будівельників мікрорайон, 16","Рівненська обл., Вараський р-н, Будівельників мікрорайон, 16",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,КИЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,київ,21707057,"м.. київ, Шевченківський, вул. Пушкінська, буд. 32А","м.. київ, Шевченківський, вул. Пушкінська, буд. 32А",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,МИКОЛАЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Миколаївська область,23400771,"Миколаївська обл., м. Миколаїв, просп. Корабелів, буд. 10А","Миколаївська обл., м. Миколаїв, просп. Корабелів, буд. 10А","АТ ""ПУМБ"", ЄДРПОУ: 14282829, р/р № UA893348510000000026007127236"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ЗАКАРПАТСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Закарпатська область,25446487,"Закарпатська обл., Ужгородський р-н, Незалежності набережна, 21","Закарпатська обл., Ужгородський р-н, Незалежності набережна, 21","Акціонерне товариство ""Державний експортно-імпортний банк України"", ЄДРПОУ: 00032112, р/р № UA323223130000026006000045709"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,СТРИЙСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Львівська область,26454939,"Львівська обл., Стрийський р-н, вул. Опришків, буд. 14","Львівська обл., Стрийський р-н, вул. Опришків, буд. 14",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,СКОЛІВСЬКИЙ РАЙОННИЙ ОСЕРЕДОК УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Львівська область,26454046,"Львівська обл., Стрийський р-н, вул. Калнишевського, буд. 28","Львівська обл., Стрийський р-н, вул. Калнишевського, буд. 28",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,Центральний офіс,київ,21710533,"м.. київ, Шевченківський, вул. Пушкінська, буд. 28/9","м.. київ, Шевченківський, вул. Пушкінська, буд. 28/9","АБ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA603204780000026008001581384; АБ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA133204780000026000924914832"
