Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Наш край,Київська міська організація,Київ,39812835,"Київ, проспект Академіка Глушкова, 57, 17","м. Київ, вул. Велика Житомирська, буд. 30","ПАТ ""МЕГАБАНК"" МФО 351629   поточний рахунок в національній валюті № 26000260477"
Наш край,Бориспільська міська організація,Київська область,40030617,"Київська обл., Бориспіль, вулиця Привокзальна, 76А","Київська обл., м. Бориспіль, вул. Привокзальна, буд. 76А","Філія ПАТ КБ ""Приватбанк"" МФО 321842 р/р 26005053139598"
Наш край,Вінницька обласна організація,Вінницька область,39971832,"Вінницька область, Вінниця, вулиця Володимира Ілика, 5, 1",,
Наш край,Волинська обласна організація,Волинська область,39999682,"Волинська область, Луцьк, проспект Молоді, 11, 28",,
Наш край,Дніпропетровська обласна організація,Дніпропетровська область,39984037,"Дніпропетровська область, Дніпро́, вулиця Михайла Грушевського, 87, 18",,
Наш край,Дніпровська міська організація,Дніпропетровська область,40059594,"Дніпропетровська область, Дніпро́, вулиця Володимира Вернадського, 35, 44",,
Наш край,Рівненська обласна організація,Рівненська область,39996351,"Рівненська область, Рівне, вулиця Центральної Ради, 10, 2",,
Наш край,Сумська обласна організація,Сумська область,40007724,"Сумська область, Суми, вулиця Щепкіна, 34",,"ПАТ ""МЕГАБАНК"" МФО 351629, р/р 2600318247"
Наш край,Тернопільська обласна організація,Тернопільська область,40017177,"Тернопільська область, Тернопіль, вул. Бродівська, 44",,
Наш край,Черкаська обласна організація,Черкаська область,39947943,"Черкаська область, Черкаси, вулиця Святотроїцька, 94, 45",,"ПАТ ""МЕГАБАНК"" МФО 351629, р/р26002230449"
Наш край,Донецька обласна організація,Донецька область,39878456,"Донецька область, Слов'янськ, вулиця Університетська, 52",,"П. р № 26000040299 в ПАТ ""МЕГАБАНК"" (61002 м.Харків, вул.Артема,30) код МФО 351629"
Наш край,Івано-Франківська обласна організація,Івано-Франківська область,39965721,"Івано-Франківська область, Івано-Франківськ, вулиця Українських Декабристів, 44А",,
Наш край,Хмільницька міська організація,Вінницька область,40056923,"Вінницька область, Хмільник, вулиця Старосидориська, 139А",,
Наш край,Харківська обласна організація,Харківська область,39972241,"Харківська область, Харків, бульвар Жасміновий, 11,138","м. Харків, вул. Полтавський шлях, буд. 57","п/р 2600012178 в ПАТ ""МЕГАБАНК"" м. Харків МФО 351629"
Наш край,Чернігівська обласна організація,Чернігівська область,39975897,"Чернігівська область, Чернігів, вулиця Корольова, 9, 12","м. Чернігів, просп. Миру, буд. 36","Чернігівський ЦРВ ПАТ ""МЕГАБАНК"", МФО 351629, п/р 26003240342"
Наш край,Херсонська обласна організація,Херсонська область,39833792,"Херсонська область, Херсон, вулиця Лютеранська, 24, 207",,"ПАТ ""МЕГАБАНК"" ЄДРПОУ 09804119,  МФО 351629, р/р 26004210887"
Наш край,Житомирська обласна організація,Житомирська область,40006563,"Житомирська область, Житомир, вулиця Київська, 59, 53",,"Житомирське ЦРВ ПАТ МЕГАБАНК р/р 26001050000461, МФО 351629"
Наш край,Полтавська обласна організація,Полтавська область,40024231,"Полтавська область, Полтава, вул. Яківчанська, 1, 4",,"ПАТ МЕГАБАНК р/р 260011601190, МФО 351629"
Наш край,Хмельницька обласна організація,Хмельницька область,39952817,"Хмельницька область, Хмельницький, Кам'янецька вулиця, 16","м. Хмельницький, вул. Зарічанська, буд. 26","ПАТ Хмельницьке регіональне відділення ""МЕГА БАНК"",  р/р 26428220011 "
Наш край,Львівська обласна організація,Львівська область,39981738,"Львівська область, Львів, вулиця Академіка Рудницького, 21,23",,"Львівське ЦРВ ПАТ ""Мегабанк"", МФО 351629. Р.р. № 260006130675"
Наш край,Кіровоградська обласна організація,Кіровоградська область,39992535,"Кіровоградська область, Кропивницький, вулиця Волкова, 14, 75","м. Кропивницький, вул. Гагаріна, буд. 7","Кіровоградстке  РУ ""ПРИВАТБАНК"" м.Кіровоград     МФО 323583 р/р 26007052912210  "
Наш край,Кропивницька міська організація,Кіровоградська область,39973659,"Кіровоградська область, Кропивницький, вулиця Шевченка, 60",,
Наш край,Криворізька міська організація,Дніпропетровська область,40021644,"Дніпропетровська область, Кривий Ріг, Ладозька вулиця, 4",,
Наш край,Миколаївська обласна організація,Миколаївська область,39956738,"Миколаївська область, Миколаїв, Вокзальна вулиця, 49, 108",,"Миколаївському ЦРВ ПАТ ""МЕГАБАНК"", МФО 351629, р.р.26003140602"
Наш край,Луганська обласна організація,Луганська область,39966023,"Луганська область, Сєвєродонецьк, вулиця Гагаріна, 54",,"ПАТ АБ ""УКРГАЗБАНК"", МФО 320478, код 23697280, № рахунку 26008288858"
Наш край,Запорізька обласна організація,Запорізька область,39968366,"Запорізька область, Запоріжжя, вулиця Олександрівська, 2",,"ТВБВ № 10007/0265 філія- ЗОУ АТ ""Ощадбанк"", код ЄДРПОУ 02760363, р/р № 26000300238443"
Наш край,Чернівецька обласна організація,Чернівецька область,39950280,"Чернівецька область, Чернівці, Головна вулиця, 119",,"ТВБВ 10025\057 АТ""Ощадбанк"" України МФО 356334,код ЄДРПОУ 39950280 п. р. №26005300454791"
Наш край,Київська обласна організація,Київська область,39863371,"Київська обл., Києво-Святошинський район, Вишневе, провулок Дальній, 6",,"ПАТ ""ПриватБанк"" МФО 380269 р/р 26004056211392"
Наш край,Закарпатська обласна організація,Закарпатська область,39994726,"Закарпатська область, Хуст, вулиця Жайворонкова, 42А, 101",,"ПАТ КБ ""ПриватБанк"",МФО 312378 р/р 2600053915382"
Наш край,Одеська обласна організація,Одеська область,39573866,"Одеська область, Одеса, Мельницька вулиця, 4, 1",,"Акціонерний банк ""Південний"". МФО 328209 ,               № р.р. 26009010007815"
Наш край,Арцизька районна організація,Одеська область,39688319,"Одеська область, Арцизький район, вул. 28 Червня, 109",,
Наш край,Білгород-Дністровська міська організація,Одеська область,39798821,"Одеська область, Білгород-Дністровський, вулиця Ізмаїльська, 53",,
Наш край,Білгород-Дністровська районна організація,Одеська область,39967205,"Одеська область, Білгород-Дністровський, вулиця Гагаріна, 6, 16",,
Наш край,Ізмаїльська міська організація,Одеська область,39961926,"Одеська область, Ізмаїл, проспект Суворова, 46, 7",,
Наш край,Комінтернівська районна організація,Одеська область,39964225,"Одеська область, Лиманський район, Першотравневе, вулиця Центральна, 27",,
Наш край,Ізмаїльська районна організація,Одеська область,39692482,"Одеська область, Ізмаїл, проспект Суворова, 46, 7",,
Наш край,Овідіопольська районна організація,Одеська область,39845656,"Одеська область, Овідіопольський район, Овідіополь, вулиця Ватутіна, 29",,
Наш край,Болградська районна організація,Одеська область,39687231,"Одеська область, Болградський район, Болград, вул. Терещенка, 62",,
Наш край,Кілійська районна організація,Одеська область,39696980,"Одеська область, Кілійський район, Кілія, вулиця Челюскіна, 10",,
Наш край,Подільська районна організація,Одеська область,39947105,"Одеська область, Подільськ, вулиця Старого Борисова, 3",,
Наш край,Окнянська районна організація,Одеська область,39835386,"Одеська область, Окнянський район, Цеханівка",,
Наш край,Миколаївська районна організація,Одеська область,39965779,"Одеська область, Миколаївський район, Миколаївка, вулиця Пушкінська, 23",,
Наш край,Татарбунарська районна організація,Одеська область,39969019,"Одеська область, Татарбунарський район, Нерушай, вул. Леніна, 79",,
Наш край,Біляївська районна організація,Одеська область,39965847,"Одеська область, Біляївський район, Біляївка, вул. Садова, 5",,
Наш край,Ренійська районна організація,Одеська область,39700503,"Одеська область, Ренійський район, Рені, вулиця 3-го Гвардійського Полку, 33",,
Наш край,Саратська районна організація,Одеська область,39660602,"Одеська область, Саратський район, Сарата, вулиця Крістіана Вернера, 66",,
Наш край,Тарутинська районна організація,Одеська область,39694867,"Одеська область, Тарутинський район, Тарутине, вулиця Садова, 231",,
