Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
АГРАРНА ПАРТІЯ УКРАЇНИ,Закарпатська обласна партійна організація Аграрної партії України,Закарпатська область,35175695,"Закарпатська обл., м. Мукачево, вул. Ужгородська, буд. 168","Закарпатська обл., м. Мукачево, вул. Ужгородська, буд. 168","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA663052990000026003023602797"
АГРАРНА ПАРТІЯ УКРАЇНИ,Червоноармійська районна організація Аграрної партії України,Житомирська область,34928947,"Житомирська обл., Пулинський р-н, вул. 1 Травня, буд. 1","Житомирська обл., Пулинський р-н, вул. 1 Травня, буд. 1",
АГРАРНА ПАРТІЯ УКРАЇНИ,Житомирська обласна партійна організація Аграрної партії України,Житомирська область,35021328,"Житомирська обл., м. Житомир, вул. Заводська, буд. 5","Житомирська обл., м. Житомир, вул. Заводська, буд. 5","АТ КБ ""ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA933052990000026005016402612"
АГРАРНА ПАРТІЯ УКРАЇНИ,Кагарлицька районна організація Аграрної партії України,Київська область,34767263,"Київська обл., Кагарлицький р-н, вул. Незалежності, буд. 20","Київська обл., Кагарлицький р-н, вул. Незалежності, буд. 20",
АГРАРНА ПАРТІЯ УКРАЇНИ,Миронівська районна партійна організація Аграрної партії України,Київська область,34970124,"Київська обл., Миронівський р-н, вул. Миру, буд. 19","Київська обл., Миронівський р-н, вул. Миру, буд. 19",
АГРАРНА ПАРТІЯ УКРАЇНИ,Рокитнянська районна організація Аграрної партії України,Київська область,35013537,"Київська обл., Рокитнянський р-н, вул. Молодіжна, буд. 1","Київська обл., Рокитнянський р-н, вул. Молодіжна, буд. 1",
АГРАРНА ПАРТІЯ УКРАЇНИ,Сквирська районна організація Аграрної партії України,Київська область,34920983,"Київська обл., Сквирський р-н, вул. Селекційна, буд. 1","Київська обл., Сквирський р-н, вул. Селекційна, буд. 1",
АГРАРНА ПАРТІЯ УКРАЇНИ,Сквирська міська організація Аграрної партії України,Київська область,34920974,"Київська обл., Сквирський р-н, вул. Селекційна, буд. 12","Київська обл., Сквирський р-н, вул. Селекційна, буд. 12",
АГРАРНА ПАРТІЯ УКРАЇНИ,Київська обласна партійна організація Аграрної партії України,Київська область,35032539,"Київська обл., Бучанський р-н, вул. Промислова, буд. 5Б","Київська обл., Бучанський р-н, вул. Промислова, буд. 5Б","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA163052990000026000036210210"
АГРАРНА ПАРТІЯ УКРАЇНИ,Чернігівська обласна партійна організація Аграрної партії України,Чернігівська область,35030222,"Чернігівська обл., м. Прилуки, вул. Костянтинівська, буд. 134В","Чернігівська обл., м. Прилуки, вул. Костянтинівська, буд. 134В","АТ КБ ""ПриватБанк"", ЄДРПОУ: 14360570, р/р № UA443052990000026000006302181"
АГРАРНА ПАРТІЯ УКРАЇНИ,ГОРОДНЯНСЬКА ПЕРВИННА ПАРТІЙНА ОРГАНІЗАЦІЯ АГРАРНОЇ ПАРТІЇ УКРАЇНИ,Чернігівська область,40395271,"Чернігівська обл., Городнянський р-н, вул. 1 Травня, буд. 89","Чернігівська обл., Городнянський р-н, вул. 1 Травня, буд. 89",
АГРАРНА ПАРТІЯ УКРАЇНИ,Купʼянська міська партійна організація Аграрної партії України,Харківська область,34758805,"Харківська обл., м. Купʼянськ, вул. 1 Травня, буд. 1","Харківська обл., м. Купʼянськ, вул. 1 Травня, буд. 1",
