Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Волинська обласна організація,Волинська область,43804537,"м. Луцьк, вул. Вериківського, буд. 4, кв. 3","м. Луцьк, вул. Вериківського, буд. 4, кв. 4",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Дніпропетровська обласна організація,Дніпропетровська область,41284557,"Дніпропетровська обл., м. Дніпро, вул. Чайковського, буд. 12","Дніпропетровська обл., м. Дніпро, вул. Чайковського, буд. 12",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Донецька обласна організація,Донецька область,43632529,"Донецька обл., м. Краматорськ, вул. Тищенко Ганни, буд. 7, кв. 4",,
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Житомирська обласна організація,Житомирська область,40198970,"Житомирська обл., м. Житомир, вул. Домбровського, буд. 48, кв. 3","Житомирська обл., м. Житомир, вул. Домбровського, буд. 48, кв. 3",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Закарпатська обласна організація,Закарпатська область,41730076,"Закарпатська обл., м. Ужгород, ПЛОЩА КИРИЛА І МЕФОДІЯ, буд. 5, оф. 1401","Закарпатська обл., м. Ужгород, ПЛОЩА КИРИЛА І МЕФОДІЯ, буд. 5, оф. 1401",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Запорізька обласна організація,Запорізька область,40122477,"Запорізька обл., м. Запоріжжя, вул. ЗАПОРІЗЬКОГО КОЗАЦТВА, буд. 5/81","Запорізька обл., м. Запоріжжя, вул. ЗАПОРІЗЬКОГО КОЗАЦТВА, буд. 5/81",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Івано-Франківська обласна організація,Івано-Франківська область,40148081,"Івано-Франківська обл., м. Івано-Франківськ, вул. Молодіжна, буд. 56, кв. 15","Івано-Франківська обл., м. Івано-Франківськ, вул. Молодіжна, буд. 56, кв. 15",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Київська міська організація,Київ,39980341,"м. Київ, просп. Павла Тичини, буд. 16/2, кв. 6","м. Київ, просп. Павла Тичини, буд. 16/2, кв. 6",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Київська обласна організація,Київська область,39982580,"Київська обл., Броварський р-н, село Погреби, вул. Постишева, буд. 1","Київська обл., Броварський р-н, село Погреби, вул. Постишева, буд. 1",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Кіровоградська обласна організація,Кіровоградська область,39980163,"Кіровоградська обл., м. Кропивницький, вул. МИХАЙЛІВСЬКА, буд. 49, кв. 1","Кіровоградська обл., м. Кропивницький, вул. МИХАЙЛІВСЬКА, буд. 49, кв. 1",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Луганська обласна організація,Луганська область,43681953,"Луганська обл., м. Сєвєродонецьк, просп. Хіміків, буд. 36, кв. 7",,
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Львівська обласна організація,Львівська область,41393584,"Львівська обл., м. Львів, вул. КАРПИНЦЯ, буд. 6, кв. 22","Львівська обл., м. Львів, вул. КАРПИНЦЯ, буд. 6, кв. 22",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Миколаївська обласна організація,Миколаївська область,40212146,"Миколаївська обл., м. Миколаїв, вул. Потьомкінська, буд. 13/5, оф. 46","Миколаївська обл., м. Миколаїв, вул. Потьомкінська, буд. 13/5, оф. 46",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Одеська обласна організація,Одеська область,40271091,"Одеська обл., м. Одеса, вул. КОСМОНАВТІВ, буд. 20, оф.","Одеська обл., м. Одеса, вул. КОСМОНАВТІВ, буд. 20, оф.",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Полтавська обласна організація,Полтавська область,40915548,"Полтавська обл., м. Полтава, вул. Героїв АТО, буд. 118/2, корпус 4, кв. 228","Полтавська обл., м. Полтава, вул. Героїв АТО, буд. 118/2, корпус 4, кв. 228",
"БЛОК СВІТЛИЧНОЇ ""РАЗОМ!""",Рівненська обласна організація,Рівненська область,40201878,"Рівненська обл., м. Рівне, вул. КУРЧАТОВА, буд. 18 А","Рівненська обл., м. Рівне, вул. КУРЧАТОВА, буд. 18 А",
