Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,МАРІУПОЛЬСЬКА МІСЬКА В ДОНЕЦЬКІЙ ОБЛАСТІ ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Донецька область,33504195,"Донецька обл., м. Маріуполь, вул. Євпаторійська, буд. 3","Донецька обл., м. Маріуполь, вул. Євпаторійська, буд. 3",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,ТЛУМАЦЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Івано-франківська область,33586872,"Івано-франківська обл., Івано-Франківський р-н, вул. Шевченка, буд. 14","Івано-франківська обл., Івано-Франківський р-н, вул. Шевченка, буд. 14",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,ВІННИЦЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Вінницька область,33587590,"Вінницька обл., Вінницький р-н, вул. Малиновського, буд. 6","Вінницька обл., Вінницький р-н, вул. Малиновського, буд. 6",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,ТАЛАЛАЇВСЬКА РАЙОННА ПАРТІЙНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Чернігівська область,33314534,"Чернігівська обл., Прилуцький р-н, вул. Польова, буд. 9","Чернігівська обл., Прилуцький р-н, вул. Польова, буд. 9",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,ІВАНІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Херсонська область,33582566,"Херсонська обл., Бериславський р-н, вул. Горького, буд. 10","Херсонська обл., Бериславський р-н, вул. Горького, буд. 10",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,НОВОУШИЦЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Хмельницька область,34006953,"Хмельницька обл., Камʼянець-Подільський р-н, вул. Східна, буд. 7","Хмельницька обл., Камʼянець-Подільський р-н, вул. Східна, буд. 7",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,КИЇВСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,київ,33441491,"м. київ, Дарницький, вул. Червоноармійська (Святошинський р-н, ), 64","м. київ, Дарницький, вул. Червоноармійська (Святошинський р-н, ), 64",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,СУМСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Сумська область,33390107,"Сумська обл., м. Суми, вул. Харківська, буд. 4","Сумська обл., м. Суми, вул. Харківська, буд. 4",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,ПЕРВОМАЙСЬКА РАЙОННА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Харківська область,33395461,"Харківська обл., Лозівський р-н, вул. Зелена, буд. 11","Харківська обл., Лозівський р-н, вул. Зелена, буд. 11",
РЕСПУБЛІКАНСЬКА ПАРТІЯ УКРАЇНИ,ПЕРВОМАЙСЬКА МІСЬКА ОРГАНІЗАЦІЯ РЕСПУБЛІКАНСЬКОЇ ПАРТІЇ УКРАЇНИ,Миколаївська область,34024129,"Миколаївська обл., Первомайський р-н, вул. Шевченка Тараса, буд. 2","Миколаївська обл., Первомайський р-н, вул. Шевченка Тараса, буд. 2",
