Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Перемога Пальчевського,Вінницька обласна організація Перемога Пальчевського,Вінницька область,40128002,"Вінницька область, Вінниця, проспект Космонавтів, 79, 43","Вінницька область, Вінниця, проспект Космонавтів, 79, 43",
Перемога Пальчевського,Волинська обласна організація Перемога Пальчевського,Волинська область,40123821,"Волинська область, Луцьк, вулиця Даргомижського, 7","Волинська область, Луцьк, вулиця Даргомижського, 7",
Перемога Пальчевського,Дніпропетровська обласна організація Перемога Пальчевського,Дніпропетровська область,40126948,"Дніпропетровська область, Дніпро́, вулиця Ізмаїла Срезневського, 13","Дніпропетровська область, Дніпро́, вулиця Ізмаїла Срезневського, 13",
Перемога Пальчевського,Донецька обласна організація Перемога Пальчевського,Донецька область,40116149,"Донецька область, Краматорськ, вулиця Бєляєва, 117, 146","Донецька область, Краматорськ, вулиця Бєляєва, 117, 146",
Перемога Пальчевського,Житомирська обласна організація Перемога Пальчевського,Житомирська область,40136888,"Житомирська область, Новоград-Волинський, вулиця Житомирська, 16","Житомирська область, Новоград-Волинський, вулиця Житомирська, 16",
Перемога Пальчевського,Закарпатська обласна організація Перемога Пальчевського,Закарпатська область,40124595,"Закарпатська область, Ужгород, вулиця Марка Вовчка, 12, 8","Закарпатська область, Ужгород, вулиця Марка Вовчка, 12, 8",
Перемога Пальчевського,Запорізька обласна організація Перемога Пальчевського,Запорізька область,40119134,"Запорізька область, Запоріжжя, Чарівна вулиця, 48, 194","Запорізька область, Запоріжжя, Чарівна вулиця, 48, 194",
Перемога Пальчевського,Івано-Франківська обласна організація Перемога Пальчевського,Івано-Франківська область,40125923,"Івано-Франківська область, Івано-Франківськ, вулиця Витвицького, 9Б, 133","Івано-Франківська область, Івано-Франківськ, вулиця Витвицького, 9Б, 133",
Перемога Пальчевського,Київська обласна організація Перемога Пальчевського,Київська область,40122964,"Київ, вулиця Саксаганського, 58, 11","Київ, вулиця Саксаганського, 58, 11",
Перемога Пальчевського,Кіровоградська обласна організація Перемога Пальчевського,Кіровоградська область,40114377,"Кіровоградська область, Кропивницький, вулиця Михайлівська, 36А, 1","Кіровоградська область, Кропивницький, вулиця Михайлівська, 36А, 1",
Перемога Пальчевського,Луганська обласна організація Перемога Пальчевського,Луганська область,40127805,"Луганська область, Сєвєродонецьк, вулиця Федоренка, 18","Луганська область, Сєвєродонецьк, вулиця Федоренка, 18",
Перемога Пальчевського,Львівська обласна організація Перемога Пальчевського,Львівська область,40118853,"Львівська область, Львів, вулиця Гетьмана Мазепи, 4, 179","Львівська область, Львів, вулиця Гетьмана Мазепи, 4, 179",
Перемога Пальчевського,Миколаївська обласна організація Перемога Пальчевського,Миколаївська область,40120946,"Миколаївська область, Миколаїв, Тернопільська вулиця, 79, 19","Миколаївська область, Миколаїв, Тернопільська вулиця, 79, 19",
Перемога Пальчевського,Одеська обласна організація Перемога Пальчевського,Одеська область,40124055,"Одеська область, Одеса, Кримська вулиця, 37, 23","Одеська область, Одеса, Кримська вулиця, 37, 23",
Перемога Пальчевського,Полтавська обласна організація Перемога Пальчевського,Полтавська область,40152407,"Полтавська область, Полтава, бульвар Богдана Хмельницького, 12, 70","Полтавська область, Полтава, бульвар Богдана Хмельницького, 12, 70",
Перемога Пальчевського,Рівненська обласна організація Перемога Пальчевського,Рівненська область,40111470,"Рівненська область, Рівне, вулиця Богоявленська, 2, 89","Рівненська область, Рівне, вулиця Богоявленська, 2, 89",
Перемога Пальчевського,Сумська обласна організація Перемога Пальчевського,Сумська область,40137745,"Сумська область, Тростянецький район, Тростянець, провулок 1 травня, 17","Сумська область, Тростянецький район, Тростянець, провулок 1 травня, 17",
Перемога Пальчевського,Тернопільська обласна організація Перемога Пальчевського,Тернопільська область,40125939,"Тернопільська область, Тернопіль, бульвар Симона Петлюри, 6, 65","Тернопільська область, Тернопіль, бульвар Симона Петлюри, 6, 65",
Перемога Пальчевського,Харківська обласна організація Перемога Пальчевського,Харківська область,40130650,"Харківська область, Харків, проспект 50-річчя СРСР, 20, 310","Харківська область, Харків, проспект 50-річчя СРСР, 20, 310",
Перемога Пальчевського,Херсонська обласна організація Перемога Пальчевського,Херсонська область,40113017,"Херсонська область, Антонівка, вулиця 21 січня, 37, 437","Херсонська область, Антонівка, вулиця 21 січня, 37, 437",
Перемога Пальчевського,Хмельницька обласна організація Перемога Пальчевського,Хмельницька область,40123748,"Хмельницька область, Хмельницький, вулиця Водопровідна, 71, 1","Хмельницька область, Хмельницький, вулиця Водопровідна, 71, 1",
Перемога Пальчевського,Черкаська обласна організація Перемога Пальчевського,Черкаська область,40115737,"Черкаська область, Черкаси, провулок Миколи Калашника, 31","Черкаська область, Черкаси, провулок Миколи Калашника, 31",
Перемога Пальчевського,Чернівецька обласна організація Перемога Пальчевського,Чернівецька область,40114843,"Чернівецька область, Чернівці, вулиця Федьковича, 47, 2","Чернівецька область, Чернівці, вулиця Федьковича, 47, 2",
Перемога Пальчевського,Чернігівська обласна організація Перемога Пальчевського,Чернігівська область,40122063,"Чернігівська область, Чернігів, вулиця Красносельського, 21","Чернігівська область, Чернігів, вулиця Красносельського, 21",
Перемога Пальчевського,Київська міська організація Перемога Пальчевського,Київ,40108190,"Київ, вулиця Миколи Пимоненка, 3, 5","Київ, вулиця Миколи Пимоненка, 3, 5",
Перемога Пальчевського,Центральний офіс Перемога Пальчевського,Україна,39877693,"Київ, вулиця Волинська, 60",,
