Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ДНІПРОВСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,київ,33634619,"м.. київ, Дніпровський, вул. Краківська, буд. 25А","м.. київ, Дніпровський, вул. Краківська, буд. 25А",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,СТРИЙСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Львівська область,26454939,"Львівська обл., Стрийський р-н, вул. Опришків, буд. 14","Львівська обл., Стрийський р-н, вул. Опришків, буд. 14",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Львівська область,25250005,"Львівська обл., м. Львів, вул. Руставелі Ш., буд. 2","Львівська обл., м. Львів, вул. Руставелі Ш., буд. 2","АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA633052990000026002041002648"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ЗАКАРПАТСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Закарпатська область,25446487,"Закарпатська обл., Ужгородський р-н, Незалежності набережна, 21","Закарпатська обл., Ужгородський р-н, Незалежності набережна, 21","Акціонерне товариство ""Державний експортно-імпортний банк України"", ЄДРПОУ: 00032112, р/р № UA323223130000026006000045709"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,БАРСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Вінницька область,33959094,"Вінницька обл., Жмеринський р-н, вул. Врублевського, буд. 42","Вінницька обл., Жмеринський р-н, вул. Врублевського, буд. 42",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,БЕРШАДСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Вінницька область,33959141,"Вінницька обл., Гайсинський р-н, вул. Садова, буд. 6А","Вінницька обл., Гайсинський р-н, вул. Садова, буд. 6А",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Вінницька область,25511351,"Вінницька обл., Вінницький р-н, вул. Соборна, буд. 58","Вінницька обл., Вінницький р-н, вул. Соборна, буд. 58",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ГАЙСИНСЬКА РАЙОННА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Вінницька область,33837367,"Вінницька обл., Гайсинський р-н, вул. Комарова, буд. 14","Вінницька обл., Гайсинський р-н, вул. Комарова, буд. 14",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,МИКОЛАЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Миколаївська область,23400771,"Миколаївська обл., м. Миколаїв, просп. Корабелів, буд. 10А","Миколаївська обл., м. Миколаїв, просп. Корабелів, буд. 10А","АТ ""ПУМБ"", ЄДРПОУ: 14282829, р/р № UA893348510000000026007127236"
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,КИЇВСЬКА МІСЬКА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,київ,21707057,"м.. київ, Шевченківський, вул. Пушкінська, буд. 32А","м.. київ, Шевченківський, вул. Пушкінська, буд. 32А",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,ОДЕСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Одеська область,25828639,"Одеська обл., м. Одеса, вул. Дігтярна, буд. 29","Одеська обл., м. Одеса, вул. Дігтярна, буд. 29",
УКРАЇНСЬКА НАРОДНА ПАРТІЯ,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ УКРАЇНСЬКОЇ НАРОДНОЇ ПАРТІЇ,Сумська область,24012189,"Сумська обл., м. Суми, вул. Холодногірська, буд. 45","Сумська обл., м. Суми, вул. Холодногірська, буд. 45","АТ Райффазен банк, ЄДРПОУ: 14305909, р/р № UA023808050000000026006124096"
