Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Закарпатська регіональна організація консервативно-демократичної партії України СИЛА І ЧЕСТЬ,Закарпатська область,33985386,"Закарпатська обл., м. Ужгород, nan, 172/5","Закарпатська обл., м. Ужгород, nan, 172/5",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Рівненська обласна організація політичної партії СИЛА І ЧЕСТЬ,Рівненська область,33408779,"Рівненська обл., м. Острог, вул. Вереснева, буд. 3","Рівненська обл., м. Острог, вул. Вереснева, буд. 3","Філія Рівненське ОУ Ощадбанк, ЄДРПОУ: 09333401, р/р № UA593333680000026009300749343"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Чернігівська обласна організація політичної партії СИЛА І ЧЕСТЬ,Чернігівська область,34018288,"Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","Чернігівська обл., м. Чернігів, просп. Перемоги, буд. 139","ТВБВ№10024/080 філія-Чернігівське обласне управління АТ""Ощадбанк"", ЄДРПОУ: 09353504, р/р № №UA633535530000026003300691704"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Сумська обласна організація політичної партії СИЛА І ЧЕСТЬ,Сумська область,43810933,"Сумська обл., м. Суми, вул. Троїцька, буд. 1","Сумська обл., м. Суми, вул. Троїцька, буд. 1",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Черкаська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Черкаська область,33363204,"Черкаська обл., м. Умань, вул. Незалежності, буд. 29","Черкаська обл., м. Умань, вул. Незалежності, буд. 29","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA883052990000026007021605617"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Полтавська обласна організація політичної партії СИЛА І ЧЕСТЬ,Полтавська область,43822514,"Полтавська обл., м. Полтава, вул. Пушкіна, буд. 73","Полтавська обл., м. Полтава, вул. Пушкіна, буд. 73","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA 703052990000026008021205685"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Харківська обласна організація політичної партії СИЛА І ЧЕСТЬ,Харківська область,33291780,"Харківська обл., м. Харків, просп. Науки, буд. 40","Харківська обл., м. Харків, просп. Науки, буд. 40","ФХАРКІВСЬКЕ ОБЛАСНЕ У АТОЩАД м.Харків, ЄДРПОУ: 09351600, р/р № UA453518230000026002300736507"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Кіровоградська обласна організація політичної партії СИЛА І ЧЕСТЬ,Кіровоградська область,33962971,"Кіровоградська обл., м. Кропивницький, вул. Гоголя, буд. 95/46","Кіровоградська обл., м. Кропивницький, вул. Гоголя, буд. 95/46","АБ ""Південний"", ЄДРПОУ: 20953647, р/р № UA643282090000026003000012515"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Волинська обласна організація політичної партії СИЛА І ЧЕСТЬ,Волинська область,33381532,"Волинська обл., м. Луцьк, вул. Карбишева, буд. 2","Волинська обл., м. Луцьк, вул. Карбишева, буд. 2","АБ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA343204780000026001924893662"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Дніпропетровська обласна організація політичної партії СИЛА І ЧЕСТЬ,Дніпропетровська область,43820695,"Дніпропетровська обл., м. Дніпро, вул. Антоновича Володимира, буд. 60","Дніпропетровська обл., м. Дніпро, вул. Антоновича Володимира, буд. 60","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA333052990000026007050538506"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Хмельницька обласна організація політичної партії Консервативно - демократична партія України СИЛА І ЧЕСТЬ,Хмельницька область,43795837,"Хмельницька обл., Хмельницький р-н, вул. Проскурівська, буд. 23/1","Хмельницька обл., Хмельницький р-н, вул. Проскурівська, буд. 23/1","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA593052990000026002036400749; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA773052990000026008026401655"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Одеська обласна організація політичної партії СИЛА І ЧЕСТЬ,Одеська область,33386279,"Одеська обл., м. Одеса, вул. Коблевська, буд. 40","Одеська обл., м. Одеса, вул. Коблевська, буд. 40",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Одеська міська організація політичної партії СИЛА І ЧЕСТЬ,Одеська область,33568054,"Одеська обл., м. Одеса, бульв. Лідерсівський, буд. 5","Одеська обл., м. Одеса, бульв. Лідерсівський, буд. 5",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Івано-Франківська обласна організація політичної партії СИЛА І ЧЕСТЬ,Івано-франківська область,34077542,"Івано-франківська обл., м. Івано-Франківськ, вул. Незалежності, буд. 3","Івано-франківська обл., м. Івано-Франківськ, вул. Незалежності, буд. 3","АБ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA653204780000026008924893836"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Київська обласна організація політичної партії СИЛА І ЧЕСТЬ,Київська область,43822100,"Київська обл., м. Бориспіль, вул. Київський Шлях, буд. 14","Київська обл., м. Бориспіль, вул. Київський Шлях, буд. 14","АТ Ощадбанк, ЄДРПОУ: 00032129, р/р № UA643226690000026006300735492"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Тернопільська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Тернопільська область,33992655,"Тернопільська обл., м. Тернопіль, nan, 7","Тернопільська обл., м. Тернопіль, nan, 7","Приватбанк, ЄДРПОУ: 14360570, р/р № UA943052990000026006033302385; Приватбанк, ЄДРПОУ: 14360570, р/р № UA093052990000026046043301994"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Запорізька обласна організація політичної партії СИЛА І ЧЕСТЬ,Запорізька область,33471484,"Запорізька обл., м. Запоріжжя, вул. Фонвізіна, буд. 3","Запорізька обл., м. Запоріжжя, вул. Фонвізіна, буд. 3",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Світловодська міська організація політичної партії СИЛА І ЧЕСТЬ,Кіровоградська область,33331869,"Кіровоградська обл., Олександрійський р-н, вул. Героїв України, буд. 50","Кіровоградська обл., Олександрійський р-н, вул. Героїв України, буд. 50",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Чернівецька обласна організація політичної партії СИЛА І ЧЕСТЬ,Чернівецька область,33337064,"Чернівецька обл., м. Чернівці, пров. Затишний, буд. 17","Чернівецька обл., м. Чернівці, пров. Затишний, буд. 17","АБ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA553204780000026001924893963"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Чернівецька міська організація політичної партії СИЛА І ЧЕСТЬ,Чернівецька область,43824134,"Чернівецька обл., м. Чернівці, вул. Доброго Олександра, буд. 13","Чернівецька обл., м. Чернівці, вул. Доброго Олександра, буд. 13",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Миколаївська регіональна організація політичної партії СИЛА І ЧЕСТЬ,Миколаївська область,33896286,"Миколаївська обл., м. Миколаїв, вул. Чкалова (Заводський, Центральний, Інгульський р-ни), 82","Миколаївська обл., м. Миколаїв, вул. Чкалова (Заводський, Центральний, Інгульський р-ни), 82",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Херсонська обласна організація політичної партії СИЛА І ЧЕСТЬ,Херсонська область,33731075,"Херсонська обл., м. Херсон, Бериславське шосе, 11","Херсонська обл., м. Херсон, Бериславське шосе, 11",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Київська міська організація політичної партії СИЛА І ЧЕСТЬ,київ,43778002,"м.. київ, Шевченківський, вул. Саксаганського, буд. 37","м.. київ, Шевченківський, вул. Саксаганського, буд. 37","АТ ""Ощадбанк"", ЄДРПОУ: 09322277, р/р № UA833226690000026009301688170"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Житомирська обласна організація політичної партії СИЛА І ЧЕСТЬ,Житомирська область,43817242,"Житомирська обл., м. Житомир, вул. Кочерги Івана, буд. 5","Житомирська обл., м. Житомир, вул. Кочерги Івана, буд. 5","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA603052990000065104909045628; АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA543052990000026045026401005"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,ВІННИЦЬКА ОБЛАСНА організація,Вінницька область,33966173,"Вінницька обл., м. Вінниця, вул. Лебединського, буд. 7","Вінницька обл., м. Вінниця, вул. Лебединського, буд. 7","Вінницька філія АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA603052990000026007026109152; Вінницька філія АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA32 305299 00000 26004046104271"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Теплодарська міська організація політичної партії СИЛА І ЧЕСТЬ,Одеська область,43845052,"Одеська обл., м. Теплодар, вул. Піонерна, буд. 1","Одеська обл., м. Теплодар, вул. Піонерна, буд. 1",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Подільська місцева організація політичної партії СИЛА І ЧЕСТЬ,Одеська область,43816296,"Одеська обл., м. Подільськ, вул. Армійська, буд. 3","Одеська обл., м. Подільськ, вул. Армійська, буд. 3",
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Львівська обласна організація політичної партії СИЛА І ЧЕСТЬ,Львівська область,33981638,"Львівська обл., м. Львів, вул. Тершаковців, буд. 2А","Львівська обл., м. Львів, вул. Тершаковців, буд. 2А","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA083052990000026002031025345"
КОНСЕРВАТИВНО-ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ СИЛА І ЧЕСТЬ,Центральний офіс,київ,33308363,"м.. київ, Печерський, вул. Шовковична, буд. 30","м.. київ, Печерський, вул. Шовковична, буд. 30","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA433226690000026006300663605; АТ ""Укрексімбанк"", ЄДРПОУ: 00032112, р/р № UA473223130000026003000042534; АТ ""Укрексімбанк"", ЄДРПОУ: 00032112, р/р № UA653223130000026002000042535"
