Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ОБʼЄДНАННЯ САМОПОМІЧ,ЧОРНОМОРСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Одеська область,39901060,"Одеська обл., Одеський р-н, пров. Шкільний, буд. 5","Одеська обл., Одеський р-н, пров. Шкільний, буд. 5",
ОБʼЄДНАННЯ САМОПОМІЧ,ПАВЛОГРАДСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Дніпропетровська область,39953496,"Дніпропетровська обл., м. Павлоград, вул. Плеханова, буд. 9","Дніпропетровська обл., м. Павлоград, вул. Плеханова, буд. 9",
ОБʼЄДНАННЯ САМОПОМІЧ,Хотинська міська організація Політичної партії Обʼєднання САМОПОМІЧ,Чернівецька область,43832260,"Чернівецька обл., Дністровський р-н, вул. Кармелюка, буд. 10","Чернівецька обл., Дністровський р-н, вул. Кармелюка, буд. 10","АТ ""Ощадбанк"", ЄДРПОУ: 09356307, р/р № UA853563340000026008300751725"
ОБʼЄДНАННЯ САМОПОМІЧ,ПОЛТАВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Полтавська область,39959676,"Полтавська обл., м. Полтава, вул. Сковороди, буд. 2","Полтавська обл., м. Полтава, вул. Сковороди, буд. 2",
ОБʼЄДНАННЯ САМОПОМІЧ,ЛИМАНСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Одеська область,39976356,"Одеська обл., Одеський р-н, вул. Вишнева, буд. 2","Одеська обл., Одеський р-н, вул. Вишнева, буд. 2",
ОБʼЄДНАННЯ САМОПОМІЧ,КРЕМЕНЧУЦЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Полтавська область,39953260,"Полтавська обл., м. Кременчук, вул. Сердюка Ігоря, буд. 37","Полтавська обл., м. Кременчук, вул. Сердюка Ігоря, буд. 37",
ОБʼЄДНАННЯ САМОПОМІЧ,ГОРІШНЬОПЛАВНІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Полтавська область,39957113,"Полтавська обл., Кременчуцький р-н, вул. Добровольського, буд. 47","Полтавська обл., Кременчуцький р-н, вул. Добровольського, буд. 47",
ОБʼЄДНАННЯ САМОПОМІЧ,ЗДОЛБУНІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Рівненська область,39959524,"Рівненська обл., Рівненський р-н, вул. Стефановича, буд. 1","Рівненська обл., Рівненський р-н, вул. Стефановича, буд. 1",
ОБʼЄДНАННЯ САМОПОМІЧ,СУМСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Сумська область,39915822,"Сумська обл., м. Суми, пров. Толстого Льва, буд. 1","Сумська обл., м. Суми, пров. Толстого Льва, буд. 1",
ОБʼЄДНАННЯ САМОПОМІЧ,ОДЕСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Одеська область,39923299,"Одеська обл., м. Одеса, просп. Адміральський, буд. 34","Одеська обл., м. Одеса, просп. Адміральський, буд. 34",
ОБʼЄДНАННЯ САМОПОМІЧ,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Сумська область,40782474,"Сумська обл., Конотопський р-н, вул. Лузанів Братів, буд. 48","Сумська обл., Конотопський р-н, вул. Лузанів Братів, буд. 48","АБ ""Укргазбанк"", ЄДРПОУ: 23697280, р/р № UA793204780000026004924894011"
ОБʼЄДНАННЯ САМОПОМІЧ,ШОСТКИНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Сумська область,39959461,"Сумська обл., м. Шостка, вул. Свободи, буд. 51","Сумська обл., м. Шостка, вул. Свободи, буд. 51","АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA983375460000026000055024257"
ОБʼЄДНАННЯ САМОПОМІЧ,КОСТОПІЛЬСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОБʼЄДНАННЯ САМОПОМІЧ,Рівненська область,39925596,"Рівненська обл., Рівненський р-н, вул. Проектова, буд. 65","Рівненська обл., Рівненський р-н, вул. Проектова, буд. 65"," АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA353052990000026002000701980;  АТ КБ ""Приватбанк"", ЄДРПОУ: 14360570, р/р № UA753052990000026042040704543"
