Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ВОЛИНСЬКА ТЕРИТОРІАЛЬНА організація,Волинська обл.,39402400,"Волинська обл.,  Луцький р-н, просп. Волі, 29","Волинська обл.,  Луцький р-н, просп. Волі, 29","Акціонерний банк Південний, ЄДРПОУ: 20953647, р/р № UA453282090000026006010004725; Акціонерний банк Південний, ЄДРПОУ: 20953647, р/р № UA673282090000026040010004725; АТ ""МІБ"", ЄДРПОУ: 35810511, р/р № UA793805820000026001010333717"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ЗАКАРПАТСЬКА ТЕРИТОРІАЛЬНА організація,Закарпатська обл.,39950317,"Закарпатська обл., м. Ужгород, вул. Капушанська, 1","Закарпатська обл., м. Ужгород, вул. Капушанська, 1","АТ ""МІБ"", ЄДРПОУ: 35810511, р/р № UA783805820000026008010333691; АТ""УКРЕКСІМБАНК"", ЄДРПОУ: 00032112, р/р № UA473223130000026008000043431"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,КІРОВОГРАДСЬКА ТЕРИТОРІАЛЬНА організація,Кіровоградська обл.,39697790,"Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, 3/5","Кіровоградська обл., м. Кропивницький, вул. Велика Перспективна, 3/5","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA423052990000026006005100474; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA693052990000026000015106033; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA103052990000026109035101782; АТ ""МІБ"", ЄДРПОУ: 35810511, р/р № UA283805820000026000010333699"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,МИКОЛАЇВСЬКА ТЕРИТОРІАЛЬНА організація,Миколаївська обл.,26029188,"Миколаївська обл., м. Миколаїв, просп. Центральний, 93В/1","Миколаївська обл., м. Миколаїв, просп. Центральний, 93В/1","ПАТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA473052990000026009021701638; ПАТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA763052990000026046021701022; АТ ""МІБ"", ЄДРПОУ: 35810511, р/р № UA873805820000026009010333689"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ЖИТОМИРСЬКА ТЕРИТОРІАЛЬНА організація,Житомирська обл.,39682762,"Житомирська обл., м. Житомир, вул. Сльоти Івана, 32/98","Житомирська обл., м. Житомир, вул. Сльоти Івана, 32/98","Державний ощадний банк України ПАТ ФІЛІЯ Житомирське ОУ ТБВ № 10005/066, ЄДРПОУ: 09311380, р/р №  UA133116470000026000300890814; Державний ощадний банк України ПАТ ФІЛІЯ Житомирське ОУ ТБВ № 10005/066, ЄДРПОУ: 09311380, р/р № UA703116470000026044300890814; АКЦІОНЕРНЕ ТОВАРИСТВО «МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК», ЄДРПОУ: 35810511, р/р № UA563805820000026007010333733"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,Харківська територіальна організація,Харківська обл.,39740347,"Харківська обл., м. Харків, вул. Сумська, 39","Харківська обл., м. Харків, вул. Сумська, 39","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA663052990000026003026212388; АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA483052990000026043046207708; АТ МІБ, ЄДРПОУ: 35810511, р/р № UA103805820000026001010333795"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,РІВНЕНСЬКА ТЕРИТОРІАЛЬНА організація,Рівненська обл.,39757256,"Рівненська обл.,  Рівненський р-н, вул. Директорії, 5","Рівненська обл.,  Рівненський р-н, вул. Директорії, 5","АТ ""МІБ"", ЄДРПОУ: 35810511, р/р № UA773805820000026003010333685; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA463052990000026006000700288; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA913052990000026049040701301; АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA113052990000026046000700237"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ЧЕРНІГІВСЬКА ТЕРИТОРІАЛЬНА організація,Чернігівська обл.,39742680,"Чернігівська обл., м. Чернігів, вул. Магістратська, 4","Чернігівська обл., м. Чернігів, вул. Магістратська, 4","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA623052990000026004006302109; АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA323052990000026046006301124; АТ МІБ, ЄДРПОУ: 35810511, р/р № UA353805820000026005010333694"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ПОЛТАВСЬКА ТЕРИТОРІАЛЬНА організація,Полтавська обл.,26090791,"Полтавська обл., м. Полтава, вул. Соборності, 24","Полтавська обл., м. Полтава, вул. Соборності, 24","АТ КБ ПриватБанк, ЄДРПОУ: 14360570, р/р № UA973052990000026001016223129; АТ КБ ПриватБанк, ЄДРПОУ: 14360570, р/р № UA873052990000026040006206054; АБ Укргазбанк, ЄДРПОУ: 23697280, р/р № UA693204780000026045903291382; АБ Укргазбанк, ЄДРПОУ: 23697280, р/р № UA963204780000000026000279199; АТ МІБ, ЄДРПОУ: 35810511, р/р № UA863805820000026005010333746"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,КОЛОМИЙСЬКА МІСЬКА організація,Івано-франківська обл.,39790251,"Івано-франківська обл., м. Коломия, вул. Довбуша Олекси, 65","Івано-франківська обл., м. Коломия, вул. Довбуша Олекси, 65",
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,Івано-Франківська територіальна організація,Івано-франківська обл.,39655372,"Івано-франківська обл., м. Івано-Франківськ, вул. Сахарова Академіка, 32","Івано-франківська обл., м. Івано-Франківськ, вул. Сахарова Академіка, 32","ПАТ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA133204780000026003924420903; ПАТ ""УКРГАЗБАНК"", ЄДРПОУ: 23697280, р/р № UA693204780000026042903290223; АТ ""Міжнародний Інвестиційний Банк"", ЄДРПОУ: 35810511, р/р № UA 59 380582 0000026004010333684"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ТЕРНОПІЛЬСЬКА ТЕРИТОРІАЛЬНА організація,Тернопільська обл.,39614425,"Тернопільська обл., м. Тернопіль, вул. Франка І., 11","Тернопільська обл., м. Тернопіль, вул. Франка І., 11","АТ КБ ""Приватбанк"" Відділення ""Тернопільське №6"", ЄДРПОУ: 14360570, р/р № UA313052990000026008013307580; АТ КБ ""Приватбанк"" Відділення ""Тернопільське №6"", ЄДРПОУ: 14360570, р/р № UA223052990000026047013302342; Відділення ""Південне"" АТ ""МІБ"", ЄДРПОУ: 35810511, р/р № UA 11 380582
0000026007010333670"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ПОЛТАВСЬКА МІСЬКА організація,Полтавська обл.,39962153,"Полтавська обл., м. Полтава, вул. Котляревського, 22","Полтавська обл., м. Полтава, вул. Котляревського, 22","АТ Укргазбанк, ЄДРПОУ: 23697280, р/р № UA313204780000026000212002144"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ЛУГАНСЬКА ТЕРИТОРІАЛЬНА організація,Луганська обл.,39825996,"Луганська обл., м. Сєвєродонецьк, вул. Ліщини Богдана, 37","Луганська обл., м. Сєвєродонецьк, вул. Ліщини Богдана, 37","АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA583047950000026009053718941; АТ КБ Приватбанк, ЄДРПОУ: 14360570, р/р № UA173047950000026043053705040; АТ МІБ, ЄДРПОУ: 35810511, р/р № UA083805820000026008010333787"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,Кременчуцька міська організація,Полтавська обл.,39957532,"Полтавська обл., м. Кременчук, вул. 29 Вересня, 10/24","Полтавська обл., м. Кременчук, вул. 29 Вересня, 10/24","АБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA063052990000026001001203347"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,Територіальна організація в місті Києві,М.київ,39154804,"М.київ,  Печерський, вул. Лаврська, 16","М.київ,  Печерський, вул. Лаврська, 16","АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA943052990000026003026808822; АТ КБ ПРИВАТБАНК, ЄДРПОУ: 14360570, р/р № UA763052990000026045006800013; АТ МІБ, ЄДРПОУ: 35810511, р/р № UA093805820000026009010329273"
ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,ХЕРСОНСЬКА ТЕРИТОРІАЛЬНА організація,Херсонська обл.,39438699,"Херсонська обл., м. Херсон, вул. Перекопська, 39","Херсонська обл., м. Херсон, вул. Перекопська, 39","АБ Укргазбанк, ЄДРПОУ: 23697280, р/р № UA973204780000000026001266059; АБ Укргазбанк, ЄДРПОУ: 23697280, р/р № UA913204780000026041924937157; АТ МІБ, ЄДРПОУ: 35810511, р/р № UA133805820000026004010333736"
