Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
Сила людей,Сумська обласна організація,Сумська область,40335165,"Сумська обл., Тростянецький р-н, м. Тростянець, вул. Благовіщенська, буд. 58А",,СФ КБ Приватбанк  МФО 337546 р/р 26009055020252
Сила людей,Тростянецька районна організація,Сумська область,39713177,"Сумська обл., м. Тростянець, вул. Володимира Великого, буд. 35",,"ПАТ КБ ""ПриватБанк"",  МФО 337546, р/р 26005055017106"
Сила людей,Вараська міська організація,Рівненська область,40220555,"Рівненська обл., м. Вараш, мкрн Вараш, буд. 45Б, кв. 59",,"Рівненська філія КБ ""Приватбанк"", МФО 333391, р/р 26004054716233 "
Сила людей,Запорізька міська організація,Запорізька область,40031212,"м. Запоріжжя, вул. Українська, буд. 43, кв. 61",,"ПАТ КБ ""ПриватБанк"",  МФО 313399, п/р 2600 0055 7167 39"
Сила людей,Криворізька міська організація,Дніпропетровська область,40009611,"Дніпропетровська обл., м.Кривий Ріг, вул. Паркова, буд. 5, прим. 9"," м. Кривий Ріг, вул. Генерала Радієвського 34 А","ПАТ КБ ""ПриватБанк"", МФО 305750, 26008053509413"
Сила людей,Київська міська організація,Київ,39989915,"м. Київ, Контрактова площа, буд. 7",,"ПЕЧЕРСЬКА ФІЛІЯ ПАТ КБ “ПРИВАТБАНК”, МФО 300711, ЄДРПОУ 14360570, поточний рахунок: № 26003052764578, 26000052604705,26049052706794,26051052603164"
Сила людей,Тернопільська міська організація,Тернопільська область,40053063,"м. Тернопіль, вул. Тролейбусна, буд. 9/159",,"ТФ КБ ""Приватбанк"" МФО 338783,  р/р26004055112913"
Сила людей,Чортківська міська організація,Тернопільська область,39921438,"Тернопільська обл., м. Чортків, вул. Олеся Гончара, буд. 3А",,"ПАТ Укрсоцбанк, МФО 300023, р/р 26000011694532  "
Сила людей,Чортківська районна організація,Тернопільська область,39921464,"Тернопільська обл., Чортківський р-н, с. Біла, вул. Пліщука, буд. 27",,"ПАТ Укрсоцбанк, МФО 300023, р/р 26008011703566  "
Сила людей,Бориспільська міська організація,Київська область,39993209,"Київська обл., м. Бориспіль, вул. Привокзальна, буд. 5, кв. 42","Київська обл., м. Бориспіль, вул. Ботанічна, буд. 1/6","ПАТ КБ ""ПРИВАТБАНК,"" МФО 321842, Рахунок 26005053145849"
Сила людей,Печерська районна організація,Київ,40578087,"м. Київ, вул. Кіквідзе, буд. 23, кв. 11",,"ПАТ КБ ""Приватбанк"", МФО 300711. Поточний рахунок №26005052614165"
Сила людей,Львівська обласна організація,Львівська область,39943818,"м. Львів, вул. Карманського, буд. 6Б, кв. 37",,"ЗГРУ ПАТ ""Приват банк""  Поточний 26000053701317; Картковий 26051053700141"
Сила людей,Білоцерківська міська організація,Київська область,39963846,"Київська обл., м. Біла Церква, вул. Гагаріна, буд. 5, оф. 22",,"Ф-я КБ ""Приватбанк"" Київське РУ, МФО 321842, р/р 26004053136428"
Сила людей,Дніпровська районна організація,Київ,40418843,"м. Київ, вул. Бажова, буд. 3, кв. 53",,"ПАТ КБ “ПРИВАТБАНК”, МФО 305299, р/р 26001052660542"
Сила людей,Дніпропетровська міська організація,Дніпропетровська область,40749510,"м. Дніпро, вул. Чернишевського, буд. 11, оф. 1",,
Сила людей,Дружківська міська організація,Донецька область,39912346,"Донецька обл., м. Дружківка, вул. Курська, буд. 16",,
Сила людей,Бучанська міська організація,Київська область,40010323,"Київська обл., м. Буча, вул. Жовтнева, буд. 17, оф. 7",,
Сила людей,Новокаховська міська організація,Херсонська область,39922929,"Херсонська обл., м. Нова Каховка, вул. Дзержинського, буд. 15, кв. 75",,
Сила людей,Козятинська міська організація,Сумська область,40158697,"Вінницька обл., м. Козятин, вул. Підгорбунського, буд. 1, корп. 43, кв. 18",,
Сила людей,Глухівська міська організація,Чернівецька область,40496853,"Сумська обл., м. Глухів, вул. Гришка, буд. 15",,СФ КБ Приватбанк  МФО 337546 р/р26000055022958
Сила людей,Чернівецька обласна організація,Київська область,40000954,"м. Чернівці, вул. Руська, буд. 263А",,"МФО 328209   Акцiонерний банк""Пiвденний"" 26000020007859З"
Сила людей,Обухівська міська організація,Кіровоградська область,40053477,"Київська обл., м. Обухів, вул. Лукавиця, буд. 362",,
Сила людей,Кіровоградська обласна організація,Полтавська область,40022674,"Кіровоградська обл., м. Олександрія, вул. Пролетарська, буд. 41, кв. 17",,
Сила людей,Полтавська міська організація,Київська область,39978937,"м. Полтава, вул. Калініна, буд. 4, кв. 12",,
Сила людей,Бориспільська районна організація,Одеська область,39993172,"Київська обл., м. Бориспіль, вул. Шевченка, буд. 5, кв. 8",,
Сила людей,Білгород-Дністровська міська організація,Вінницька область,40045822,"Одеська обл., м. Білгород-Дністровський, вул. Енгельса, буд. 16А, оф. 1",,
Сила людей,Мелітопольська міська організація,Запорізька область,41167943,"Запорізька обл., м. Мелітополь, просп. Богдана Хмельницького, буд. 29, оф. 3",,
Сила людей,Центральний офіс,Україна,39378656,"м. Київ, вул. Хрещатик, буд. 7/11, оф. 525",,"ПАТ КБ ""ПРИВАТБАНК"", МФО 320649, № UA773206490000026009052626812, UA123206490000026006052628084, UA683206490000026002052638755, UA273206490000026000052636845, UA203206490000026000052634643, UA973206490000026009052644106,UA043206490000026004052662343,UA553206490000026000052688042,  UA883206490000026002052633448"
