Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,КИЇВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Київська область,37228397,"Київська обл., Фастівський р-н, вул. Франка І., буд. 64/1","Київська обл., Фастівський р-н, вул. Франка І., буд. 64/1",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ОДЕСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Одеська область,33812300,"Одеська обл., м. Одеса, вул. Вільямса академіка, буд. 52","Одеська обл., м. Одеса, вул. Вільямса академіка, буд. 52",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,КРИМСЬКА РЕСПУБЛІКАНСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Автономна республіка крим,33918519,"Автономна республіка крим, м. Сімферополь, вул. Гавена, буд. 99","Автономна республіка крим, м. Сімферополь, вул. Гавена, буд. 99",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Черкаська область,36785060,"Черкаська обл., м. Черкаси, вул. Героїв Дніпра, буд. 29","Черкаська обл., м. Черкаси, вул. Героїв Дніпра, буд. 29",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,СУМСЬКА МІСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Сумська область,36234958,"Сумська обл., м. Суми, вул. Шишкарівська, буд. 2","Сумська обл., м. Суми, вул. Шишкарівська, буд. 2",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХЕРСОНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Херсонська область,33824520,"Херсонська обл., м. Херсон, вул. Макарова, буд. 40","Херсонська обл., м. Херсон, вул. Макарова, буд. 40",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ВАСИЛЬКІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Київська область,39534434,"Київська обл., Обухівський р-н, вул. Грушевського, буд. 28","Київська обл., Обухівський р-н, вул. Грушевського, буд. 28",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Херсонська область,34074164,"Херсонська обл., м. Херсон, просп. Святих Кирила та Мефодія, буд. 15","Херсонська обл., м. Херсон, просп. Святих Кирила та Мефодія, буд. 15",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ТЯЧІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Закарпатська область,33839448,"Закарпатська обл., Тячівський р-н, вул. Зелена, буд. 112","Закарпатська обл., Тячівський р-н, вул. Зелена, буд. 112",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ВАСИЛЬКІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Київська область,39524831,"Київська обл., Обухівський р-н, вул. Грушевського, буд. 28","Київська обл., Обухівський р-н, вул. Грушевського, буд. 28",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Сумська область,36234923,"Сумська обл., м. Суми, вул. Шишкарівська, буд. 2","Сумська обл., м. Суми, вул. Шишкарівська, буд. 2",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Харківська область,22644956,"Харківська обл., м. Харків, вул. Веделя Артема, буд. 23","Харківська обл., м. Харків, вул. Веделя Артема, буд. 23",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,МІКАЧІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Закарпатська область,25440705,"Закарпатська обл., Мукачівський р-н, вул. Духновича Олександра, буд. 12","Закарпатська обл., Мукачівський р-н, вул. Духновича Олександра, буд. 12",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЧЕРКАСЬКА МІСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНи,Черкаська область,36785034,"Черкаська обл., м. Черкаси, вул. Героїв Дніпра, буд. 29","Черкаська обл., м. Черкаси, вул. Героїв Дніпра, буд. 29",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ПОЛТАВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Полтавська область,36903463,"Полтавська обл., м. Полтава, вул. Великотирновська, буд. 35","Полтавська обл., м. Полтава, вул. Великотирновська, буд. 35",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,УЖГОРОДСЬКА МІСЬКА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Закарпатська область,25447908,"Закарпатська обл., Ужгородський р-н, вул. Легоцького Тиводара, буд. 6","Закарпатська обл., Ужгородський р-н, вул. Легоцького Тиводара, буд. 6",
ЛІБЕРАЛЬНО - ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЛУГАНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ЛІБЕРАЛЬНО-ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ / 34019564,Луганська область,34019564,"Луганська обл., м. Луганськ, Алєксєєва квартал, 13","Луганська обл., м. Луганськ, Алєксєєва квартал, 13",
