Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Бердичівська міська організація ППУ,Житомирська обл.,26393764,"Житомирська обл.,  Бердичівський р-н, вул. Козацька, 7","Житомирська обл.,  Бердичівський р-н, вул. Козацька, 7",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Бердичівська районна організація ППУ,Житомирська обл.,26393793,"Житомирська обл.,  Бердичівський р-н, вул. Руська, 4а","Житомирська обл.,  Бердичівський р-н, вул. Руська, 4а",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Березівська районна організація ППУ,Одеська обл.,33490601,"Одеська обл.,  Березівський р-н, вул. Шевченко, 22","Одеська обл.,  Березівський р-н, вул. Шевченко, 22",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Березнегуватьська районна організація ППУ,Миколаївська обл.,34168634,"Миколаївська обл.,  Баштанський р-н, вул. Дружби, 2","Миколаївська обл.,  Баштанський р-н, вул. Дружби, 2",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Білоцерківська міська організація ППУ,Київська обл.,35785028,"Київська обл.,  Білоцерківський р-н, вул. Привокзальна, 7","Київська обл.,  Білоцерківський р-н, вул. Привокзальна, 7",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Білоцерківська районна організація ППУ,Київська обл.,35785075,"Київська обл.,  Білоцерківський р-н, вул. Привокзальна, 7","Київська обл.,  Білоцерківський р-н, вул. Привокзальна, 7",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Борзнянська районна організація ППУ,Чернігівська обл.,26350855,"Чернігівська обл.,  Ніжинський р-н, вул. Куліша Пантелеймона, 59","Чернігівська обл.,  Ніжинський р-н, вул. Куліша Пантелеймона, 59",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Бородянська районна організація ППУ,Київська обл.,35008679,"Київська обл.,  Бучанський р-н, вул. Будівельників, 5","Київська обл.,  Бучанський р-н, вул. Будівельників, 5",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Бородянська селищна організація ППУ,Київська обл.,34779720,"Київська обл.,  Бучанський р-н, вул. Будівельників, 5","Київська обл.,  Бучанський р-н, вул. Будівельників, 5",
ПАРТІЯ ПЕНСІОНЕРІВ УКРАЇНИ,Боярська міська організація ППУ,Київська обл.,34232772,"Київська обл.,  Фастівський р-н, вул. Садова, 3","Київська обл.,  Фастівський р-н, вул. Садова, 3",
