Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ЖІНКИ ЗА МАЙБУТНЄ,Дарницька районна організація,київ,33937442,"м. київ, Дарницький, вул. Срібнокільська, буд. 1/2","м. київ, Дарницький, вул. Срібнокільська, буд. 1/2",
ЖІНКИ ЗА МАЙБУТНЄ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська область,26341661,"Луганська обл., м. Луганськ, пл. Гєроєв ВОВ, 9","Луганська обл., м. Луганськ, пл. Гєроєв ВОВ, 9",
ЖІНКИ ЗА МАЙБУТНЄ,Дніпровська районна організація,київ,33884904,"м. київ, Дніпровський, бульв. Праці, буд. 8","м. київ, Дніпровський, бульв. Праці, буд. 8",
ЖІНКИ ЗА МАЙБУТНЄ,Трускавецька міська організація,Львівська область,37262747,"Львівська обл., Дрогобицький р-н, вул. Данилишиних, буд. 9","Львівська обл., Дрогобицький р-н, вул. Данилишиних, буд. 9",
ЖІНКИ ЗА МАЙБУТНЄ,Ріпкінська районна організація,Чернігівська область,25999654,"Чернігівська обл., Чернігівський р-н, вул. Васильєва, буд. 41","Чернігівська обл., Чернігівський р-н, вул. Васильєва, буд. 41",
ЖІНКИ ЗА МАЙБУТНЄ,КИЇВСЬКА МІСЬКА організація,київ,26252472,"м. київ, Печерський, вул. Хрещатик, буд. 46Б","м. київ, Печерський, вул. Хрещатик, буд. 46Б",
ЖІНКИ ЗА МАЙБУТНЄ,КРИМСЬКА РЕСПУБЛІКАНСЬКА організація,Автономна республіка крим,33979660,"Автономна республіка крим, м. Сімферополь, вул. Севастопольська, буд. 8","Автономна республіка крим, м. Сімферополь, вул. Севастопольська, буд. 8",
ЖІНКИ ЗА МАЙБУТНЄ,ДОНЕЦЬКА ОБЛАСНА організація,Донецька область,26258345,"Донецька обл., м. Донецьк, просп. Ватутіна, буд. 37","Донецька обл., м. Донецьк, просп. Ватутіна, буд. 37",
ЖІНКИ ЗА МАЙБУТНЄ,Хотинська районна організація,Чернівецька область,34090411,"Чернівецька обл., Дністровський р-н, вул. Челюскіна, буд. 110 г","Чернівецька обл., Дністровський р-н, вул. Челюскіна, буд. 110 г",
ЖІНКИ ЗА МАЙБУТНЄ,Оратівська районна організація,Вінницька область,33183342,"Вінницька обл., Вінницький р-н, вул. Героїв Майдану, буд. 78","Вінницька обл., Вінницький р-н, вул. Героїв Майдану, буд. 78",
