Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ВІННИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Вінницька обл.,20097800,"Вінницька обл.,  Вінницький р-н, вул. Келецька, 84","Вінницька обл.,  Вінницький р-н, вул. Келецька, 84",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Дніпропетровська обл.,20297700,"Дніпропетровська обл.,  Кам'янський р-н, вул. Гагаріна, 27","Дніпропетровська обл.,  Кам'янський р-н, вул. Гагаріна, 27",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЖИТОМИРСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Житомирська обл.,20404930,"Житомирська обл., м. Житомир, пров. Фабричний 2, 11","Житомирська обл., м. Житомир, пров. Фабричний 2, 11",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Запорізька обл.,25484909,"Запорізька обл., м. Запоріжжя, вул. Перемоги, 2","Запорізька обл., м. Запоріжжя, вул. Перемоги, 2",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,Івано-франківська обл.,20559910,"Івано-франківська обл.,  Івано-Франківський р-н, вул. Стрільців Січових, 41","Івано-франківська обл.,  Івано-Франківський р-н, вул. Стрільців Січових, 41",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,КИЇВСЬКА МІСЬКА РЕГІОНАЛЬНА ОРГАНІЗАЦІЯ,М.київ,22933040,"М.київ,  Подільський, вул. Саксаганського, 133-а","М.київ,  Подільський, вул. Саксаганського, 133-а",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,КИЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,М.київ,24213309,"М.київ,  Печерський, вул. Госпітальна, 12","М.київ,  Печерський, вул. Госпітальна, 12",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЛЬВІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Львівська обл.,25552350,"Львівська обл., м. Львів, вул. Філатова В. академіка, 16","Львівська обл., м. Львів, вул. Філатова В. академіка, 16",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ОДЕСЬКА ОБЛАСНА ОРГАНИЗАЦИЯ,Одеська обл.,23207181,"Одеська обл., м. Одеса, пл. Незалежності (Київський район), 1","Одеська обл., м. Одеса, пл. Незалежності (Київський район), 1",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,СУМСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,Сумська обл.,06710872,"Сумська обл., м. Суми, вул. Новомістенська, 31-1","Сумська обл., м. Суми, вул. Новомістенська, 31-1",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЧЕРНІВЕЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Чернівецька обл.,21433619,"Чернівецька обл.,  Чернівецький р-н, вул. Шептицького Андрея Митрополита, 4","Чернівецька обл.,  Чернівецький р-н, вул. Шептицького Андрея Митрополита, 4",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ТЕРНОПІЛЬСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Тернопільська обл.,14030004,"Тернопільська обл.,  Тернопільський р-н, бульв. Шевченка Тараса, 23","Тернопільська обл.,  Тернопільський р-н, бульв. Шевченка Тараса, 23",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЧЕРНІГІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Чернігівська обл.,25571241,"Чернігівська обл., м. Чернігів, вул. Полуботка гетьмана, 10","Чернігівська обл., м. Чернігів, вул. Полуботка гетьмана, 10",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЧЕРКАСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Черкаська обл.,21355581,"Черкаська обл., м. Черкаси, вул. 30-річчя Перемоги, 22/1","Черкаська обл., м. Черкаси, вул. 30-річчя Перемоги, 22/1",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,МИКОЛАЇВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,Миколаївська обл.,24787826,"Миколаївська обл., м. Миколаїв, вул. Велика Морська, 45","Миколаївська обл., м. Миколаїв, вул. Велика Морська, 45",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХАРКІВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,Харківська обл.,23328401,"Харківська обл., м. Харків, вул. Полтавський Шлях, 12","Харківська обл., м. Харків, вул. Полтавський Шлях, 12",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХЕРСОНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,Херсонська обл.,24104980,"Херсонська обл., м. Херсон, просп. Будівельників, 1/62","Херсонська обл., м. Херсон, просп. Будівельників, 1/62",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХМЕЛЬНИЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Хмельницька обл.,23651728,"Хмельницька обл.,  Хмельницький р-н, вул. Зарічанська, 2","Хмельницька обл.,  Хмельницький р-н, вул. Зарічанська, 2",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ПОЛТАВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ,Полтавська обл.,22529787,"Полтавська обл., м. Полтава, вул. Кукоби Анатолія, 17/2","Полтавська обл., м. Полтава, вул. Кукоби Анатолія, 17/2",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЗАПОРІЗЬКА МІСЬКА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Запорізька обл.,25890383,"Запорізька обл., м. Запоріжжя, вул. Перемоги, 2","Запорізька обл., м. Запоріжжя, вул. Перемоги, 2",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ЧЕРНІГІВСЬКА МІСЬКА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Чернігівська обл.,22816245,"Чернігівська обл., м. Чернігів, вул. Полуботка гетьмана, 10","Чернігівська обл., м. Чернігів, вул. Полуботка гетьмана, 10",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,ХАРКІВСЬКА МІСЬКА ОРГАНІЗАЦІЇ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Харківська обл.,25863647,"Харківська обл., м. Харків, вул. Полтавський Шлях, 52","Харківська обл., м. Харків, вул. Полтавський Шлях, 52",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,СУМСЬКА МІСЬКА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Сумська обл.,24004178,"Сумська обл., м. Суми, вул. Новомістенська, 31/1","Сумська обл., м. Суми, вул. Новомістенська, 31/1",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,Полтавська міська організація Демократичної партії України,Полтавська обл.,25783492,"Полтавська обл., м. Полтава, вул. Кукоби Анатолія, 17/2","Полтавська обл., м. Полтава, вул. Кукоби Анатолія, 17/2",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,РІВНЕНСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Рівненська обл.,22582132,"Рівненська обл.,  Рівненський р-н, просп. Безручка Генерала, 20","Рівненська обл.,  Рівненський р-н, просп. Безручка Генерала, 20",
ДЕМОКРАТИЧНА ПАРТІЯ УКРАЇНИ,КРЕМЕНЧУЦЬКА РАЙОННА ОРГАНІЗАЦІЯ ДЕМОКРАТИЧНОЇ ПАРТІЇ УКРАЇНИ,Полтавська обл.,35538901,"Полтавська обл.,  Кременчуцький р-н, вул. Центральна, 204","Полтавська обл.,  Кременчуцький р-н, вул. Центральна, 204",
