Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
СТАРТ,КИЇВСЬКА МІСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,київ,35209147,"м.. київ, Шевченківський, вул. Деревлянська, буд. 8","м.. київ, Шевченківський, вул. Деревлянська, буд. 8",
СТАРТ,ЧЕРНІВЕЦЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Чернівецька область,34864229,"Чернівецька обл., Чернівецький р-н, вул. Центральна, буд. 6","Чернівецька обл., Чернівецький р-н, вул. Центральна, буд. 6",
СТАРТ,КІРОВОГРАДСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Кіровоградська область,35193127,"Кіровоградська обл., м. Кропивницький, Морозова Павлика сквер імені, 14","Кіровоградська обл., м. Кропивницький, Морозова Павлика сквер імені, 14",
СТАРТ,ІВАНКІВСЬКА РАЙОННА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ В КИЇВСЬКІЙ ОБЛАСТІ,Київська область,35585490,"Київська обл., Вишгородський р-н, вул. Толочина, буд. 48","Київська обл., Вишгородський р-н, вул. Толочина, буд. 48",
СТАРТ,ХАРКІВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Харківська область,35597789,"Харківська обл., Харківський р-н, вул. Щаслива, буд. 2","Харківська обл., Харківський р-н, вул. Щаслива, буд. 2",
СТАРТ,ПОЛТАВСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Полтавська область,35107347,"Полтавська обл., Кременчуцький р-н, вул. Молодіжна, буд. 19","Полтавська обл., Кременчуцький р-н, вул. Молодіжна, буд. 19",
СТАРТ,ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Дніпропетровська область,35165550,"Дніпропетровська обл., м. Дніпро, вул. Нечая Данили, буд. 29","Дніпропетровська обл., м. Дніпро, вул. Нечая Данили, буд. 29",
СТАРТ,ТЕРНОПІЛЬСЬКА ОБЛАСНА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ  ПОЛІТИЧНЕ ОБʼЄДНАННЯ  ПРЯМА ДІЯ,Тернопільська область,34653187,"Тернопільська обл., Чортківський р-н, вул. Князя Володимира Великого, буд. 31","Тернопільська обл., Чортківський р-н, вул. Князя Володимира Великого, буд. 31",
СТАРТ,РЕСПУБЛІКАНСЬКА ПАРТІЙНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ В АВТОНОМНІЙ РЕСПУБЛІЦІ КРИМ,Автономна республіка крим,35160149,"Автономна республіка крим, Сімферопольський р-н, вул. Бєлова, буд. 12","Автономна республіка крим, Сімферопольський р-н, вул. Бєлова, буд. 12",
СТАРТ,ЗАПОРІЗЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Запорізька область,36141518,"Запорізька обл., м. Запоріжжя, вул. Славутича, буд. 70","Запорізька обл., м. Запоріжжя, вул. Славутича, буд. 70",
СТАРТ,ІРПІНСЬКА МІСЬКА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Київська область,36382460,"Київська обл., Бучанський р-н, вул. Полтавська, буд. 3","Київська обл., Бучанський р-н, вул. Полтавська, буд. 3",
СТАРТ,ЧОПОПП ПОЛІТИЧНЕ ОБʼЄДНАННЯ ПРЯМА ДІЯ,Чернігівська область,34287224,"Чернігівська обл., Прилуцький р-н, вул. Миру, буд. 8","Чернігівська обл., Прилуцький р-н, вул. Миру, буд. 8",
