Партія,Місцева організація,Географічний обʼєкт,Ідентифікаційний код юридичної особи за ЄДРПОУ,Місцезнаходження,Фактичне місцезнаходження,"Реквізити банків, у яких відкрито рахунки"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЛУГАНСЬКА ОБЛАСНА організація,Луганська область,37178520,"Луганська обл., Сєвєродонецький р-н, просп. Гвардійський, буд. 47","Луганська обл., Сєвєродонецький р-н, просп. Гвардійський, буд. 47","АТ ""Державний ощадний банк України"", ЄДРПОУ: 09304612, р/р № UA633046650000026008300741004"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ПОЛТАВСЬКА ОБЛАСНА організація,Полтавська область,40896452,"Полтавська обл., м. Кременчук, вул. Пугачова Вадима, буд. 18","Полтавська обл., м. Кременчук, вул. Пугачова Вадима, буд. 18",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,МИКОЛАЇВСЬКА ОБЛАСНА організація,Миколаївська область,40894701,"Миколаївська обл., м. Миколаїв, вул. Троїцька, буд. 240А/5","Миколаївська обл., м. Миколаїв, вул. Троїцька, буд. 240А/5","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA133264610000026000300805234"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ХАРКІВСЬКА ОБЛАСНА організація,Харківська область,37188240,"Харківська обл., м. Харків, вул. Клочківська, буд. 174","Харківська обл., м. Харків, вул. Клочківська, буд. 174","АТ ""Ощадбанк"", ЄДРПОУ: 00032129, р/р № UA593518230000026004300641612"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЗАКАРПАТСЬКА ОБЛАСНА організація,Закарпатська область,37296975,"Закарпатська обл., Ужгородський р-н, вул. Минайська, буд. 45","Закарпатська обл., Ужгородський р-н, вул. Минайська, буд. 45",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,РІВНЕНСЬКА ОБЛАСНА організація,Рівненська область,37302082,"Рівненська обл., Рівненський р-н, вул. Тиха, буд. 12","Рівненська обл., Рівненський р-н, вул. Тиха, буд. 12",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,СТАРОСАМБІРСЬКА РАЙОННА організація У ЛЬВІВСЬКІЙ ОБЛАСТІ,Львівська область,36765374,"Львівська обл., Самбірський р-н, вул. Центральна, буд. 404/3","Львівська обл., Самбірський р-н, вул. Центральна, буд. 404/3",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ВОЛИНСЬКА ОБЛАСНА організація,Волинська область,37204512,"Волинська обл., Луцький р-н, вул. Кривий Вал, буд. 27","Волинська обл., Луцький р-н, вул. Кривий Вал, буд. 27",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ІВАНО-ФРАНКІВСЬКА ОБЛАСНА організація,Івано-франківська область,36733960,"Івано-франківська обл., Івано-Франківський р-н, вул. Шеремети, буд. 2","Івано-франківська обл., Івано-Франківський р-н, вул. Шеремети, буд. 2","АТ КБ ""ПРИВАТБАНК"", ЄДРПОУ: 14360570, р/р № UA823366770000026000052516833"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ДОНЕЦЬКА ОБЛАСНА організація,Донецька область,37295259,"Донецька обл., Краматорський р-н, вул. Лікарська, буд. 17","Донецька обл., Краматорський р-н, вул. Лікарська, буд. 17",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ОДЕСЬКА ОБЛАСНА організація,Одеська область,36920981,"Одеська обл., м. Одеса, Фонтанська дорога, 51","Одеська обл., м. Одеса, Фонтанська дорога, 51",
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЧЕРНІВЕЦЬКА ОБЛАСНА організація,Чернівецька область,37273083,"Чернівецька обл., Чернівецький р-н, пров. Нікітіна Павла старшого лейтенанта, буд. 2","Чернівецька обл., Чернівецький р-н, пров. Нікітіна Павла старшого лейтенанта, буд. 2","АТ ""ОЩАДБАНК"", ЄДРПОУ: 00032129, р/р № UA183563340000026005300480754"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЛЬВІВСЬКА МІСЬКА організація,Львівська область,37277947,"Львівська обл., м. Львів, вул. Толстого Л., буд. 27","Львівська обл., м. Львів, вул. Толстого Л., буд. 27","АТ ""Кредобанк"", ЄДРПОУ: 09807862, р/р № UA593253650000002600201813980"
ГРОМАДЯНСЬКА ПОЗИЦІЯ,ЛЬВІВСЬКА ОБЛАСНА організація,Львівська область,37277596,"Львівська обл., м. Львів, просп. Шевченка Т., буд. 12","Львівська обл., м. Львів, просп. Шевченка Т., буд. 12","АТ ""Райффайзенбанк"", ЄДРПОУ: 14305909, р/р № UA313808050000000026005314012"
